Time(s); gENROE.delta; gENROE.PELEC; iEEEX1_1.EFD; gENROE.PMECH; gENROE.SPEED; GEN1.V; LOAD.V; GEN2.V; FAULT.V
2.84294; 17.4952; 0.14489; 1.43435; 0.4; 0.000121392; 0.272457; 1.02613; 1.00718; 1.00903
2.84394; 17.4977; 0.145329; 1.43394; 0.4; 0.000151164; 0.272457; 1.02611; 1.00717; 1.00903
2.84494; 17.5006; 0.145777; 1.43354; 0.4; 0.000180882; 0.272457; 1.02609; 1.00716; 1.00902
2.84594; 17.5042; 0.146235; 1.43314; 0.4; 0.000210545; 0.272457; 1.02606; 1.00715; 1.00902
2.84694; 17.5082; 0.146703; 1.43275; 0.4; 0.000240153; 0.272457; 1.02604; 1.00714; 1.00902
2.84794; 17.5128; 0.14718; 1.43237; 0.4; 0.000269705; 0.272457; 1.02601; 1.00713; 1.00901
2.84894; 17.5179; 0.147667; 1.43199; 0.4; 0.000299199; 0.272457; 1.02599; 1.00712; 1.00901
2.84994; 17.5236; 0.148164; 1.43162; 0.4; 0.000328634; 0.272457; 1.02597; 1.00711; 1.00901
2.85094; 17.5298; 0.148669; 1.43126; 0.4; 0.000358009; 0.272457; 1.02594; 1.0071; 1.009
2.85194; 17.5365; 0.149184; 1.4309; 0.4; 0.000387323; 0.272457; 1.02592; 1.00709; 1.009
2.85294; 17.5437; 0.149709; 1.43055; 0.4; 0.000416575; 0.272457; 1.0259; 1.00708; 1.009
2.85394; 17.5515; 0.150243; 1.4302; 0.4; 0.000445764; 0.272457; 1.02587; 1.00707; 1.009
2.85494; 17.5598; 0.150786; 1.42987; 0.4; 0.000474888; 0.272457; 1.02585; 1.00706; 1.00899
2.85594; 17.5686; 0.151338; 1.42953; 0.4; 0.000503948; 0.272457; 1.02583; 1.00705; 1.00899
2.85694; 17.5779; 0.151899; 1.42921; 0.4; 0.00053294; 0.272457; 1.0258; 1.00704; 1.00899
2.85794; 17.5878; 0.15247; 1.42888; 0.4; 0.000561866; 0.272457; 1.02578; 1.00704; 1.00899
2.85894; 17.5981; 0.15305; 1.42857; 0.4; 0.000590723; 0.272457; 1.02576; 1.00703; 1.00898
2.85994; 17.609; 0.153638; 1.42826; 0.4; 0.00061951; 0.272457; 1.02573; 1.00702; 1.00898
2.86094; 17.6204; 0.154236; 1.42796; 0.4; 0.000648226; 0.272457; 1.02571; 1.00701; 1.00898
2.86194; 17.6324; 0.154843; 1.42766; 0.4; 0.000676871; 0.272457; 1.02569; 1.007; 1.00898
2.86294; 17.6448; 0.155459; 1.42737; 0.4; 0.000705443; 0.272457; 1.02567; 1.00699; 1.00898
2.86394; 17.6578; 0.156083; 1.42708; 0.4; 0.000733942; 0.272457; 1.02564; 1.00698; 1.00898
2.86494; 17.6712; 0.156717; 1.4268; 0.4; 0.000762365; 0.272457; 1.02562; 1.00698; 1.00898
2.86594; 17.6852; 0.157359; 1.42652; 0.4; 0.000790713; 0.272457; 1.0256; 1.00697; 1.00897
2.86694; 17.6997; 0.15801; 1.42625; 0.4; 0.000818984; 0.272457; 1.02557; 1.00696; 1.00897
2.86794; 17.7147; 0.15867; 1.42599; 0.4; 0.000847177; 0.272457; 1.02555; 1.00695; 1.00897
2.86894; 17.7302; 0.159339; 1.42573; 0.4; 0.000875291; 0.272457; 1.02553; 1.00694; 1.00897
2.86994; 17.7462; 0.160016; 1.42547; 0.4; 0.000903325; 0.272457; 1.02551; 1.00694; 1.00897
2.87094; 17.7627; 0.160702; 1.42523; 0.4; 0.000931278; 0.272457; 1.02548; 1.00693; 1.00897
2.87194; 17.7797; 0.161396; 1.42498; 0.4; 0.000959149; 0.272457; 1.02546; 1.00692; 1.00897
2.87294; 17.7972; 0.162099; 1.42474; 0.4; 0.000986937; 0.272457; 1.02544; 1.00691; 1.00897
2.87393; 17.8153; 0.162811; 1.42451; 0.4; 0.00101464; 0.272457; 1.02542; 1.0069; 1.00897
2.87493; 17.8338; 0.163531; 1.42428; 0.4; 0.00104226; 0.272457; 1.02539; 1.0069; 1.00897
2.87593; 17.8528; 0.164259; 1.42405; 0.4; 0.00106979; 0.272457; 1.02537; 1.00689; 1.00897
2.87693; 17.8723; 0.164996; 1.42383; 0.4; 0.00109724; 0.272457; 1.02535; 1.00688; 1.00897
2.87793; 17.8923; 0.16574; 1.42362; 0.4; 0.0011246; 0.272457; 1.02533; 1.00687; 1.00897
2.87893; 17.9128; 0.166494; 1.42341; 0.4; 0.00115187; 0.272457; 1.02531; 1.00687; 1.00897
2.87993; 17.9337; 0.167255; 1.4232; 0.4; 0.00117905; 0.272457; 1.02528; 1.00686; 1.00897
2.88093; 17.9552; 0.168025; 1.423; 0.4; 0.00120614; 0.272457; 1.02526; 1.00685; 1.00897
2.88193; 17.9772; 0.168802; 1.4228; 0.4; 0.00123314; 0.272457; 1.02524; 1.00685; 1.00897
2.88293; 17.9996; 0.169588; 1.42261; 0.4; 0.00126004; 0.272457; 1.02522; 1.00684; 1.00897
2.88393; 18.0225; 0.170382; 1.42242; 0.4; 0.00128686; 0.272457; 1.0252; 1.00683; 1.00897
2.88493; 18.0459; 0.171183; 1.42224; 0.4; 0.00131357; 0.272457; 1.02517; 1.00682; 1.00897
2.88593; 18.0698; 0.171993; 1.42206; 0.4; 0.0013402; 0.272457; 1.02515; 1.00682; 1.00897
2.88693; 18.0942; 0.172811; 1.42188; 0.4; 0.00136672; 0.272457; 1.02513; 1.00681; 1.00897
2.88793; 18.119; 0.173636; 1.42171; 0.4; 0.00139315; 0.272457; 1.02511; 1.0068; 1.00897
2.88893; 18.1443; 0.174469; 1.42154; 0.4; 0.00141948; 0.272457; 1.02509; 1.0068; 1.00897
2.88993; 18.1701; 0.17531; 1.42138; 0.4; 0.00144571; 0.272457; 1.02507; 1.00679; 1.00897
2.89093; 18.1964; 0.176159; 1.42122; 0.4; 0.00147184; 0.272457; 1.02504; 1.00678; 1.00897
2.89193; 18.2231; 0.177015; 1.42107; 0.4; 0.00149787; 0.272457; 1.02502; 1.00678; 1.00897
2.89293; 18.2503; 0.177879; 1.42091; 0.4; 0.0015238; 0.272457; 1.025; 1.00677; 1.00897
2.89393; 18.278; 0.17875; 1.42077; 0.4; 0.00154963; 0.272457; 1.02498; 1.00676; 1.00897
2.89493; 18.3061; 0.179629; 1.42062; 0.4; 0.00157535; 0.272457; 1.02496; 1.00676; 1.00897
2.89593; 18.3347; 0.180515; 1.42048; 0.4; 0.00160097; 0.272457; 1.02494; 1.00675; 1.00897
2.89693; 18.3637; 0.181409; 1.42034; 0.4; 0.00162649; 0.272457; 1.02491; 1.00674; 1.00898
2.89793; 18.3932; 0.18231; 1.42021; 0.4; 0.00165189; 0.272457; 1.02489; 1.00674; 1.00898
2.89893; 18.4232; 0.183218; 1.42008; 0.4; 0.00167719; 0.272457; 1.02487; 1.00673; 1.00898
2.89993; 18.4536; 0.184134; 1.41995; 0.4; 0.00170239; 0.272457; 1.02485; 1.00672; 1.00898
2.90093; 18.4845; 0.185057; 1.41983; 0.4; 0.00172747; 0.272457; 1.02483; 1.00672; 1.00898
2.90193; 18.5158; 0.185987; 1.41971; 0.4; 0.00175245; 0.272457; 1.02481; 1.00671; 1.00898
2.90293; 18.5476; 0.186924; 1.41959; 0.4; 0.00177731; 0.272457; 1.02479; 1.0067; 1.00898
2.90393; 18.5798; 0.187868; 1.41948; 0.4; 0.00180207; 0.272457; 1.02476; 1.0067; 1.00898
2.90493; 18.6124; 0.188819; 1.41937; 0.4; 0.00182671; 0.272457; 1.02474; 1.00669; 1.00898
2.90593; 18.6455; 0.189777; 1.41926; 0.4; 0.00185124; 0.272457; 1.02472; 1.00668; 1.00898
2.90693; 18.6791; 0.190742; 1.41916; 0.4; 0.00187565; 0.272457; 1.0247; 1.00668; 1.00899
2.90793; 18.7131; 0.191713; 1.41906; 0.4; 0.00189996; 0.272457; 1.02468; 1.00667; 1.00899
2.90893; 18.7475; 0.192692; 1.41896; 0.4; 0.00192414; 0.272457; 1.02466; 1.00666; 1.00899
2.90993; 18.7823; 0.193677; 1.41887; 0.4; 0.00194821; 0.272457; 1.02464; 1.00666; 1.00899
2.91093; 18.8176; 0.194669; 1.41877; 0.4; 0.00197217; 0.272457; 1.02461; 1.00665; 1.00899
2.91193; 18.8533; 0.195668; 1.41868; 0.4; 0.001996; 0.272457; 1.02459; 1.00664; 1.00899
2.91293; 18.8895; 0.196673; 1.4186; 0.4; 0.00201972; 0.272457; 1.02457; 1.00664; 1.00899
2.91393; 18.9261; 0.197685; 1.41851; 0.4; 0.00204332; 0.272457; 1.02455; 1.00663; 1.00899
2.91493; 18.963; 0.198703; 1.41843; 0.4; 0.0020668; 0.272457; 1.02453; 1.00662; 1.009
2.91593; 19.0005; 0.199727; 1.41835; 0.4; 0.00209016; 0.272457; 1.02451; 1.00662; 1.009
2.91693; 19.0383; 0.200758; 1.41828; 0.4; 0.0021134; 0.272457; 1.02448; 1.00661; 1.009
2.91793; 19.0765; 0.201796; 1.41821; 0.4; 0.00213652; 0.272457; 1.02446; 1.0066; 1.009
2.91893; 19.1152; 0.202839; 1.41813; 0.4; 0.00215951; 0.272457; 1.02444; 1.00659; 1.009
2.91993; 19.1543; 0.203889; 1.41807; 0.4; 0.00218238; 0.272457; 1.02442; 1.00659; 1.009
2.92093; 19.1938; 0.204945; 1.418; 0.4; 0.00220513; 0.272457; 1.0244; 1.00658; 1.009
2.92193; 19.2337; 0.206007; 1.41794; 0.4; 0.00222775; 0.272457; 1.02438; 1.00657; 1.009
2.92293; 19.274; 0.207075; 1.41787; 0.4; 0.00225025; 0.272457; 1.02435; 1.00657; 1.009
2.92393; 19.3147; 0.208149; 1.41781; 0.4; 0.00227262; 0.272457; 1.02433; 1.00656; 1.00901
2.92493; 19.3558; 0.209229; 1.41776; 0.4; 0.00229486; 0.272457; 1.02431; 1.00655; 1.00901
2.92593; 19.3973; 0.210314; 1.4177; 0.4; 0.00231698; 0.272457; 1.02429; 1.00654; 1.00901
2.92693; 19.4392; 0.211406; 1.41765; 0.4; 0.00233896; 0.272457; 1.02427; 1.00654; 1.00901
2.92793; 19.4815; 0.212503; 1.4176; 0.4; 0.00236082; 0.272457; 1.02424; 1.00653; 1.00901
2.92893; 19.5242; 0.213606; 1.41755; 0.4; 0.00238255; 0.272457; 1.02422; 1.00652; 1.00901
2.92993; 19.5673; 0.214715; 1.4175; 0.4; 0.00240415; 0.272457; 1.0242; 1.00651; 1.00901
2.93093; 19.6107; 0.21583; 1.41746; 0.4; 0.00242562; 0.272457; 1.02418; 1.00651; 1.00901
2.93193; 19.6546; 0.216949; 1.41742; 0.4; 0.00244695; 0.272457; 1.02416; 1.0065; 1.00901
2.93293; 19.6988; 0.218075; 1.41738; 0.4; 0.00246816; 0.272457; 1.02413; 1.00649; 1.00901
2.93393; 19.7435; 0.219206; 1.41734; 0.4; 0.00248923; 0.272457; 1.02411; 1.00648; 1.00901
2.93493; 19.7884; 0.220342; 1.4173; 0.4; 0.00251017; 0.272457; 1.02409; 1.00647; 1.00901
2.93593; 19.8338; 0.221483; 1.41727; 0.4; 0.00253097; 0.272457; 1.02407; 1.00646; 1.00901
2.93693; 19.8796; 0.22263; 1.41723; 0.4; 0.00255164; 0.272457; 1.02404; 1.00646; 1.00902
2.93793; 19.9257; 0.223782; 1.4172; 0.4; 0.00257218; 0.272457; 1.02402; 1.00645; 1.00902
2.93893; 19.9722; 0.224939; 1.41717; 0.4; 0.00259258; 0.272457; 1.024; 1.00644; 1.00902
2.93993; 20.019; 0.226102; 1.41714; 0.4; 0.00261284; 0.272457; 1.02397; 1.00643; 1.00902
2.94093; 20.0662; 0.227269; 1.41711; 0.4; 0.00263296; 0.272457; 1.02395; 1.00642; 1.00902
2.94193; 20.1138; 0.228441; 1.41709; 0.4; 0.00265295; 0.272457; 1.02393; 1.00641; 1.00902
2.94293; 20.1617; 0.229618; 1.41706; 0.4; 0.0026728; 0.272457; 1.02391; 1.0064; 1.00902
2.94393; 20.21; 0.2308; 1.41704; 0.4; 0.00269251; 0.272457; 1.02388; 1.0064; 1.00902
2.94493; 20.2587; 0.231987; 1.41702; 0.4; 0.00271208; 0.272457; 1.02386; 1.00639; 1.00902
2.94593; 20.3077; 0.233179; 1.417; 0.4; 0.00273151; 0.272457; 1.02384; 1.00638; 1.00902
2.94693; 20.357; 0.234375; 1.41698; 0.4; 0.0027508; 0.272457; 1.02381; 1.00637; 1.00902
2.94793; 20.4067; 0.235576; 1.41697; 0.4; 0.00276995; 0.272457; 1.02379; 1.00636; 1.00902
2.94893; 20.4567; 0.236782; 1.41695; 0.4; 0.00278896; 0.272457; 1.02376; 1.00635; 1.00902
2.94993; 20.5071; 0.237992; 1.41694; 0.4; 0.00280783; 0.272457; 1.02374; 1.00634; 1.00901
2.95093; 20.5578; 0.239206; 1.41692; 0.4; 0.00282655; 0.272457; 1.02372; 1.00633; 1.00901
2.95193; 20.6088; 0.240425; 1.41691; 0.4; 0.00284514; 0.272457; 1.02369; 1.00632; 1.00901
2.95293; 20.6602; 0.241648; 1.4169; 0.4; 0.00286357; 0.272457; 1.02367; 1.00631; 1.00901
2.95393; 20.7119; 0.242876; 1.41689; 0.4; 0.00288187; 0.272457; 1.02365; 1.0063; 1.00901
2.95493; 20.764; 0.244108; 1.41688; 0.4; 0.00290002; 0.272457; 1.02362; 1.00629; 1.00901
2.95593; 20.8163; 0.245344; 1.41688; 0.4; 0.00291802; 0.272457; 1.0236; 1.00628; 1.00901
2.95693; 20.869; 0.246584; 1.41687; 0.4; 0.00293588; 0.272457; 1.02357; 1.00627; 1.00901
2.95793; 20.922; 0.247828; 1.41686; 0.4; 0.00295359; 0.272457; 1.02355; 1.00626; 1.00901
2.95893; 20.9754; 0.249076; 1.41686; 0.4; 0.00297116; 0.272457; 1.02352; 1.00624; 1.009
2.95993; 21.029; 0.250328; 1.41686; 0.4; 0.00298858; 0.272457; 1.0235; 1.00623; 1.009
2.96093; 21.0829; 0.251585; 1.41685; 0.4; 0.00300585; 0.272457; 1.02347; 1.00622; 1.009
2.96193; 21.1372; 0.252844; 1.41685; 0.4; 0.00302297; 0.272457; 1.02345; 1.00621; 1.009
2.96293; 21.1918; 0.254108; 1.41685; 0.4; 0.00303995; 0.272457; 1.02342; 1.0062; 1.009
2.96393; 21.2466; 0.255375; 1.41685; 0.4; 0.00305678; 0.272457; 1.0234; 1.00619; 1.009
2.96493; 21.3018; 0.256646; 1.41686; 0.4; 0.00307346; 0.272457; 1.02337; 1.00617; 1.00899
2.96593; 21.3573; 0.257921; 1.41686; 0.4; 0.00308999; 0.272457; 1.02335; 1.00616; 1.00899
2.96693; 21.4131; 0.259199; 1.41686; 0.4; 0.00310637; 0.272457; 1.02332; 1.00615; 1.00899
2.96793; 21.4691; 0.260481; 1.41686; 0.4; 0.00312259; 0.272457; 1.02329; 1.00614; 1.00899
2.96893; 21.5255; 0.261766; 1.41687; 0.4; 0.00313867; 0.272457; 1.02327; 1.00612; 1.00898
2.96993; 21.5821; 0.263054; 1.41688; 0.4; 0.0031546; 0.272457; 1.02324; 1.00611; 1.00898
2.97093; 21.639; 0.264346; 1.41688; 0.4; 0.00317038; 0.272457; 1.02322; 1.0061; 1.00898
2.97193; 21.6963; 0.265641; 1.41689; 0.4; 0.003186; 0.272457; 1.02319; 1.00609; 1.00897
2.97293; 21.7537; 0.266939; 1.4169; 0.4; 0.00320147; 0.272457; 1.02316; 1.00607; 1.00897
2.97393; 21.8115; 0.26824; 1.4169; 0.4; 0.00321679; 0.272457; 1.02314; 1.00606; 1.00897
2.97493; 21.8695; 0.269544; 1.41691; 0.4; 0.00323196; 0.272457; 1.02311; 1.00605; 1.00896
2.97593; 21.9279; 0.270851; 1.41692; 0.4; 0.00324697; 0.272457; 1.02308; 1.00603; 1.00896
2.97693; 21.9864; 0.272162; 1.41693; 0.4; 0.00326183; 0.272457; 1.02306; 1.00602; 1.00896
2.97793; 22.0453; 0.273475; 1.41695; 0.4; 0.00327654; 0.272457; 1.02303; 1.006; 1.00895
2.97893; 22.1044; 0.274791; 1.41696; 0.4; 0.00329109; 0.272457; 1.023; 1.00599; 1.00895
2.97993; 22.1638; 0.276109; 1.41697; 0.4; 0.00330548; 0.272457; 1.02297; 1.00597; 1.00894
2.98093; 22.2234; 0.277431; 1.41698; 0.4; 0.00331973; 0.272457; 1.02294; 1.00596; 1.00894
2.98193; 22.2833; 0.278755; 1.417; 0.4; 0.00333381; 0.272457; 1.02292; 1.00594; 1.00894
2.98293; 22.3434; 0.280082; 1.41701; 0.4; 0.00334774; 0.272457; 1.02289; 1.00593; 1.00893
2.98393; 22.4038; 0.281411; 1.41702; 0.4; 0.00336152; 0.272457; 1.02286; 1.00591; 1.00893
2.98493; 22.4644; 0.282742; 1.41704; 0.4; 0.00337514; 0.272457; 1.02283; 1.0059; 1.00892
2.98593; 22.5253; 0.284077; 1.41706; 0.4; 0.0033886; 0.272457; 1.0228; 1.00588; 1.00892
2.98693; 22.5864; 0.285413; 1.41707; 0.4; 0.00340191; 0.272457; 1.02277; 1.00587; 1.00891
2.98793; 22.6478; 0.286752; 1.41709; 0.4; 0.00341506; 0.272457; 1.02275; 1.00585; 1.0089
2.98893; 22.7094; 0.288093; 1.4171; 0.4; 0.00342805; 0.272457; 1.02272; 1.00583; 1.0089
2.98993; 22.7712; 0.289436; 1.41712; 0.4; 0.00344088; 0.272457; 1.02269; 1.00582; 1.00889
2.99093; 22.8332; 0.290781; 1.41714; 0.4; 0.00345356; 0.272457; 1.02266; 1.0058; 1.00889
2.99193; 22.8955; 0.292129; 1.41716; 0.4; 0.00346608; 0.272457; 1.02263; 1.00578; 1.00888
2.99293; 22.958; 0.293478; 1.41718; 0.4; 0.00347844; 0.272457; 1.0226; 1.00576; 1.00887
2.99393; 23.0207; 0.29483; 1.4172; 0.4; 0.00349065; 0.272457; 1.02257; 1.00575; 1.00887
2.99493; 23.0837; 0.296183; 1.41722; 0.4; 0.00350269; 0.272457; 1.02254; 1.00573; 1.00886
2.99593; 23.1468; 0.297538; 1.41724; 0.4; 0.00351458; 0.272457; 1.02251; 1.00571; 1.00885
2.99693; 23.2102; 0.298894; 1.41726; 0.4; 0.0035263; 0.272457; 1.02248; 1.00569; 1.00885
2.99793; 23.2738; 0.300253; 1.41728; 0.4; 0.00353787; 0.272457; 1.02245; 1.00567; 1.00884
2.99893; 23.3376; 0.301613; 1.4173; 0.4; 0.00354928; 0.272457; 1.02241; 1.00566; 1.00883
2.99993; 23.4016; 0.302975; 1.41732; 0.4; 0.00356053; 0.272457; 1.02238; 1.00564; 1.00883
3.00093; 23.4658; 0.304338; 1.41734; 0.4; 0.00357162; 0.272457; 1.02235; 1.00562; 1.00882
3.00193; 23.5301; 0.305703; 1.41737; 0.4; 0.00358255; 0.272457; 1.02232; 1.0056; 1.00881
3.00293; 23.5947; 0.307069; 1.41739; 0.4; 0.00359332; 0.272457; 1.02229; 1.00558; 1.0088
3.00393; 23.6595; 0.308437; 1.41741; 0.4; 0.00360392; 0.272457; 1.02226; 1.00556; 1.00879
3.00493; 23.7245; 0.309806; 1.41744; 0.4; 0.00361437; 0.272457; 1.02222; 1.00554; 1.00878
3.00593; 23.7896; 0.311176; 1.41746; 0.4; 0.00362466; 0.272457; 1.02219; 1.00552; 1.00878
3.00693; 23.855; 0.312547; 1.41748; 0.4; 0.00363479; 0.272457; 1.02216; 1.0055; 1.00877
3.00793; 23.9205; 0.313919; 1.41751; 0.4; 0.00364476; 0.272457; 1.02213; 1.00548; 1.00876
3.00893; 23.9862; 0.315293; 1.41753; 0.4; 0.00365456; 0.272457; 1.02209; 1.00546; 1.00875
3.00993; 24.052; 0.316667; 1.41756; 0.4; 0.00366421; 0.272457; 1.02206; 1.00544; 1.00874
3.01093; 24.1181; 0.318043; 1.41759; 0.4; 0.00367369; 0.272457; 1.02203; 1.00542; 1.00873
3.01192; 24.1843; 0.319419; 1.41761; 0.4; 0.00368301; 0.272457; 1.02199; 1.00539; 1.00872
3.01292; 24.2507; 0.320797; 1.41764; 0.4; 0.00369218; 0.272457; 1.02196; 1.00537; 1.00871
3.01392; 24.3172; 0.322174; 1.41766; 0.4; 0.00370118; 0.272457; 1.02193; 1.00535; 1.0087
3.01492; 24.3839; 0.323553; 1.41769; 0.4; 0.00371001; 0.272457; 1.02189; 1.00533; 1.00869
3.01592; 24.4508; 0.324932; 1.41772; 0.4; 0.00371869; 0.272457; 1.02186; 1.00531; 1.00868
3.01692; 24.5178; 0.326313; 1.41775; 0.4; 0.00372721; 0.272457; 1.02182; 1.00528; 1.00867
3.01792; 24.585; 0.327693; 1.41778; 0.4; 0.00373556; 0.272457; 1.02179; 1.00526; 1.00866
3.01892; 24.6523; 0.329074; 1.4178; 0.4; 0.00374375; 0.272457; 1.02175; 1.00524; 1.00865
3.01992; 24.7197; 0.330455; 1.41783; 0.4; 0.00375178; 0.272457; 1.02172; 1.00521; 1.00864
3.02092; 24.7873; 0.331837; 1.41786; 0.4; 0.00375965; 0.272457; 1.02168; 1.00519; 1.00862
3.02192; 24.8551; 0.333219; 1.41789; 0.4; 0.00376736; 0.272457; 1.02165; 1.00517; 1.00861
3.02292; 24.923; 0.334602; 1.41792; 0.4; 0.0037749; 0.272457; 1.02161; 1.00514; 1.0086
3.02392; 24.991; 0.335984; 1.41795; 0.4; 0.00378229; 0.272457; 1.02158; 1.00512; 1.00859
3.02492; 25.0591; 0.337367; 1.41798; 0.4; 0.00378951; 0.272457; 1.02154; 1.00509; 1.00858
3.02592; 25.1274; 0.33875; 1.41802; 0.4; 0.00379657; 0.272457; 1.0215; 1.00507; 1.00856
3.02692; 25.1958; 0.340133; 1.41805; 0.4; 0.00380347; 0.272457; 1.02147; 1.00504; 1.00855
3.02792; 25.2643; 0.341516; 1.41808; 0.4; 0.0038102; 0.272457; 1.02143; 1.00502; 1.00854
3.02892; 25.333; 0.342899; 1.41811; 0.4; 0.00381678; 0.272457; 1.02139; 1.00499; 1.00853
3.02992; 25.4017; 0.344282; 1.41815; 0.4; 0.00382319; 0.272457; 1.02136; 1.00497; 1.00851
3.03092; 25.4706; 0.345664; 1.41818; 0.4; 0.00382944; 0.272457; 1.02132; 1.00494; 1.0085
3.03192; 25.5396; 0.347046; 1.41821; 0.4; 0.00383553; 0.272457; 1.02128; 1.00491; 1.00848
3.03292; 25.6087; 0.348428; 1.41825; 0.4; 0.00384145; 0.272457; 1.02124; 1.00489; 1.00847
3.03392; 25.6779; 0.34981; 1.41828; 0.4; 0.00384722; 0.272457; 1.02121; 1.00486; 1.00846
3.03492; 25.7472; 0.351191; 1.41832; 0.4; 0.00385282; 0.272457; 1.02117; 1.00483; 1.00844
3.03592; 25.8166; 0.352572; 1.41835; 0.4; 0.00385826; 0.272457; 1.02113; 1.00481; 1.00843
3.03692; 25.8861; 0.353952; 1.41839; 0.4; 0.00386354; 0.272457; 1.02109; 1.00478; 1.00841
3.03792; 25.9557; 0.355332; 1.41843; 0.4; 0.00386866; 0.272457; 1.02105; 1.00475; 1.0084
3.03892; 26.0254; 0.356711; 1.41846; 0.4; 0.00387362; 0.272457; 1.02101; 1.00472; 1.00838
3.03992; 26.0951; 0.358089; 1.4185; 0.4; 0.00387842; 0.272457; 1.02097; 1.0047; 1.00837
3.04092; 26.165; 0.359467; 1.41854; 0.4; 0.00388305; 0.272457; 1.02093; 1.00467; 1.00835
3.04192; 26.2349; 0.360844; 1.41858; 0.4; 0.00388753; 0.272457; 1.02089; 1.00464; 1.00834
3.04292; 26.3049; 0.36222; 1.41862; 0.4; 0.00389184; 0.272457; 1.02085; 1.00461; 1.00832
3.04392; 26.375; 0.363595; 1.41866; 0.4; 0.00389599; 0.272457; 1.02081; 1.00458; 1.00831
3.04492; 26.4452; 0.364969; 1.4187; 0.4; 0.00389998; 0.272457; 1.02077; 1.00455; 1.00829
3.04592; 26.5154; 0.366342; 1.41874; 0.4; 0.00390381; 0.272457; 1.02073; 1.00452; 1.00827
3.04692; 26.5857; 0.367714; 1.41878; 0.4; 0.00390748; 0.272457; 1.02069; 1.00449; 1.00826
3.04792; 26.6561; 0.369085; 1.41882; 0.4; 0.00391099; 0.272457; 1.02065; 1.00446; 1.00824
3.04892; 26.7265; 0.370455; 1.41887; 0.4; 0.00391434; 0.272457; 1.02061; 1.00443; 1.00822
3.04992; 26.797; 0.371824; 1.41891; 0.4; 0.00391753; 0.272457; 1.02057; 1.0044; 1.00821
3.05092; 26.8676; 0.373191; 1.41895; 0.4; 0.00392056; 0.272457; 1.02053; 1.00437; 1.00819
3.05192; 26.9382; 0.374557; 1.419; 0.4; 0.00392343; 0.272457; 1.02049; 1.00434; 1.00817
3.05292; 27.0088; 0.375922; 1.41904; 0.4; 0.00392614; 0.272457; 1.02045; 1.00431; 1.00815
3.05392; 27.0795; 0.377285; 1.41909; 0.4; 0.00392869; 0.272457; 1.0204; 1.00428; 1.00814
3.05492; 27.1502; 0.378647; 1.41914; 0.4; 0.00393108; 0.272457; 1.02036; 1.00425; 1.00812
3.05592; 27.221; 0.380007; 1.41919; 0.4; 0.00393331; 0.272457; 1.02032; 1.00422; 1.0081
3.05692; 27.2918; 0.381366; 1.41923; 0.4; 0.00393539; 0.272457; 1.02028; 1.00418; 1.00808
3.05792; 27.3627; 0.382723; 1.41928; 0.4; 0.0039373; 0.272457; 1.02023; 1.00415; 1.00806
3.05892; 27.4336; 0.384078; 1.41933; 0.4; 0.00393906; 0.272457; 1.02019; 1.00412; 1.00804
3.05992; 27.5045; 0.385431; 1.41938; 0.4; 0.00394065; 0.272457; 1.02015; 1.00409; 1.00803
3.06092; 27.5755; 0.386783; 1.41943; 0.4; 0.00394209; 0.272457; 1.0201; 1.00405; 1.00801
3.06192; 27.6464; 0.388133; 1.41949; 0.4; 0.00394338; 0.272457; 1.02006; 1.00402; 1.00799
3.06292; 27.7174; 0.389481; 1.41954; 0.4; 0.0039445; 0.272457; 1.02002; 1.00399; 1.00797
3.06392; 27.7884; 0.390827; 1.41959; 0.4; 0.00394547; 0.272457; 1.01997; 1.00395; 1.00795
3.06492; 27.8595; 0.392171; 1.41965; 0.4; 0.00394627; 0.272457; 1.01993; 1.00392; 1.00793
3.06592; 27.9305; 0.393513; 1.4197; 0.4; 0.00394693; 0.272457; 1.01988; 1.00389; 1.00791
3.06692; 28.0015; 0.394853; 1.41976; 0.4; 0.00394742; 0.272457; 1.01984; 1.00385; 1.00789
3.06792; 28.0726; 0.396191; 1.41981; 0.4; 0.00394776; 0.272457; 1.0198; 1.00382; 1.00787
3.06892; 28.1437; 0.397527; 1.41987; 0.4; 0.00394795; 0.272457; 1.01975; 1.00378; 1.00785
3.06992; 28.2147; 0.39886; 1.41993; 0.4; 0.00394797; 0.272457; 1.01971; 1.00375; 1.00783
3.07092; 28.2858; 0.400191; 1.41999; 0.4; 0.00394784; 0.272457; 1.01966; 1.00371; 1.00781
3.07192; 28.3569; 0.40152; 1.42005; 0.4; 0.00394756; 0.272457; 1.01962; 1.00368; 1.00778
3.07292; 28.4279; 0.402847; 1.42011; 0.4; 0.00394712; 0.272457; 1.01957; 1.00364; 1.00776
3.07392; 28.499; 0.40417; 1.42018; 0.4; 0.00394653; 0.272457; 1.01952; 1.00361; 1.00774
3.07492; 28.57; 0.405492; 1.42024; 0.4; 0.00394578; 0.272457; 1.01948; 1.00357; 1.00772
3.07592; 28.641; 0.406811; 1.4203; 0.4; 0.00394488; 0.272457; 1.01943; 1.00354; 1.0077
3.07692; 28.712; 0.408127; 1.42037; 0.4; 0.00394382; 0.272457; 1.01939; 1.0035; 1.00768
3.07792; 28.783; 0.409441; 1.42044; 0.4; 0.00394261; 0.272457; 1.01934; 1.00347; 1.00766
