Time(s) " gENROE.delta" " gENROE.PELEC" " eXNI.EFD" " gENROE.PMECH" " gENROE.SPEED" " GEN1.V" " LOAD.V" " GEN2.V" " FAULT.V"
2.64595 " 25.2537" " 0.206743" " 0.654345" " 0.4" " -0.0048966" " 0" " 1.00566" " 0.995486" " 1.00163"
2.64695 " 25.1658" " 0.205198" " 0.670833" " 0.4" " -0.00487371" " 0" " 1.00555" " 0.995414" " 1.00158"
2.64795 " 25.0783" " 0.203665" " 0.687252" " 0.4" " -0.00485063" " 0" " 1.00545" " 0.995344" " 1.00152"
2.64895 " 24.9912" " 0.202145" " 0.703621" " 0.4" " -0.00482738" " 0" " 1.00534" " 0.995273" " 1.00146"
2.64995 " 24.9045" " 0.200637" " 0.719942" " 0.4" " -0.00480395" " 0" " 1.00524" " 0.995203" " 1.00141"
2.65095 " 24.8182" " 0.199143" " 0.736215" " 0.4" " -0.00478034" " 0" " 1.00513" " 0.995133" " 1.00135"
2.65195 " 24.7324" " 0.197661" " 0.752423" " 0.4" " -0.00475657" " 0" " 1.00503" " 0.995063" " 1.0013"
2.65295 " 24.647" " 0.196192" " 0.768584" " 0.4" " -0.00473262" " 0" " 1.00493" " 0.994994" " 1.00125"
2.65395 " 24.562" " 0.194735" " 0.784682" " 0.4" " -0.0047085" " 0" " 1.00483" " 0.994925" " 1.00119"
2.65495 " 24.4775" " 0.193292" " 0.800717" " 0.4" " -0.00468422" " 0" " 1.00473" " 0.994857" " 1.00114"
2.65595 " 24.3934" " 0.191861" " 0.81669" " 0.4" " -0.00465977" " 0" " 1.00462" " 0.994789" " 1.00108"
2.65695 " 24.3097" " 0.190443" " 0.832585" " 0.4" " -0.00463515" " 0" " 1.00453" " 0.994721" " 1.00103"
2.65795 " 24.2265" " 0.189039" " 0.848419" " 0.4" " -0.00461037" " 0" " 1.00443" " 0.994654" " 1.00098"
2.65895 " 24.1438" " 0.187647" " 0.864194" " 0.4" " -0.00458543" " 0" " 1.00433" " 0.994588" " 1.00093"
2.65995 " 24.0615" " 0.186268" " 0.879893" " 0.4" " -0.00456032" " 0" " 1.00423" " 0.994521" " 1.00087"
2.66095 " 23.9796" " 0.184902" " 0.895517" " 0.4" " -0.00453506" " 0" " 1.00414" " 0.994456" " 1.00082"
2.66195 " 23.8982" " 0.18355" " 0.911065" " 0.4" " -0.00450964" " 0" " 1.00404" " 0.99439" " 1.00077"
2.66295 " 23.8172" " 0.18221" " 0.926541" " 0.4" " -0.00448406" " 0" " 1.00395" " 0.994326" " 1.00072"
2.66395 " 23.7368" " 0.180883" " 0.941943" " 0.4" " -0.00445833" " 0" " 1.00385" " 0.994261" " 1.00067"
2.66495 " 23.6567" " 0.17957" " 0.957256" " 0.4" " -0.00443245" " 0" " 1.00376" " 0.994197" " 1.00062"
2.66595 " 23.5772" " 0.17827" " 0.97248" " 0.4" " -0.00440641" " 0" " 1.00367" " 0.994134" " 1.00057"
2.66695 " 23.4981" " 0.176983" " 0.987635" " 0.4" " -0.00438023" " 0" " 1.00358" " 0.994071" " 1.00052"
2.66795 " 23.4195" " 0.175709" " 1.0027" " 0.4" " -0.00435389" " 0" " 1.00349" " 0.994009" " 1.00047"
2.66895 " 23.3414" " 0.174448" " 1.01767" " 0.4" " -0.00432741" " 0" " 1.0034" " 0.993947" " 1.00042"
2.66995 " 23.2637" " 0.1732" " 1.03256" " 0.4" " -0.00430079" " 0" " 1.00331" " 0.993886" " 1.00037"
2.67095 " 23.1865" " 0.171966" " 1.04736" " 0.4" " -0.00427402" " 0" " 1.00322" " 0.993825" " 1.00032"
2.67195 " 23.1099" " 0.170745" " 1.06207" " 0.4" " -0.00424711" " 0" " 1.00313" " 0.993765" " 1.00028"
2.67295 " 23.0336" " 0.169537" " 1.0767" " 0.4" " -0.00422006" " 0" " 1.00305" " 0.993706" " 1.00023"
2.67395 " 22.9579" " 0.168342" " 1.09123" " 0.4" " -0.00419286" " 0" " 1.00296" " 0.993647" " 1.00018"
2.67495 " 22.8827" " 0.16716" " 1.10566" " 0.4" " -0.00416553" " 0" " 1.00288" " 0.993588" " 1.00014"
2.67595 " 22.808" " 0.165992" " 1.12" " 0.4" " -0.00413807" " 0" " 1.0028" " 0.99353" " 1.00009"
2.67695 " 22.7337" " 0.164837" " 1.13424" " 0.4" " -0.00411047" " 0" " 1.00271" " 0.993473" " 1.00004"
2.67795 " 22.66" " 0.163696" " 1.14838" " 0.4" " -0.00408274" " 0" " 1.00263" " 0.993416" " 1"
2.67895 " 22.5868" " 0.162567" " 1.16242" " 0.4" " -0.00405488" " 0" " 1.00255" " 0.99336" " 0.999955"
2.67995 " 22.514" " 0.161452" " 1.17634" " 0.4" " -0.00402688" " 0" " 1.00247" " 0.993305" " 0.999911"
2.68095 " 22.4418" " 0.160351" " 1.19017" " 0.4" " -0.00399876" " 0" " 1.0024" " 0.99325" " 0.999867"
2.68195 " 22.3701" " 0.159262" " 1.20391" " 0.4" " -0.00397051" " 0" " 1.00232" " 0.993195" " 0.999824"
2.68295 " 22.2988" " 0.158187" " 1.21752" " 0.4" " -0.00394214" " 0" " 1.00224" " 0.993142" " 0.999782"
2.68395 " 22.2281" " 0.157126" " 1.23105" " 0.4" " -0.00391365" " 0" " 1.00217" " 0.993089" " 0.99974"
2.68495 " 22.158" " 0.156077" " 1.24445" " 0.4" " -0.00388503" " 0" " 1.00209" " 0.993036" " 0.999698"
2.68595 " 22.0883" " 0.155042" " 1.25776" " 0.4" " -0.00385629" " 0" " 1.00202" " 0.992985" " 0.999657"
2.68695 " 22.0191" " 0.154021" " 1.27094" " 0.4" " -0.00382743" " 0" " 1.00195" " 0.992933" " 0.999616"
2.68795 " 21.9505" " 0.153012" " 1.28403" " 0.4" " -0.00379846" " 0" " 1.00188" " 0.992883" " 0.999576"
2.68895 " 21.8824" " 0.152017" " 1.29698" " 0.4" " -0.00376937" " 0" " 1.00181" " 0.992833" " 0.999536"
2.68995 " 21.8148" " 0.151036" " 1.30984" " 0.4" " -0.00374016" " 0" " 1.00174" " 0.992784" " 0.999497"
2.69095 " 21.7477" " 0.150068" " 1.32257" " 0.4" " -0.00371085" " 0" " 1.00167" " 0.992735" " 0.999458"
2.69195 " 21.6812" " 0.149113" " 1.33519" " 0.4" " -0.00368142" " 0" " 1.0016" " 0.992687" " 0.99942"
2.69295 " 21.6152" " 0.148171" " 1.34769" " 0.4" " -0.00365188" " 0" " 1.00154" " 0.99264" " 0.999382"
2.69395 " 21.5497" " 0.147243" " 1.36008" " 0.4" " -0.00362224" " 0" " 1.00147" " 0.992594" " 0.999345"
2.69495 " 21.4848" " 0.146328" " 1.37236" " 0.4" " -0.00359249" " 0" " 1.00141" " 0.992548" " 0.999308"
2.69595 " 21.4204" " 0.145427" " 1.38452" " 0.4" " -0.00356263" " 0" " 1.00134" " 0.992503" " 0.999272"
2.69695 " 21.3565" " 0.144539" " 1.39656" " 0.4" " -0.00353267" " 0" " 1.00128" " 0.992458" " 0.999237"
2.69795 " 21.2932" " 0.143664" " 1.40847" " 0.4" " -0.00350261" " 0" " 1.00122" " 0.992414" " 0.999201"
2.69895 " 21.2304" " 0.142802" " 1.42027" " 0.4" " -0.00347245" " 0" " 1.00116" " 0.992371" " 0.999167"
2.69995 " 21.1682" " 0.141954" " 1.43196" " 0.4" " -0.00344219" " 0" " 1.0011" " 0.992329" " 0.999133"
2.70095 " 21.1065" " 0.141119" " 1.44351" " 0.4" " -0.00341184" " 0" " 1.00105" " 0.992287" " 0.999099"
2.70195 " 21.0454" " 0.140298" " 1.45495" " 0.4" " -0.00338138" " 0" " 1.00099" " 0.992246" " 0.999067"
2.70295 " 20.9848" " 0.139489" " 1.46625" " 0.4" " -0.00335084" " 0" " 1.00093" " 0.992206" " 0.999034"
2.70395 " 20.9248" " 0.138694" " 1.47745" " 0.4" " -0.0033202" " 0" " 1.00088" " 0.992166" " 0.999002"
2.70495 " 20.8653" " 0.137913" " 1.48851" " 0.4" " -0.00328947" " 0" " 1.00082" " 0.992127" " 0.998971"
2.70595 " 20.8063" " 0.137145" " 1.49945" " 0.4" " -0.00325866" " 0" " 1.00077" " 0.992089" " 0.99894"
2.70695 " 20.748" " 0.136389" " 1.51026" " 0.4" " -0.00322775" " 0" " 1.00072" " 0.992051" " 0.99891"
2.70795 " 20.6901" " 0.135648" " 1.52093" " 0.4" " -0.00319676" " 0" " 1.00067" " 0.992014" " 0.99888"
2.70895 " 20.6329" " 0.134919" " 1.53148" " 0.4" " -0.00316569" " 0" " 1.00062" " 0.991978" " 0.998851"
2.70995 " 20.5762" " 0.134204" " 1.54192" " 0.4" " -0.00313453" " 0" " 1.00057" " 0.991943" " 0.998823"
2.71095 " 20.52" " 0.133502" " 1.55222" " 0.4" " -0.00310329" " 0" " 1.00052" " 0.991908" " 0.998795"
2.71195 " 20.4644" " 0.132813" " 1.5624" " 0.4" " -0.00307197" " 0" " 1.00048" " 0.991874" " 0.998767"
2.71295 " 20.4094" " 0.132137" " 1.57244" " 0.4" " -0.00304058" " 0" " 1.00043" " 0.991841" " 0.99874"
2.71395 " 20.355" " 0.131475" " 1.58236" " 0.4" " -0.0030091" " 0" " 1.00039" " 0.991808" " 0.998714"
2.71495 " 20.3011" " 0.130825" " 1.59215" " 0.4" " -0.00297755" " 0" " 1.00035" " 0.991777" " 0.998688"
2.71595 " 20.2478" " 0.130189" " 1.60181" " 0.4" " -0.00294593" " 0" " 1.0003" " 0.991745" " 0.998663"
2.71695 " 20.1951" " 0.129566" " 1.61135" " 0.4" " -0.00291424" " 0" " 1.00026" " 0.991715" " 0.998639"
2.71795 " 20.1429" " 0.128957" " 1.62074" " 0.4" " -0.00288247" " 0" " 1.00022" " 0.991685" " 0.998615"
2.71895 " 20.0913" " 0.12836" " 1.63001" " 0.4" " -0.00285064" " 0" " 1.00018" " 0.991656" " 0.998591"
2.71995 " 20.0403" " 0.127776" " 1.63914" " 0.4" " -0.00281874" " 0" " 1.00014" " 0.991628" " 0.998568"
2.72095 " 19.9898" " 0.127206" " 1.64815" " 0.4" " -0.00278677" " 0" " 1.00011" " 0.9916" " 0.998546"
2.72195 " 19.9399" " 0.126648" " 1.65703" " 0.4" " -0.00275474" " 0" " 1.00007" " 0.991574" " 0.998524"
2.72295 " 19.8906" " 0.126104" " 1.66578" " 0.4" " -0.00272264" " 0" " 1.00004" " 0.991548" " 0.998503"
2.72395 " 19.8419" " 0.125572" " 1.67438" " 0.4" " -0.00269049" " 0" " 1" " 0.991522" " 0.998482"
2.72495 " 19.7938" " 0.125054" " 1.68287" " 0.4" " -0.00265827" " 0" " 0.99997" " 0.991497" " 0.998462"
2.72595 " 19.7462" " 0.124549" " 1.69121" " 0.4" " -0.002626" " 0" " 0.999938" " 0.991473" " 0.998442"
2.72695 " 19.6992" " 0.124056" " 1.69944" " 0.4" " -0.00259367" " 0" " 0.999907" " 0.99145" " 0.998423"
2.72795 " 19.6528" " 0.123577" " 1.70752" " 0.4" " -0.00256128" " 0" " 0.999877" " 0.991428" " 0.998405"
2.72895 " 19.607" " 0.123111" " 1.71548" " 0.4" " -0.00252884" " 0" " 0.999848" " 0.991406" " 0.998387"
2.72995 " 19.5618" " 0.122657" " 1.7233" " 0.4" " -0.00249635" " 0" " 0.99982" " 0.991385" " 0.99837"
2.73095 " 19.5172" " 0.122216" " 1.731" " 0.4" " -0.00246381" " 0" " 0.999793" " 0.991364" " 0.998353"
2.73195 " 19.4731" " 0.121789" " 1.73856" " 0.4" " -0.00243122" " 0" " 0.999767" " 0.991345" " 0.998336"
2.73295 " 19.4296" " 0.121374" " 1.746" " 0.4" " -0.00239858" " 0" " 0.999742" " 0.991325" " 0.998321"
2.73395 " 19.3868" " 0.120972" " 1.75329" " 0.4" " -0.00236589" " 0" " 0.999718" " 0.991307" " 0.998306"
2.73495 " 19.3445" " 0.120582" " 1.76045" " 0.4" " -0.00233316" " 0" " 0.999695" " 0.991289" " 0.998291"
2.73594 " 19.3028" " 0.120206" " 1.7675" " 0.4" " -0.00230039" " 0" " 0.999673" " 0.991273" " 0.998277"
2.73694 " 19.2616" " 0.119842" " 1.77439" " 0.4" " -0.00226757" " 0" " 0.999652" " 0.991256" " 0.998264"
2.73794 " 19.2211" " 0.119491" " 1.78116" " 0.4" " -0.00223472" " 0" " 0.999632" " 0.991241" " 0.998251"
2.73894 " 19.1812" " 0.119153" " 1.78781" " 0.4" " -0.00220182" " 0" " 0.999613" " 0.991226" " 0.998238"
2.73994 " 19.1419" " 0.118827" " 1.79432" " 0.4" " -0.00216889" " 0" " 0.999595" " 0.991212" " 0.998227"
2.74094 " 19.1031" " 0.118515" " 1.80069" " 0.4" " -0.00213592" " 0" " 0.999577" " 0.991198" " 0.998215"
2.74194 " 19.065" " 0.118215" " 1.80695" " 0.4" " -0.00210292" " 0" " 0.999561" " 0.991185" " 0.998205"
2.74294 " 19.0274" " 0.117927" " 1.81306" " 0.4" " -0.00206989" " 0" " 0.999545" " 0.991173" " 0.998195"
2.74394 " 18.9905" " 0.117652" " 1.81906" " 0.4" " -0.00203682" " 0" " 0.999531" " 0.991162" " 0.998185"
2.74494 " 18.9541" " 0.11739" " 1.82493" " 0.4" " -0.00200373" " 0" " 0.999517" " 0.991151" " 0.998176"
2.74594 " 18.9183" " 0.11714" " 1.83066" " 0.4" " -0.0019706" " 0" " 0.999505" " 0.991141" " 0.998167"
2.74694 " 18.8831" " 0.116902" " 1.83626" " 0.4" " -0.00193745" " 0" " 0.999493" " 0.991131" " 0.998159"
2.74794 " 18.8486" " 0.116677" " 1.84173" " 0.4" " -0.00190428" " 0" " 0.999482" " 0.991123" " 0.998152"
2.74894 " 18.8146" " 0.116465" " 1.84707" " 0.4" " -0.00187108" " 0" " 0.999472" " 0.991114" " 0.998145"
2.74994 " 18.7812" " 0.116266" " 1.85229" " 0.4" " -0.00183786" " 0" " 0.999465" " 0.991112" " 0.998142"
2.75094 " 18.7484" " 0.116078" " 1.85739" " 0.4" " -0.00180461" " 0" " 0.999457" " 0.991105" " 0.998135"
2.75194 " 18.7162" " 0.115903" " 1.86234" " 0.4" " -0.00177135" " 0" " 0.99945" " 0.991098" " 0.99813"
2.75294 " 18.6847" " 0.11574" " 1.86717" " 0.4" " -0.00173807" " 0" " 0.999443" " 0.991093" " 0.998125"
2.75394 " 18.6537" " 0.115589" " 1.87187" " 0.4" " -0.00170477" " 0" " 0.999437" " 0.991087" " 0.99812"
2.75494 " 18.6233" " 0.115451" " 1.87646" " 0.4" " -0.00167146" " 0" " 0.999432" " 0.991083" " 0.998116"
2.75594 " 18.5935" " 0.115325" " 1.88092" " 0.4" " -0.00163813" " 0" " 0.999428" " 0.991079" " 0.998113"
2.75694 " 18.5643" " 0.115211" " 1.88525" " 0.4" " -0.00160479" " 0" " 0.999425" " 0.991076" " 0.99811"
2.75794 " 18.5357" " 0.11511" " 1.88945" " 0.4" " -0.00157144" " 0" " 0.999423" " 0.991073" " 0.998107"
2.75894 " 18.5077" " 0.11502" " 1.89352" " 0.4" " -0.00153808" " 0" " 0.999421" " 0.991071" " 0.998105"
2.75994 " 18.4804" " 0.114943" " 1.89748" " 0.4" " -0.00150471" " 0" " 0.99942" " 0.991069" " 0.998103"
2.76094 " 18.4536" " 0.114878" " 1.90132" " 0.4" " -0.00147133" " 0" " 0.99942" " 0.991068" " 0.998102"
2.76194 " 18.4274" " 0.114825" " 1.90504" " 0.4" " -0.00143795" " 0" " 0.999421" " 0.991068" " 0.998102"
2.76294 " 18.4018" " 0.114784" " 1.90863" " 0.4" " -0.00140457" " 0" " 0.999423" " 0.991068" " 0.998102"
2.76394 " 18.3768" " 0.114755" " 1.91211" " 0.4" " -0.00137118" " 0" " 0.999425" " 0.991069" " 0.998102"
2.76494 " 18.3524" " 0.114738" " 1.91548" " 0.4" " -0.00133779" " 0" " 0.999429" " 0.991071" " 0.998103"
2.76594 " 18.3287" " 0.114733" " 1.91872" " 0.4" " -0.00130441" " 0" " 0.999432" " 0.991073" " 0.998104"
2.76694 " 18.3055" " 0.114739" " 1.92185" " 0.4" " -0.00127102" " 0" " 0.999437" " 0.991075" " 0.998106"
2.76794 " 18.2829" " 0.114758" " 1.92487" " 0.4" " -0.00123764" " 0" " 0.999443" " 0.991079" " 0.998108"
2.76894 " 18.2609" " 0.114789" " 1.92775" " 0.4" " -0.00120426" " 0" " 0.999449" " 0.991082" " 0.998111"
2.76994 " 18.2396" " 0.114831" " 1.93052" " 0.4" " -0.00117089" " 0" " 0.999456" " 0.991087" " 0.998114"
2.77094 " 18.2188" " 0.114885" " 1.93317" " 0.4" " -0.00113752" " 0" " 0.999463" " 0.991092" " 0.998118"
2.77194 " 18.1986" " 0.114951" " 1.93572" " 0.4" " -0.00110416" " 0" " 0.999472" " 0.991097" " 0.998122"
2.77294 " 18.179" " 0.115029" " 1.93813" " 0.4" " -0.00107082" " 0" " 0.999481" " 0.991103" " 0.998127"
2.77394 " 18.1601" " 0.115118" " 1.94045" " 0.4" " -0.00103748" " 0" " 0.99949" " 0.99111" " 0.998132"
2.77494 " 18.1417" " 0.115219" " 1.94266" " 0.4" " -0.00100416" " 0" " 0.999501" " 0.991117" " 0.998137"
2.77594 " 18.1239" " 0.115332" " 1.94476" " 0.4" " -0.000970848" " 0" " 0.999512" " 0.991124" " 0.998143"
2.77694 " 18.1067" " 0.115456" " 1.94674" " 0.4" " -0.000937554" " 0" " 0.999524" " 0.991132" " 0.998149"
2.77794 " 18.0902" " 0.115591" " 1.9486" " 0.4" " -0.000904277" " 0" " 0.999536" " 0.991141" " 0.998156"
2.77894 " 18.0742" " 0.115739" " 1.95036" " 0.4" " -0.000871018" " 0" " 0.999549" " 0.99115" " 0.998163"
2.77994 " 18.0588" " 0.115897" " 1.95201" " 0.4" " -0.000837779" " 0" " 0.999563" " 0.99116" " 0.998171"
2.78094 " 18.044" " 0.116067" " 1.95356" " 0.4" " -0.00080456" " 0" " 0.999578" " 0.99117" " 0.998179"
2.78194 " 18.0298" " 0.116249" " 1.955" " 0.4" " -0.000771363" " 0" " 0.999593" " 0.99118" " 0.998187"
2.78294 " 18.0162" " 0.116441" " 1.95633" " 0.4" " -0.00073819" " 0" " 0.999608" " 0.991191" " 0.998196"
2.78394 " 18.0033" " 0.116646" " 1.95756" " 0.4" " -0.000705042" " 0" " 0.999627" " 0.991208" " 0.998208"
2.78494 " 17.9909" " 0.116862" " 1.9587" " 0.4" " -0.000671919" " 0" " 0.999644" " 0.991221" " 0.998218"
2.78594 " 17.9791" " 0.117088" " 1.9597" " 0.4" " -0.000638824" " 0" " 0.999662" " 0.991233" " 0.998228"
2.78694 " 17.9679" " 0.117326" " 1.9606" " 0.4" " -0.000605758" " 0" " 0.99968" " 0.991247" " 0.998239"
2.78794 " 17.9573" " 0.117575" " 1.96141" " 0.4" " -0.000572722" " 0" " 0.999699" " 0.99126" " 0.99825"
2.78894 " 17.9473" " 0.117835" " 1.96211" " 0.4" " -0.000539717" " 0" " 0.999718" " 0.991274" " 0.998261"
2.78994 " 17.9378" " 0.118106" " 1.9627" " 0.4" " -0.000506744" " 0" " 0.999738" " 0.991289" " 0.998273"
2.79094 " 17.929" " 0.118389" " 1.96322" " 0.4" " -0.000473806" " 0" " 0.999758" " 0.991304" " 0.998285"
2.79194 " 17.9208" " 0.118682" " 1.96364" " 0.4" " -0.000440902" " 0" " 0.999779" " 0.991319" " 0.998297"
2.79294 " 17.9131" " 0.118986" " 1.96396" " 0.4" " -0.000408035" " 0" " 0.999801" " 0.991335" " 0.99831"
2.79394 " 17.9061" " 0.119301" " 1.96417" " 0.4" " -0.000375206" " 0" " 0.999822" " 0.991352" " 0.998323"
2.79494 " 17.8996" " 0.119627" " 1.9643" " 0.4" " -0.000342416" " 0" " 0.999845" " 0.991368" " 0.998337"
2.79594 " 17.8938" " 0.119964" " 1.96432" " 0.4" " -0.000309666" " 0" " 0.999868" " 0.991385" " 0.99835"
2.79694 " 17.8885" " 0.120312" " 1.96424" " 0.4" " -0.000276957" " 0" " 0.999891" " 0.991403" " 0.998365"
2.79794 " 17.8838" " 0.12067" " 1.96409" " 0.4" " -0.000244292" " 0" " 0.999915" " 0.991421" " 0.998379"
2.79894 " 17.8797" " 0.121039" " 1.96384" " 0.4" " -0.00021167" " 0" " 0.99994" " 0.991439" " 0.998394"
2.79994 " 17.8762" " 0.121419" " 1.96352" " 0.4" " -0.000179093" " 0" " 0.999964" " 0.991457" " 0.998409"
2.80094 " 17.8732" " 0.12181" " 1.96308" " 0.4" " -0.000146563" " 0" " 0.99999" " 0.991476" " 0.998424"
2.80194 " 17.8709" " 0.122211" " 1.96256" " 0.4" " -0.000114081" " 0" " 1.00002" " 0.991495" " 0.99844"
2.80294 " 17.8691" " 0.122622" " 1.96195" " 0.4" " -8.16481e-05" " 0" " 1.00004" " 0.991515" " 0.998456"
2.80394 " 17.868" " 0.123044" " 1.96126" " 0.4" " -4.92651e-05" " 0" " 1.00007" " 0.991535" " 0.998472"
2.80494 " 17.8674" " 0.123477" " 1.9605" " 0.4" " -1.69336e-05" " 0" " 1.00009" " 0.991555" " 0.998489"
2.80594 " 17.8673" " 0.12392" " 1.95965" " 0.4" " 1.53453e-05" " 0" " 1.00012" " 0.991576" " 0.998506"
2.80694 " 17.8679" " 0.124373" " 1.9587" " 0.4" " 4.75703e-05" " 0" " 1.00015" " 0.991597" " 0.998523"
2.80794 " 17.8691" " 0.124837" " 1.95768" " 0.4" " 7.97403e-05" " 0" " 1.00018" " 0.991618" " 0.998541"
2.80894 " 17.8708" " 0.125311" " 1.95658" " 0.4" " 0.000111854" " 0" " 1.00021" " 0.99164" " 0.998558"
2.80994 " 17.8731" " 0.125795" " 1.95539" " 0.4" " 0.00014391" " 0" " 1.00023" " 0.991662" " 0.998576"
2.81094 " 17.876" " 0.12629" " 1.95413" " 0.4" " 0.000175908" " 0" " 1.00026" " 0.991684" " 0.998595"
2.81194 " 17.8794" " 0.126794" " 1.9528" " 0.4" " 0.000207845" " 0" " 1.00029" " 0.991706" " 0.998613"
2.81294 " 17.8834" " 0.127309" " 1.95138" " 0.4" " 0.000239722" " 0" " 1.00032" " 0.991729" " 0.998632"
2.81394 " 17.8881" " 0.127834" " 1.94988" " 0.4" " 0.000271536" " 0" " 1.00035" " 0.991752" " 0.998651"
2.81494 " 17.8932" " 0.128368" " 1.94834" " 0.4" " 0.000303287" " 0" " 1.00038" " 0.991775" " 0.99867"
2.81594 " 17.899" " 0.128913" " 1.9467" " 0.4" " 0.000334974" " 0" " 1.00041" " 0.991799" " 0.99869"
2.81694 " 17.9053" " 0.129468" " 1.94501" " 0.4" " 0.000366595" " 0" " 1.00045" " 0.991822" " 0.998709"
2.81794 " 17.9122" " 0.130033" " 1.94321" " 0.4" " 0.000398149" " 0" " 1.00048" " 0.991846" " 0.998729"
2.81894 " 17.9196" " 0.130607" " 1.94136" " 0.4" " 0.000429635" " 0" " 1.00051" " 0.99187" " 0.998749"
2.81994 " 17.9276" " 0.131191" " 1.93944" " 0.4" " 0.000461051" " 0" " 1.00054" " 0.991895" " 0.99877"
2.82094 " 17.9362" " 0.131785" " 1.93747" " 0.4" " 0.000492398" " 0" " 1.00057" " 0.991919" " 0.99879"
2.82194 " 17.9454" " 0.132389" " 1.93541" " 0.4" " 0.000523673" " 0" " 1.0006" " 0.991944" " 0.998811"
2.82294 " 17.9551" " 0.133002" " 1.93331" " 0.4" " 0.000554876" " 0" " 1.00064" " 0.991969" " 0.998832"
2.82394 " 17.9653" " 0.133625" " 1.93113" " 0.4" " 0.000586005" " 0" " 1.00067" " 0.991995" " 0.998853"
2.82494 " 17.9762" " 0.134258" " 1.92886" " 0.4" " 0.000617059" " 0" " 1.0007" " 0.99202" " 0.998874"
2.82594 " 17.9875" " 0.1349" " 1.92657" " 0.4" " 0.000648037" " 0" " 1.00073" " 0.992046" " 0.998896"
2.82694 " 17.9995" " 0.135551" " 1.9242" " 0.4" " 0.000678938" " 0" " 1.00077" " 0.992071" " 0.998918"
2.82794 " 18.012" " 0.136212" " 1.92177" " 0.4" " 0.000709761" " 0" " 1.0008" " 0.992097" " 0.99894"
2.82894 " 18.025" " 0.136883" " 1.91929" " 0.4" " 0.000740505" " 0" " 1.00083" " 0.992124" " 0.998962"
2.82994 " 18.0387" " 0.137562" " 1.91676" " 0.4" " 0.000771168" " 0" " 1.00087" " 0.99215" " 0.998984"
2.83094 " 18.0528" " 0.138251" " 1.91416" " 0.4" " 0.000801751" " 0" " 1.0009" " 0.992176" " 0.999006"
2.83194 " 18.0675" " 0.138949" " 1.9115" " 0.4" " 0.00083225" " 0" " 1.00094" " 0.992203" " 0.999029"
2.83294 " 18.0828" " 0.139657" " 1.9088" " 0.4" " 0.000862667" " 0" " 1.00097" " 0.992229" " 0.999051"
2.83394 " 18.0986" " 0.140373" " 1.90604" " 0.4" " 0.000892998" " 0" " 1.001" " 0.992256" " 0.999074"
2.83494 " 18.1149" " 0.141099" " 1.90323" " 0.4" " 0.000923244" " 0" " 1.00104" " 0.992283" " 0.999097"
2.83594 " 18.1318" " 0.141833" " 1.90038" " 0.4" " 0.000953404" " 0" " 1.00107" " 0.99231" " 0.99912"
2.83694 " 18.1492" " 0.142577" " 1.89747" " 0.4" " 0.000983475" " 0" " 1.00111" " 0.992337" " 0.999143"
2.83794 " 18.1672" " 0.143329" " 1.89452" " 0.4" " 0.00101346" " 0" " 1.00114" " 0.992364" " 0.999166"
2.83894 " 18.1857" " 0.14409" " 1.89152" " 0.4" " 0.00104335" " 0" " 1.00118" " 0.992392" " 0.999189"
2.83994 " 18.2048" " 0.14486" " 1.88847" " 0.4" " 0.00107315" " 0" " 1.00121" " 0.992419" " 0.999213"
2.84094 " 18.2244" " 0.145639" " 1.88538" " 0.4" " 0.00110286" " 0" " 1.00125" " 0.992447" " 0.999236"
2.84194 " 18.2445" " 0.146427" " 1.88224" " 0.4" " 0.00113248" " 0" " 1.00128" " 0.992474" " 0.99926"
2.84294 " 18.2651" " 0.147223" " 1.87905" " 0.4" " 0.001162" " 0" " 1.00132" " 0.992502" " 0.999283"
2.84394 " 18.2863" " 0.148028" " 1.87583" " 0.4" " 0.00119143" " 0" " 1.00135" " 0.992529" " 0.999307"
2.84494 " 18.308" " 0.148842" " 1.87258" " 0.4" " 0.00122077" " 0" " 1.00139" " 0.992557" " 0.999331"
2.84594 " 18.3303" " 0.149664" " 1.86927" " 0.4" " 0.00125" " 0" " 1.00142" " 0.992585" " 0.999355"
2.84694 " 18.353" " 0.150494" " 1.86593" " 0.4" " 0.00127914" " 0" " 1.00146" " 0.992612" " 0.999379"
2.84794 " 18.3763" " 0.151333" " 1.86255" " 0.4" " 0.00130818" " 0" " 1.00149" " 0.99264" " 0.999403"
2.84894 " 18.4001" " 0.152181" " 1.85915" " 0.4" " 0.00133712" " 0" " 1.00153" " 0.992668" " 0.999427"
2.84994 " 18.4244" " 0.153036" " 1.85571" " 0.4" " 0.00136596" " 0" " 1.00156" " 0.992696" " 0.999451"
2.85094 " 18.4493" " 0.1539" " 1.85222" " 0.4" " 0.00139469" " 0" " 1.0016" " 0.992723" " 0.999475"
2.85194 " 18.4747" " 0.154772" " 1.84873" " 0.4" " 0.00142333" " 0" " 1.00163" " 0.992751" " 0.9995"
2.85294 " 18.5005" " 0.155653" " 1.84518" " 0.4" " 0.00145186" " 0" " 1.00166" " 0.992779" " 0.999524"
2.85394 " 18.5269" " 0.156541" " 1.84161" " 0.4" " 0.00148028" " 0" " 1.0017" " 0.992807" " 0.999548"
2.85494 " 18.5538" " 0.157437" " 1.83803" " 0.4" " 0.0015086" " 0" " 1.00173" " 0.992834" " 0.999572"
2.85594 " 18.5812" " 0.158342" " 1.8344" " 0.4" " 0.00153681" " 0" " 1.00177" " 0.992862" " 0.999597"
