Time(s) " gENROE.delta" " gENROE.PELEC" " eXST1_1.EFD" " gENROE.PMECH" " gENROE.SPEED" " GEN1.V" " LOAD.V" " GEN2.V" " FAULT.V"
2.93693 " 18.8088" " 0.24748" " 1.58426" " 0.4" " 0.00328974" " 1.0434" " 1.01803" " 1.01684" " 1.01735"
2.93793 " 18.8682" " 0.248899" " 1.58383" " 0.4" " 0.00330732" " 1.04338" " 1.01802" " 1.01684" " 1.01735"
2.93893 " 18.9279" " 0.250322" " 1.5834" " 0.4" " 0.00332473" " 1.04336" " 1.01801" " 1.01684" " 1.01735"
2.93993 " 18.9879" " 0.251748" " 1.58298" " 0.4" " 0.00334198" " 1.04335" " 1.01801" " 1.01684" " 1.01734"
2.94093 " 19.0482" " 0.253179" " 1.58256" " 0.4" " 0.00335906" " 1.04333" " 1.018" " 1.01685" " 1.01734"
2.94193 " 19.1088" " 0.254613" " 1.58214" " 0.4" " 0.00337597" " 1.04331" " 1.01799" " 1.01685" " 1.01734"
2.94293 " 19.1697" " 0.256051" " 1.58172" " 0.4" " 0.00339272" " 1.04329" " 1.01799" " 1.01685" " 1.01734"
2.94393 " 19.231" " 0.257492" " 1.5813" " 0.4" " 0.00340929" " 1.04327" " 1.01798" " 1.01685" " 1.01734"
2.94493 " 19.2925" " 0.258937" " 1.58089" " 0.4" " 0.00342569" " 1.04325" " 1.01797" " 1.01685" " 1.01733"
2.94593 " 19.3543" " 0.260385" " 1.58047" " 0.4" " 0.00344193" " 1.04323" " 1.01796" " 1.01685" " 1.01733"
2.94693 " 19.4164" " 0.261836" " 1.58006" " 0.4" " 0.00345799" " 1.04321" " 1.01795" " 1.01685" " 1.01733"
2.94793 " 19.4788" " 0.263291" " 1.57965" " 0.4" " 0.00347389" " 1.04319" " 1.01795" " 1.01686" " 1.01733"
2.94893 " 19.5415" " 0.264749" " 1.57924" " 0.4" " 0.00348961" " 1.04317" " 1.01794" " 1.01686" " 1.01732"
2.94993 " 19.6044" " 0.266209" " 1.57883" " 0.4" " 0.00350516" " 1.04315" " 1.01793" " 1.01686" " 1.01732"
2.95093 " 19.6676" " 0.267673" " 1.57842" " 0.4" " 0.00352055" " 1.04313" " 1.01792" " 1.01686" " 1.01732"
2.95193 " 19.7312" " 0.26914" " 1.57802" " 0.4" " 0.00353575" " 1.04311" " 1.01791" " 1.01686" " 1.01731"
2.95293 " 19.7949" " 0.27061" " 1.57761" " 0.4" " 0.00355079" " 1.04309" " 1.0179" " 1.01686" " 1.01731"
2.95393 " 19.859" " 0.272083" " 1.57721" " 0.4" " 0.00356565" " 1.04307" " 1.01789" " 1.01686" " 1.0173"
2.95493 " 19.9233" " 0.273558" " 1.57681" " 0.4" " 0.00358035" " 1.04304" " 1.01788" " 1.01686" " 1.0173"
2.95593 " 19.9879" " 0.275037" " 1.57641" " 0.4" " 0.00359486" " 1.04302" " 1.01787" " 1.01685" " 1.01729"
2.95693 " 20.0527" " 0.276518" " 1.57601" " 0.4" " 0.00360921" " 1.043" " 1.01786" " 1.01685" " 1.01729"
2.95793 " 20.1178" " 0.278001" " 1.57562" " 0.4" " 0.00362338" " 1.04298" " 1.01785" " 1.01685" " 1.01728"
2.95893 " 20.1832" " 0.279487" " 1.57522" " 0.4" " 0.00363738" " 1.04295" " 1.01784" " 1.01685" " 1.01728"
2.95993 " 20.2488" " 0.280975" " 1.57483" " 0.4" " 0.0036512" " 1.04293" " 1.01782" " 1.01685" " 1.01727"
2.96093 " 20.3146" " 0.282466" " 1.57444" " 0.4" " 0.00366485" " 1.04291" " 1.01781" " 1.01685" " 1.01727"
2.96193 " 20.3807" " 0.283959" " 1.57405" " 0.4" " 0.00367832" " 1.04288" " 1.0178" " 1.01685" " 1.01726"
2.96293 " 20.447" " 0.285454" " 1.57366" " 0.4" " 0.00369162" " 1.04286" " 1.01779" " 1.01684" " 1.01725"
2.96393 " 20.5136" " 0.286952" " 1.57328" " 0.4" " 0.00370474" " 1.04284" " 1.01777" " 1.01684" " 1.01725"
2.96493 " 20.5804" " 0.288451" " 1.57289" " 0.4" " 0.00371768" " 1.04281" " 1.01776" " 1.01684" " 1.01724"
2.96593 " 20.6474" " 0.289953" " 1.57251" " 0.4" " 0.00373045" " 1.04279" " 1.01775" " 1.01684" " 1.01723"
2.96693 " 20.7147" " 0.291456" " 1.57213" " 0.4" " 0.00374305" " 1.04276" " 1.01773" " 1.01683" " 1.01723"
2.96793 " 20.7822" " 0.292962" " 1.57175" " 0.4" " 0.00375547" " 1.04274" " 1.01772" " 1.01683" " 1.01722"
2.96893 " 20.8499" " 0.294469" " 1.57138" " 0.4" " 0.00376771" " 1.04271" " 1.01771" " 1.01682" " 1.01721"
2.96993 " 20.9178" " 0.295978" " 1.571" " 0.4" " 0.00377977" " 1.04269" " 1.01769" " 1.01682" " 1.0172"
2.97093 " 20.986" " 0.297489" " 1.57063" " 0.4" " 0.00379166" " 1.04266" " 1.01768" " 1.01682" " 1.01719"
2.97193 " 21.0543" " 0.299001" " 1.57025" " 0.4" " 0.00380337" " 1.04263" " 1.01766" " 1.01681" " 1.01718"
2.97293 " 21.1229" " 0.300515" " 1.56988" " 0.4" " 0.0038149" " 1.04261" " 1.01765" " 1.01681" " 1.01717"
2.97393 " 21.1917" " 0.302031" " 1.56952" " 0.4" " 0.00382626" " 1.04258" " 1.01763" " 1.0168" " 1.01716"
2.97493 " 21.2606" " 0.303547" " 1.56915" " 0.4" " 0.00383744" " 1.04255" " 1.01762" " 1.0168" " 1.01715"
2.97593 " 21.3298" " 0.305065" " 1.56878" " 0.4" " 0.00384844" " 1.04253" " 1.0176" " 1.01679" " 1.01714"
2.97693 " 21.3992" " 0.306585" " 1.56842" " 0.4" " 0.00385926" " 1.0425" " 1.01758" " 1.01679" " 1.01713"
2.97793 " 21.4687" " 0.308106" " 1.56806" " 0.4" " 0.00386991" " 1.04247" " 1.01757" " 1.01678" " 1.01712"
2.97893 " 21.5385" " 0.309627" " 1.5677" " 0.4" " 0.00388037" " 1.04244" " 1.01755" " 1.01678" " 1.01711"
2.97993 " 21.6084" " 0.31115" " 1.56734" " 0.4" " 0.00389066" " 1.04242" " 1.01753" " 1.01677" " 1.0171"
2.98093 " 21.6786" " 0.312674" " 1.56699" " 0.4" " 0.00390077" " 1.04239" " 1.01751" " 1.01676" " 1.01709"
2.98193 " 21.7489" " 0.314199" " 1.56663" " 0.4" " 0.0039107" " 1.04236" " 1.0175" " 1.01676" " 1.01708"
2.98293 " 21.8194" " 0.315725" " 1.56628" " 0.4" " 0.00392045" " 1.04233" " 1.01748" " 1.01675" " 1.01707"
2.98393 " 21.89" " 0.317252" " 1.56593" " 0.4" " 0.00393002" " 1.0423" " 1.01746" " 1.01674" " 1.01706"
2.98493 " 21.9608" " 0.318779" " 1.56558" " 0.4" " 0.00393942" " 1.04227" " 1.01744" " 1.01674" " 1.01704"
2.98593 " 22.0318" " 0.320307" " 1.56524" " 0.4" " 0.00394863" " 1.04224" " 1.01742" " 1.01673" " 1.01703"
2.98693 " 22.103" " 0.321836" " 1.56489" " 0.4" " 0.00395767" " 1.04221" " 1.0174" " 1.01672" " 1.01702"
2.98793 " 22.1743" " 0.323365" " 1.56455" " 0.4" " 0.00396653" " 1.04218" " 1.01738" " 1.01671" " 1.017"
2.98893 " 22.2458" " 0.324895" " 1.56421" " 0.4" " 0.00397521" " 1.04215" " 1.01736" " 1.0167" " 1.01699"
2.98993 " 22.3174" " 0.326425" " 1.56387" " 0.4" " 0.00398371" " 1.04212" " 1.01734" " 1.01669" " 1.01698"
2.99093 " 22.3892" " 0.327955" " 1.56354" " 0.4" " 0.00399203" " 1.04208" " 1.01732" " 1.01669" " 1.01696"
2.99193 " 22.4611" " 0.329486" " 1.5632" " 0.4" " 0.00400017" " 1.04205" " 1.0173" " 1.01668" " 1.01695"
2.99293 " 22.5332" " 0.331017" " 1.56287" " 0.4" " 0.00400813" " 1.04202" " 1.01728" " 1.01667" " 1.01693"
2.99393 " 22.6054" " 0.332549" " 1.56254" " 0.4" " 0.00401591" " 1.04199" " 1.01726" " 1.01666" " 1.01692"
2.99493 " 22.6778" " 0.33408" " 1.56221" " 0.4" " 0.00402352" " 1.04195" " 1.01723" " 1.01665" " 1.0169"
2.99593 " 22.7503" " 0.335611" " 1.56188" " 0.4" " 0.00403094" " 1.04192" " 1.01721" " 1.01664" " 1.01689"
2.99693 " 22.8229" " 0.337143" " 1.56156" " 0.4" " 0.00403818" " 1.04189" " 1.01719" " 1.01663" " 1.01687"
2.99793 " 22.8956" " 0.338674" " 1.56124" " 0.4" " 0.00404525" " 1.04185" " 1.01717" " 1.01662" " 1.01686"
2.99893 " 22.9685" " 0.340205" " 1.56092" " 0.4" " 0.00405214" " 1.04182" " 1.01714" " 1.01661" " 1.01684"
2.99993 " 23.0415" " 0.341736" " 1.5606" " 0.4" " 0.00405884" " 1.04179" " 1.01712" " 1.01659" " 1.01682"
3.00093 " 23.1146" " 0.343266" " 1.56028" " 0.4" " 0.00406537" " 1.04175" " 1.0171" " 1.01658" " 1.01681"
3.00193 " 23.1879" " 0.344797" " 1.55997" " 0.4" " 0.00407172" " 1.04172" " 1.01707" " 1.01657" " 1.01679"
3.00293 " 23.2612" " 0.346327" " 1.55965" " 0.4" " 0.00407789" " 1.04168" " 1.01705" " 1.01656" " 1.01677"
3.00393 " 23.3347" " 0.347856" " 1.55934" " 0.4" " 0.00408388" " 1.04165" " 1.01702" " 1.01655" " 1.01675"
3.00493 " 23.4083" " 0.349384" " 1.55904" " 0.4" " 0.00408969" " 1.04161" " 1.017" " 1.01654" " 1.01673"
3.00593 " 23.4819" " 0.350913" " 1.55873" " 0.4" " 0.00409533" " 1.04158" " 1.01697" " 1.01652" " 1.01672"
3.00693 " 23.5557" " 0.35244" " 1.55843" " 0.4" " 0.00410078" " 1.04154" " 1.01695" " 1.01651" " 1.0167"
3.00793 " 23.6295" " 0.353967" " 1.55812" " 0.4" " 0.00410606" " 1.0415" " 1.01692" " 1.0165" " 1.01668"
3.00893 " 23.7035" " 0.355493" " 1.55782" " 0.4" " 0.00411116" " 1.04147" " 1.0169" " 1.01648" " 1.01666"
3.00993 " 23.7776" " 0.357018" " 1.55753" " 0.4" " 0.00411607" " 1.04143" " 1.01687" " 1.01647" " 1.01664"
3.01093 " 23.8517" " 0.358542" " 1.55723" " 0.4" " 0.00412082" " 1.04139" " 1.01684" " 1.01646" " 1.01662"
3.01192 " 23.9259" " 0.360065" " 1.55694" " 0.4" " 0.00412538" " 1.04135" " 1.01681" " 1.01644" " 1.0166"
3.01292 " 24.0002" " 0.361587" " 1.55665" " 0.4" " 0.00412976" " 1.04132" " 1.01679" " 1.01643" " 1.01658"
3.01392 " 24.0746" " 0.363108" " 1.55636" " 0.4" " 0.00413397" " 1.04128" " 1.01676" " 1.01641" " 1.01656"
3.01492 " 24.149" " 0.364628" " 1.55607" " 0.4" " 0.004138" " 1.04124" " 1.01673" " 1.0164" " 1.01654"
3.01592 " 24.2235" " 0.366147" " 1.55579" " 0.4" " 0.00414185" " 1.0412" " 1.0167" " 1.01638" " 1.01652"
3.01692 " 24.2981" " 0.367664" " 1.55551" " 0.4" " 0.00414552" " 1.04116" " 1.01667" " 1.01637" " 1.0165"
3.01792 " 24.3728" " 0.36918" " 1.55523" " 0.4" " 0.00414902" " 1.04112" " 1.01665" " 1.01635" " 1.01647"
3.01892 " 24.4475" " 0.370695" " 1.55495" " 0.4" " 0.00415233" " 1.04108" " 1.01662" " 1.01634" " 1.01645"
3.01992 " 24.5223" " 0.372208" " 1.55467" " 0.4" " 0.00415548" " 1.04104" " 1.01659" " 1.01632" " 1.01643"
3.02092 " 24.5971" " 0.373719" " 1.5544" " 0.4" " 0.00415844" " 1.041" " 1.01656" " 1.0163" " 1.01641"
3.02192 " 24.672" " 0.375229" " 1.55413" " 0.4" " 0.00416123" " 1.04096" " 1.01653" " 1.01629" " 1.01638"
3.02292 " 24.7469" " 0.376737" " 1.55386" " 0.4" " 0.00416384" " 1.04092" " 1.0165" " 1.01627" " 1.01636"
3.02392 " 24.8219" " 0.378244" " 1.55359" " 0.4" " 0.00416628" " 1.04088" " 1.01647" " 1.01625" " 1.01634"
3.02492 " 24.8969" " 0.379749" " 1.55333" " 0.4" " 0.00416854" " 1.04084" " 1.01644" " 1.01624" " 1.01631"
3.02592 " 24.9719" " 0.381252" " 1.55307" " 0.4" " 0.00417062" " 1.0408" " 1.0164" " 1.01622" " 1.01629"
3.02692 " 25.047" " 0.382753" " 1.55281" " 0.4" " 0.00417253" " 1.04076" " 1.01637" " 1.0162" " 1.01627"
3.02792 " 25.1222" " 0.384252" " 1.55255" " 0.4" " 0.00417426" " 1.04071" " 1.01634" " 1.01618" " 1.01624"
3.02892 " 25.1973" " 0.385749" " 1.55229" " 0.4" " 0.00417582" " 1.04067" " 1.01631" " 1.01616" " 1.01622"
3.02992 " 25.2725" " 0.387244" " 1.55204" " 0.4" " 0.0041772" " 1.04063" " 1.01628" " 1.01615" " 1.01619"
3.03092 " 25.3477" " 0.388736" " 1.55179" " 0.4" " 0.00417841" " 1.04059" " 1.01624" " 1.01613" " 1.01617"
3.03192 " 25.4229" " 0.390227" " 1.55154" " 0.4" " 0.00417945" " 1.04054" " 1.01621" " 1.01611" " 1.01614"
3.03292 " 25.4982" " 0.391715" " 1.55129" " 0.4" " 0.00418031" " 1.0405" " 1.01618" " 1.01609" " 1.01612"
3.03392 " 25.5734" " 0.393201" " 1.55105" " 0.4" " 0.00418099" " 1.04046" " 1.01614" " 1.01607" " 1.01609"
3.03492 " 25.6487" " 0.394685" " 1.55081" " 0.4" " 0.00418151" " 1.04041" " 1.01611" " 1.01605" " 1.01606"
3.03592 " 25.7239" " 0.396167" " 1.55057" " 0.4" " 0.00418185" " 1.04037" " 1.01608" " 1.01603" " 1.01604"
3.03692 " 25.7992" " 0.397645" " 1.55033" " 0.4" " 0.00418201" " 1.04032" " 1.01604" " 1.01601" " 1.01601"
3.03792 " 25.8745" " 0.399122" " 1.5501" " 0.4" " 0.00418201" " 1.04028" " 1.01601" " 1.01599" " 1.01598"
3.03892 " 25.9498" " 0.400595" " 1.54987" " 0.4" " 0.00418183" " 1.04023" " 1.01597" " 1.01597" " 1.01596"
3.03992 " 26.025" " 0.402066" " 1.54964" " 0.4" " 0.00418148" " 1.04019" " 1.01594" " 1.01595" " 1.01593"
3.04092 " 26.1003" " 0.403534" " 1.54941" " 0.4" " 0.00418096" " 1.04014" " 1.0159" " 1.01593" " 1.0159"
3.04192 " 26.1756" " 0.405" " 1.54918" " 0.4" " 0.00418026" " 1.0401" " 1.01587" " 1.01591" " 1.01587"
3.04292 " 26.2508" " 0.406462" " 1.54896" " 0.4" " 0.0041794" " 1.04005" " 1.01583" " 1.01589" " 1.01585"
3.04392 " 26.326" " 0.407922" " 1.54874" " 0.4" " 0.00417836" " 1.04001" " 1.0158" " 1.01586" " 1.01582"
3.04492 " 26.4012" " 0.409379" " 1.54852" " 0.4" " 0.00417716" " 1.03996" " 1.01576" " 1.01584" " 1.01579"
3.04592 " 26.4764" " 0.410833" " 1.5483" " 0.4" " 0.00417578" " 1.03991" " 1.01572" " 1.01582" " 1.01576"
3.04692 " 26.5515" " 0.412284" " 1.54809" " 0.4" " 0.00417424" " 1.03987" " 1.01569" " 1.0158" " 1.01573"
3.04792 " 26.6267" " 0.413731" " 1.54788" " 0.4" " 0.00417253" " 1.03982" " 1.01565" " 1.01578" " 1.0157"
3.04892 " 26.7018" " 0.415176" " 1.54767" " 0.4" " 0.00417064" " 1.03977" " 1.01561" " 1.01575" " 1.01567"
3.04992 " 26.7768" " 0.416617" " 1.54746" " 0.4" " 0.00416859" " 1.03972" " 1.01557" " 1.01573" " 1.01564"
3.05092 " 26.8518" " 0.418055" " 1.54726" " 0.4" " 0.00416637" " 1.03968" " 1.01554" " 1.01571" " 1.01561"
3.05192 " 26.9268" " 0.41949" " 1.54706" " 0.4" " 0.00416398" " 1.03963" " 1.0155" " 1.01568" " 1.01558"
3.05292 " 27.0017" " 0.420922" " 1.54686" " 0.4" " 0.00416143" " 1.03958" " 1.01546" " 1.01566" " 1.01555"
3.05392 " 27.0766" " 0.42235" " 1.54666" " 0.4" " 0.00415871" " 1.03953" " 1.01542" " 1.01564" " 1.01552"
3.05492 " 27.1514" " 0.423774" " 1.54647" " 0.4" " 0.00415582" " 1.03948" " 1.01538" " 1.01561" " 1.01549"
3.05592 " 27.2262" " 0.425195" " 1.54627" " 0.4" " 0.00415277" " 1.03943" " 1.01534" " 1.01559" " 1.01546"
3.05692 " 27.3009" " 0.426613" " 1.54608" " 0.4" " 0.00414955" " 1.03938" " 1.0153" " 1.01557" " 1.01543"
3.05792 " 27.3756" " 0.428026" " 1.54589" " 0.4" " 0.00414616" " 1.03934" " 1.01527" " 1.01554" " 1.01539"
3.05892 " 27.4502" " 0.429437" " 1.54571" " 0.4" " 0.00414261" " 1.03929" " 1.01523" " 1.01552" " 1.01536"
3.05992 " 27.5247" " 0.430843" " 1.54553" " 0.4" " 0.0041389" " 1.03924" " 1.01519" " 1.01549" " 1.01533"
3.06092 " 27.5992" " 0.432245" " 1.54534" " 0.4" " 0.00413502" " 1.03919" " 1.01515" " 1.01547" " 1.0153"
3.06192 " 27.6736" " 0.433644" " 1.54517" " 0.4" " 0.00413098" " 1.03914" " 1.01511" " 1.01544" " 1.01527"
3.06292 " 27.7479" " 0.435039" " 1.54499" " 0.4" " 0.00412678" " 1.03909" " 1.01507" " 1.01542" " 1.01523"
3.06392 " 27.8222" " 0.43643" " 1.54482" " 0.4" " 0.00412241" " 1.03904" " 1.01503" " 1.01539" " 1.0152"
3.06492 " 27.8963" " 0.437817" " 1.54464" " 0.4" " 0.00411788" " 1.03898" " 1.01498" " 1.01537" " 1.01517"
3.06592 " 27.9704" " 0.4392" " 1.54447" " 0.4" " 0.00411319" " 1.03893" " 1.01494" " 1.01534" " 1.01514"
3.06692 " 28.0444" " 0.440579" " 1.54431" " 0.4" " 0.00410834" " 1.03888" " 1.0149" " 1.01531" " 1.0151"
3.06792 " 28.1183" " 0.441954" " 1.54414" " 0.4" " 0.00410333" " 1.03883" " 1.01486" " 1.01529" " 1.01507"
3.06892 " 28.1921" " 0.443324" " 1.54398" " 0.4" " 0.00409815" " 1.03878" " 1.01482" " 1.01526" " 1.01503"
3.06992 " 28.2659" " 0.444691" " 1.54382" " 0.4" " 0.00409282" " 1.03873" " 1.01478" " 1.01523" " 1.015"
3.07092 " 28.3395" " 0.446053" " 1.54366" " 0.4" " 0.00408733" " 1.03868" " 1.01474" " 1.01521" " 1.01497"
3.07192 " 28.413" " 0.44741" " 1.54351" " 0.4" " 0.00408168" " 1.03862" " 1.01469" " 1.01518" " 1.01493"
3.07292 " 28.4864" " 0.448764" " 1.54335" " 0.4" " 0.00407587" " 1.03857" " 1.01465" " 1.01515" " 1.0149"
3.07392 " 28.5597" " 0.450113" " 1.5432" " 0.4" " 0.00406991" " 1.03852" " 1.01461" " 1.01513" " 1.01486"
3.07492 " 28.6329" " 0.451457" " 1.54305" " 0.4" " 0.00406379" " 1.03847" " 1.01457" " 1.0151" " 1.01483"
3.07592 " 28.706" " 0.452797" " 1.54291" " 0.4" " 0.00405751" " 1.03842" " 1.01452" " 1.01507" " 1.01479"
3.07692 " 28.779" " 0.454133" " 1.54276" " 0.4" " 0.00405107" " 1.03836" " 1.01448" " 1.01505" " 1.01476"
3.07792 " 28.8519" " 0.455464" " 1.54262" " 0.4" " 0.00404448" " 1.03831" " 1.01444" " 1.01502" " 1.01472"
3.07892 " 28.9246" " 0.45679" " 1.54248" " 0.4" " 0.00403774" " 1.03826" " 1.0144" " 1.01499" " 1.01469"
3.07992 " 28.9972" " 0.458111" " 1.54235" " 0.4" " 0.00403084" " 1.0382" " 1.01435" " 1.01496" " 1.01465"
3.08092 " 29.0697" " 0.459428" " 1.54221" " 0.4" " 0.00402378" " 1.03815" " 1.01431" " 1.01493" " 1.01462"
3.08192 " 29.1421" " 0.46074" " 1.54208" " 0.4" " 0.00401658" " 1.0381" " 1.01427" " 1.01491" " 1.01458"
3.08292 " 29.2143" " 0.462047" " 1.54195" " 0.4" " 0.00400922" " 1.03804" " 1.01422" " 1.01488" " 1.01455"
3.08392 " 29.2864" " 0.46335" " 1.54182" " 0.4" " 0.00400171" " 1.03799" " 1.01418" " 1.01485" " 1.01451"
3.08492 " 29.3584" " 0.464647" " 1.54169" " 0.4" " 0.00399404" " 1.03794" " 1.01413" " 1.01482" " 1.01447"
3.08592 " 29.4302" " 0.465939" " 1.54157" " 0.4" " 0.00398623" " 1.03788" " 1.01409" " 1.01479" " 1.01444"
3.08692 " 29.5019" " 0.467227" " 1.54145" " 0.4" " 0.00397827" " 1.03783" " 1.01405" " 1.01476" " 1.0144"
3.08792 " 29.5734" " 0.468509" " 1.54133" " 0.4" " 0.00397015" " 1.03777" " 1.014" " 1.01473" " 1.01437"
3.08892 " 29.6448" " 0.469787" " 1.54121" " 0.4" " 0.00396189" " 1.03772" " 1.01396" " 1.0147" " 1.01433"
3.08992 " 29.7161" " 0.471059" " 1.5411" " 0.4" " 0.00395348" " 1.03767" " 1.01391" " 1.01468" " 1.01429"
3.09092 " 29.7871" " 0.472326" " 1.54099" " 0.4" " 0.00394492" " 1.03761" " 1.01387" " 1.01465" " 1.01426"
3.09192 " 29.8581" " 0.473588" " 1.54087" " 0.4" " 0.00393621" " 1.03756" " 1.01382" " 1.01462" " 1.01422"
3.09292 " 29.9288" " 0.474844" " 1.54077" " 0.4" " 0.00392736" " 1.0375" " 1.01378" " 1.01459" " 1.01418"
3.09392 " 29.9995" " 0.476095" " 1.54066" " 0.4" " 0.00391836" " 1.03745" " 1.01373" " 1.01456" " 1.01414"
3.09492 " 30.0699" " 0.477341" " 1.54056" " 0.4" " 0.00390921" " 1.03739" " 1.01369" " 1.01453" " 1.01411"
3.09592 " 30.1402" " 0.478582" " 1.54045" " 0.4" " 0.00389992" " 1.03734" " 1.01364" " 1.0145" " 1.01407"
3.09692 " 30.2103" " 0.479817" " 1.54036" " 0.4" " 0.00389049" " 1.03728" " 1.0136" " 1.01447" " 1.01403"
3.09792 " 30.2803" " 0.481047" " 1.54026" " 0.4" " 0.00388091" " 1.03723" " 1.01355" " 1.01444" " 1.01399"
3.09892 " 30.35" " 0.482271" " 1.54016" " 0.4" " 0.00387119" " 1.03717" " 1.01351" " 1.01441" " 1.01396"
3.09992 " 30.4196" " 0.48349" " 1.54007" " 0.4" " 0.00386133" " 1.03712" " 1.01346" " 1.01438" " 1.01392"
3.10092 " 30.489" " 0.484703" " 1.53998" " 0.4" " 0.00385133" " 1.03706" " 1.01342" " 1.01435" " 1.01388"
3.10192 " 30.5583" " 0.485911" " 1.53989" " 0.4" " 0.00384118" " 1.03701" " 1.01337" " 1.01432" " 1.01384"
3.10292 " 30.6273" " 0.487112" " 1.5398" " 0.4" " 0.00383089" " 1.03695" " 1.01332" " 1.01429" " 1.01381"
3.10392 " 30.6962" " 0.488309" " 1.53972" " 0.4" " 0.00382047" " 1.0369" " 1.01328" " 1.01426" " 1.01377"
3.10492 " 30.7649" " 0.489499" " 1.53963" " 0.4" " 0.00380991" " 1.03684" " 1.01323" " 1.01423" " 1.01373"
3.10592 " 30.8333" " 0.490684" " 1.53955" " 0.4" " 0.0037992" " 1.03679" " 1.01319" " 1.0142" " 1.01369"
3.10692 " 30.9016" " 0.491863" " 1.53947" " 0.4" " 0.00378836" " 1.03673" " 1.01314" " 1.01417" " 1.01365"
3.10792 " 30.9697" " 0.493036" " 1.5394" " 0.4" " 0.00377739" " 1.03668" " 1.0131" " 1.01414" " 1.01362"
3.10892 " 31.0376" " 0.494203" " 1.53932" " 0.4" " 0.00376627" " 1.03662" " 1.01305" " 1.01411" " 1.01358"
3.10992 " 31.1053" " 0.495365" " 1.53925" " 0.4" " 0.00375503" " 1.03657" " 1.013" " 1.01408" " 1.01354"
3.11092 " 31.1728" " 0.49652" " 1.53918" " 0.4" " 0.00374364" " 1.03651" " 1.01296" " 1.01404" " 1.0135"
3.11192 " 31.2401" " 0.49767" " 1.53911" " 0.4" " 0.00373213" " 1.03645" " 1.01291" " 1.01401" " 1.01346"
3.11292 " 31.3072" " 0.498813" " 1.53904" " 0.4" " 0.00372047" " 1.0364" " 1.01287" " 1.01398" " 1.01342"
3.11392 " 31.374" " 0.499951" " 1.53898" " 0.4" " 0.00370869" " 1.03634" " 1.01282" " 1.01395" " 1.01339"
3.11492 " 31.4407" " 0.501082" " 1.53891" " 0.4" " 0.00369678" " 1.03629" " 1.01277" " 1.01392" " 1.01335"
3.11592 " 31.5071" " 0.502207" " 1.53885" " 0.4" " 0.00368473" " 1.03623" " 1.01273" " 1.01389" " 1.01331"
3.11692 " 31.5733" " 0.503326" " 1.53879" " 0.4" " 0.00367255" " 1.03618" " 1.01268" " 1.01386" " 1.01327"
3.11792 " 31.6393" " 0.504439" " 1.53873" " 0.4" " 0.00366025" " 1.03612" " 1.01264" " 1.01383" " 1.01323"
3.11892 " 31.7051" " 0.505546" " 1.53868" " 0.4" " 0.00364781" " 1.03607" " 1.01259" " 1.0138" " 1.01319"
3.11992 " 31.7706" " 0.506647" " 1.53862" " 0.4" " 0.00363525" " 1.03601" " 1.01254" " 1.01377" " 1.01315"
3.12092 " 31.836" " 0.507741" " 1.53857" " 0.4" " 0.00362255" " 1.03595" " 1.0125" " 1.01374" " 1.01312"
3.12192 " 31.9011" " 0.508829" " 1.53852" " 0.4" " 0.00360973" " 1.0359" " 1.01245" " 1.0137" " 1.01308"
3.12292 " 31.9659" " 0.509911" " 1.53847" " 0.4" " 0.00359679" " 1.03584" " 1.01241" " 1.01367" " 1.01304"
3.12392 " 32.0305" " 0.510986" " 1.53843" " 0.4" " 0.00358372" " 1.03579" " 1.01236" " 1.01364" " 1.013"
3.12492 " 32.0949" " 0.512055" " 1.53838" " 0.4" " 0.00357052" " 1.03573" " 1.01231" " 1.01361" " 1.01296"
3.12592 " 32.1591" " 0.513117" " 1.53834" " 0.4" " 0.00355721" " 1.03568" " 1.01227" " 1.01358" " 1.01292"
3.12692 " 32.223" " 0.514174" " 1.5383" " 0.4" " 0.00354376" " 1.03562" " 1.01222" " 1.01355" " 1.01289"
3.12792 " 32.2867" " 0.515223" " 1.53826" " 0.4" " 0.0035302" " 1.03557" " 1.01218" " 1.01352" " 1.01285"
3.12892 " 32.3501" " 0.516266" " 1.53822" " 0.4" " 0.00351651" " 1.03551" " 1.01213" " 1.01349" " 1.01281"
3.12992 " 32.4133" " 0.517303" " 1.53818" " 0.4" " 0.00350271" " 1.03546" " 1.01208" " 1.01346" " 1.01277"
3.13092 " 32.4762" " 0.518333" " 1.53815" " 0.4" " 0.00348878" " 1.0354" " 1.01204" " 1.01343" " 1.01273"
3.13192 " 32.5389" " 0.519356" " 1.53812" " 0.4" " 0.00347473" " 1.03535" " 1.01199" " 1.01339" " 1.01269"
3.13292 " 32.6013" " 0.520373" " 1.53808" " 0.4" " 0.00346057" " 1.03529" " 1.01195" " 1.01336" " 1.01266"
3.13392 " 32.6634" " 0.521383" " 1.53805" " 0.4" " 0.00344629" " 1.03524" " 1.0119" " 1.01333" " 1.01262"
3.13492 " 32.7253" " 0.522386" " 1.53803" " 0.4" " 0.00343189" " 1.03518" " 1.01186" " 1.0133" " 1.01258"
3.13592 " 32.787" " 0.523383" " 1.538" " 0.4" " 0.00341737" " 1.03513" " 1.01181" " 1.01327" " 1.01254"
3.13692 " 32.8484" " 0.524373" " 1.53797" " 0.4" " 0.00340274" " 1.03507" " 1.01177" " 1.01324" " 1.0125"
3.13792 " 32.9095" " 0.525356" " 1.53795" " 0.4" " 0.00338799" " 1.03502" " 1.01172" " 1.01321" " 1.01247"
