Time(s); gENROE.delta; gENROE.PELEC; eSST1A.EFD; gENROE.PMECH; gENROE.SPEED; GEN1.V; LOAD.V; GEN2.V; FAULT.V
2.86294; 23.5227; 0.197773; 1.54734; 0.4; 0.00028596; 0.991486; 0.987037; 0.995962; 0.991385
2.86394; 23.5281; 0.198184; 1.54732; 0.4; 0.000309547; 0.991492; 0.987043; 0.995968; 0.991391
2.86494; 23.5339; 0.198602; 1.5473; 0.4; 0.000333085; 0.991498; 0.987049; 0.995974; 0.991397
2.86594; 23.5401; 0.199026; 1.54728; 0.4; 0.000356572; 0.991504; 0.987055; 0.995981; 0.991404
2.86694; 23.5467; 0.199458; 1.54726; 0.4; 0.000380008; 0.99151; 0.987061; 0.995987; 0.99141
2.86794; 23.5537; 0.199897; 1.54724; 0.4; 0.000403392; 0.991516; 0.987067; 0.995994; 0.991417
2.86894; 23.5612; 0.200344; 1.54722; 0.4; 0.000426724; 0.991522; 0.987073; 0.996; 0.991423
2.86994; 23.5691; 0.200797; 1.54721; 0.4; 0.000450002; 0.991528; 0.987079; 0.996007; 0.99143
2.87094; 23.5774; 0.201257; 1.54719; 0.4; 0.000473225; 0.991535; 0.987085; 0.996013; 0.991437
2.87194; 23.5861; 0.201724; 1.54717; 0.4; 0.000496393; 0.991541; 0.987091; 0.99602; 0.991444
2.87294; 23.5953; 0.202198; 1.54715; 0.4; 0.000519505; 0.991547; 0.987097; 0.996027; 0.99145
2.87393; 23.6048; 0.202679; 1.54713; 0.4; 0.000542561; 0.991553; 0.987104; 0.996034; 0.991457
2.87493; 23.6148; 0.203166; 1.54711; 0.4; 0.000565558; 0.991559; 0.98711; 0.996041; 0.991464
2.87593; 23.6252; 0.203661; 1.54709; 0.4; 0.000588497; 0.991566; 0.987116; 0.996047; 0.991471
2.87693; 23.636; 0.204163; 1.54707; 0.4; 0.000611377; 0.991572; 0.987122; 0.996054; 0.991478
2.87793; 23.6472; 0.204671; 1.54705; 0.4; 0.000634197; 0.991578; 0.987129; 0.996061; 0.991485
2.87893; 23.6588; 0.205186; 1.54703; 0.4; 0.000656956; 0.991584; 0.987135; 0.996069; 0.991493
2.87993; 23.6709; 0.205708; 1.54701; 0.4; 0.000679653; 0.991591; 0.987141; 0.996076; 0.9915
2.88093; 23.6833; 0.206236; 1.547; 0.4; 0.000702288; 0.991597; 0.987148; 0.996083; 0.991507
2.88193; 23.6962; 0.206771; 1.54698; 0.4; 0.00072486; 0.991603; 0.987154; 0.99609; 0.991514
2.88293; 23.7094; 0.207313; 1.54696; 0.4; 0.000747368; 0.99161; 0.987161; 0.996097; 0.991521
2.88393; 23.7231; 0.207861; 1.54694; 0.4; 0.000769811; 0.991616; 0.987167; 0.996105; 0.991529
2.88493; 23.7371; 0.208416; 1.54692; 0.4; 0.000792189; 0.991622; 0.987174; 0.996112; 0.991536
2.88593; 23.7516; 0.208977; 1.5469; 0.4; 0.0008145; 0.991629; 0.98718; 0.996119; 0.991543
2.88693; 23.7664; 0.209545; 1.54688; 0.4; 0.000836745; 0.991635; 0.987187; 0.996127; 0.991551
2.88793; 23.7817; 0.210119; 1.54686; 0.4; 0.000858921; 0.991641; 0.987193; 0.996134; 0.991558
2.88893; 23.7974; 0.2107; 1.54684; 0.4; 0.00088103; 0.991648; 0.9872; 0.996142; 0.991566
2.88993; 23.8134; 0.211287; 1.54682; 0.4; 0.000903069; 0.991654; 0.987206; 0.996149; 0.991573
2.89093; 23.8299; 0.21188; 1.5468; 0.4; 0.000925038; 0.99166; 0.987213; 0.996157; 0.99158
2.89193; 23.8467; 0.21248; 1.54679; 0.4; 0.000946936; 0.991667; 0.987219; 0.996165; 0.991588
2.89293; 23.864; 0.213086; 1.54677; 0.4; 0.000968763; 0.991673; 0.987226; 0.996172; 0.991596
2.89393; 23.8816; 0.213698; 1.54675; 0.4; 0.000990517; 0.99168; 0.987233; 0.99618; 0.991603
2.89493; 23.8996; 0.214317; 1.54673; 0.4; 0.0010122; 0.991686; 0.987239; 0.996188; 0.991611
2.89593; 23.918; 0.214941; 1.54671; 0.4; 0.00103381; 0.991692; 0.987246; 0.996195; 0.991618
2.89693; 23.9368; 0.215572; 1.54669; 0.4; 0.00105534; 0.991699; 0.987252; 0.996203; 0.991626
2.89793; 23.956; 0.216209; 1.54667; 0.4; 0.0010768; 0.991705; 0.987259; 0.996211; 0.991634
2.89893; 23.9756; 0.216852; 1.54666; 0.4; 0.00109818; 0.991711; 0.987266; 0.996219; 0.991641
2.89993; 23.9956; 0.217501; 1.54664; 0.4; 0.00111949; 0.991718; 0.987272; 0.996226; 0.991649
2.90093; 24.0159; 0.218157; 1.54662; 0.4; 0.00114072; 0.991724; 0.987279; 0.996234; 0.991657
2.90193; 24.0366; 0.218818; 1.5466; 0.4; 0.00116187; 0.99173; 0.987285; 0.996242; 0.991664
2.90293; 24.0577; 0.219485; 1.54658; 0.4; 0.00118294; 0.991737; 0.987292; 0.99625; 0.991672
2.90393; 24.0792; 0.220158; 1.54657; 0.4; 0.00120394; 0.991743; 0.987299; 0.996258; 0.99168
2.90493; 24.1011; 0.220836; 1.54655; 0.4; 0.00122485; 0.991749; 0.987305; 0.996266; 0.991688
2.90593; 24.1233; 0.221521; 1.54653; 0.4; 0.00124568; 0.991756; 0.987312; 0.996274; 0.991695
2.90693; 24.1459; 0.222211; 1.54651; 0.4; 0.00126643; 0.991762; 0.987318; 0.996282; 0.991703
2.90793; 24.1689; 0.222908; 1.5465; 0.4; 0.0012871; 0.991768; 0.987325; 0.99629; 0.991711
2.90893; 24.1923; 0.22361; 1.54648; 0.4; 0.00130769; 0.991774; 0.987331; 0.996298; 0.991718
2.90993; 24.216; 0.224317; 1.54646; 0.4; 0.0013282; 0.991781; 0.987338; 0.996306; 0.991726
2.91093; 24.2401; 0.22503; 1.54644; 0.4; 0.00134862; 0.991787; 0.987344; 0.996314; 0.991734
2.91193; 24.2645; 0.225749; 1.54643; 0.4; 0.00136895; 0.991793; 0.987351; 0.996322; 0.991742
2.91293; 24.2894; 0.226474; 1.54641; 0.4; 0.0013892; 0.991799; 0.987357; 0.99633; 0.991749
2.91393; 24.3145; 0.227204; 1.54639; 0.4; 0.00140936; 0.991805; 0.987364; 0.996338; 0.991757
2.91493; 24.3401; 0.227939; 1.54637; 0.4; 0.00142944; 0.991812; 0.98737; 0.996346; 0.991765
2.91593; 24.366; 0.22868; 1.54635; 0.4; 0.00144943; 0.991818; 0.987376; 0.996354; 0.991772
2.91693; 24.3923; 0.229426; 1.54634; 0.4; 0.00146934; 0.991824; 0.987383; 0.996361; 0.99178
2.91793; 24.4189; 0.230178; 1.54632; 0.4; 0.00148915; 0.99183; 0.987389; 0.996369; 0.991788
2.91893; 24.4459; 0.230935; 1.5463; 0.4; 0.00150888; 0.991836; 0.987395; 0.996377; 0.991795
2.91993; 24.4732; 0.231698; 1.54628; 0.4; 0.00152851; 0.991842; 0.987402; 0.996385; 0.991803
2.92093; 24.5009; 0.232465; 1.54627; 0.4; 0.00154806; 0.991848; 0.987408; 0.996393; 0.991811
2.92193; 24.529; 0.233238; 1.54625; 0.4; 0.00156751; 0.991854; 0.987414; 0.996401; 0.991818
2.92293; 24.5573; 0.234016; 1.54623; 0.4; 0.00158687; 0.99186; 0.98742; 0.996409; 0.991826
2.92393; 24.5861; 0.2348; 1.54621; 0.4; 0.00160614; 0.991866; 0.987426; 0.996417; 0.991833
2.92493; 24.6152; 0.235588; 1.54619; 0.4; 0.00162532; 0.991872; 0.987432; 0.996425; 0.991841
2.92593; 24.6446; 0.236381; 1.54618; 0.4; 0.00164441; 0.991877; 0.987438; 0.996433; 0.991848
2.92693; 24.6744; 0.23718; 1.54616; 0.4; 0.0016634; 0.991883; 0.987444; 0.996441; 0.991856
2.92793; 24.7045; 0.237983; 1.54614; 0.4; 0.00168229; 0.991889; 0.98745; 0.996449; 0.991863
2.92893; 24.7349; 0.238792; 1.54612; 0.4; 0.00170109; 0.991895; 0.987456; 0.996457; 0.991871
2.92993; 24.7657; 0.239605; 1.5461; 0.4; 0.0017198; 0.9919; 0.987462; 0.996464; 0.991878
2.93093; 24.7968; 0.240423; 1.54609; 0.4; 0.00173841; 0.991906; 0.987468; 0.996472; 0.991885
2.93193; 24.8283; 0.241246; 1.54607; 0.4; 0.00175692; 0.991911; 0.987473; 0.99648; 0.991893
2.93293; 24.8601; 0.242074; 1.54605; 0.4; 0.00177534; 0.991917; 0.987479; 0.996488; 0.9919
2.93393; 24.8922; 0.242907; 1.54603; 0.4; 0.00179366; 0.991922; 0.987485; 0.996495; 0.991907
2.93493; 24.9247; 0.243744; 1.54602; 0.4; 0.00181188; 0.991928; 0.98749; 0.996503; 0.991914
2.93593; 24.9574; 0.244586; 1.546; 0.4; 0.00183; 0.991933; 0.987496; 0.996511; 0.991921
2.93693; 24.9905; 0.245433; 1.54598; 0.4; 0.00184802; 0.991939; 0.987501; 0.996518; 0.991928
2.93793; 25.024; 0.246284; 1.54596; 0.4; 0.00186594; 0.991944; 0.987506; 0.996526; 0.991935
2.93893; 25.0577; 0.24714; 1.54595; 0.4; 0.00188376; 0.991949; 0.987512; 0.996534; 0.991942
2.93993; 25.0918; 0.248001; 1.54593; 0.4; 0.00190148; 0.991954; 0.987517; 0.996541; 0.991949
2.94093; 25.1262; 0.248866; 1.54591; 0.4; 0.00191909; 0.991959; 0.987522; 0.996548; 0.991956
2.94193; 25.1609; 0.249735; 1.5459; 0.4; 0.00193661; 0.991965; 0.987527; 0.996556; 0.991963
2.94293; 25.1959; 0.250608; 1.54588; 0.4; 0.00195402; 0.99197; 0.987532; 0.996563; 0.99197
2.94393; 25.2312; 0.251486; 1.54586; 0.4; 0.00197133; 0.991974; 0.987537; 0.996571; 0.991976
2.94493; 25.2669; 0.252369; 1.54584; 0.4; 0.00198854; 0.991979; 0.987542; 0.996578; 0.991983
2.94593; 25.3028; 0.253256; 1.54583; 0.4; 0.00200564; 0.991984; 0.987547; 0.996585; 0.99199
2.94693; 25.3391; 0.254146; 1.54581; 0.4; 0.00202264; 0.991989; 0.987552; 0.996593; 0.991996
2.94793; 25.3756; 0.255041; 1.54579; 0.4; 0.00203953; 0.991994; 0.987556; 0.9966; 0.992003
2.94893; 25.4125; 0.255941; 1.54578; 0.4; 0.00205632; 0.991998; 0.987561; 0.996607; 0.992009
2.94993; 25.4497; 0.256844; 1.54576; 0.4; 0.002073; 0.992003; 0.987565; 0.996614; 0.992015
2.95093; 25.4871; 0.257751; 1.54574; 0.4; 0.00208957; 0.992007; 0.98757; 0.996621; 0.992022
2.95193; 25.5249; 0.258663; 1.54572; 0.4; 0.00210604; 0.992012; 0.987574; 0.996628; 0.992028
2.95293; 25.5629; 0.259578; 1.54571; 0.4; 0.0021224; 0.992016; 0.987578; 0.996635; 0.992034
2.95393; 25.6013; 0.260497; 1.54569; 0.4; 0.00213865; 0.99202; 0.987583; 0.996641; 0.99204
2.95493; 25.6399; 0.26142; 1.54567; 0.4; 0.00215479; 0.992024; 0.987587; 0.996648; 0.992046
2.95593; 25.6789; 0.262347; 1.54566; 0.4; 0.00217083; 0.992028; 0.987591; 0.996655; 0.992052
2.95693; 25.7181; 0.263278; 1.54564; 0.4; 0.00218675; 0.992032; 0.987594; 0.996662; 0.992058
2.95793; 25.7576; 0.264213; 1.54562; 0.4; 0.00220257; 0.992036; 0.987598; 0.996668; 0.992064
2.95893; 25.7974; 0.265151; 1.5456; 0.4; 0.00221827; 0.99204; 0.987602; 0.996675; 0.992069
2.95993; 25.8375; 0.266093; 1.54559; 0.4; 0.00223387; 0.992044; 0.987605; 0.996681; 0.992075
2.96093; 25.8778; 0.267039; 1.54557; 0.4; 0.00224935; 0.992048; 0.987609; 0.996687; 0.99208
2.96193; 25.9184; 0.267988; 1.54555; 0.4; 0.00226472; 0.992051; 0.987612; 0.996694; 0.992086
2.96293; 25.9593; 0.268941; 1.54553; 0.4; 0.00227998; 0.992055; 0.987616; 0.9967; 0.992091
2.96393; 26.0005; 0.269897; 1.54552; 0.4; 0.00229513; 0.992058; 0.987619; 0.996706; 0.992096
2.96493; 26.042; 0.270857; 1.5455; 0.4; 0.00231017; 0.992062; 0.987622; 0.996712; 0.992101
2.96593; 26.0837; 0.27182; 1.54548; 0.4; 0.00232509; 0.992065; 0.987625; 0.996718; 0.992106
2.96693; 26.1257; 0.272787; 1.54546; 0.4; 0.0023399; 0.992068; 0.987628; 0.996724; 0.992111
2.96793; 26.1679; 0.273757; 1.54545; 0.4; 0.0023546; 0.992071; 0.98763; 0.99673; 0.992116
2.96893; 26.2104; 0.27473; 1.54543; 0.4; 0.00236918; 0.992074; 0.987633; 0.996736; 0.992121
2.96993; 26.2532; 0.275707; 1.54541; 0.4; 0.00238364; 0.992077; 0.987636; 0.996742; 0.992126
2.97093; 26.2962; 0.276687; 1.5454; 0.4; 0.002398; 0.99208; 0.987638; 0.996747; 0.99213
2.97193; 26.3395; 0.27767; 1.54538; 0.4; 0.00241223; 0.992082; 0.98764; 0.996753; 0.992135
2.97293; 26.3831; 0.278656; 1.54536; 0.4; 0.00242635; 0.992085; 0.987642; 0.996758; 0.992139
2.97393; 26.4269; 0.279645; 1.54534; 0.4; 0.00244036; 0.992087; 0.987645; 0.996764; 0.992143
2.97493; 26.4709; 0.280637; 1.54533; 0.4; 0.00245425; 0.99209; 0.987647; 0.996769; 0.992148
2.97593; 26.5152; 0.281632; 1.54531; 0.4; 0.00246802; 0.992092; 0.987648; 0.996774; 0.992152
2.97693; 26.5598; 0.28263; 1.54529; 0.4; 0.00248167; 0.992094; 0.98765; 0.996779; 0.992156
2.97793; 26.6046; 0.283631; 1.54528; 0.4; 0.00249521; 0.992096; 0.987652; 0.996784; 0.992159
2.97893; 26.6496; 0.284635; 1.54526; 0.4; 0.00250863; 0.992098; 0.987653; 0.996789; 0.992163
2.97993; 26.6949; 0.285642; 1.54524; 0.4; 0.00252193; 0.9921; 0.987655; 0.996794; 0.992167
2.98093; 26.7404; 0.286651; 1.54523; 0.4; 0.00253511; 0.992102; 0.987656; 0.996799; 0.99217
2.98193; 26.7862; 0.287664; 1.54521; 0.4; 0.00254818; 0.992103; 0.987657; 0.996803; 0.992174
2.98293; 26.8321; 0.288679; 1.54519; 0.4; 0.00256112; 0.992105; 0.987658; 0.996808; 0.992177
2.98393; 26.8784; 0.289696; 1.54518; 0.4; 0.00257395; 0.992106; 0.987659; 0.996812; 0.99218
2.98493; 26.9248; 0.290717; 1.54516; 0.4; 0.00258665; 0.992107; 0.987659; 0.996817; 0.992183
2.98593; 26.9715; 0.291739; 1.54514; 0.4; 0.00259924; 0.992109; 0.98766; 0.996821; 0.992186
2.98693; 27.0184; 0.292765; 1.54513; 0.4; 0.00261171; 0.99211; 0.98766; 0.996825; 0.992189
2.98793; 27.0655; 0.293792; 1.54511; 0.4; 0.00262405; 0.992111; 0.987661; 0.996829; 0.992192
2.98893; 27.1128; 0.294823; 1.54509; 0.4; 0.00263628; 0.992111; 0.987661; 0.996833; 0.992194
2.98993; 27.1604; 0.295855; 1.54508; 0.4; 0.00264838; 0.992112; 0.987661; 0.996837; 0.992197
2.99093; 27.2082; 0.29689; 1.54506; 0.4; 0.00266036; 0.992113; 0.987661; 0.996841; 0.992199
2.99193; 27.2562; 0.297927; 1.54504; 0.4; 0.00267222; 0.992113; 0.98766; 0.996845; 0.992202
2.99293; 27.3044; 0.298967; 1.54503; 0.4; 0.00268396; 0.992113; 0.98766; 0.996848; 0.992204
2.99393; 27.3528; 0.300009; 1.54501; 0.4; 0.00269558; 0.992114; 0.98766; 0.996852; 0.992206
2.99493; 27.4014; 0.301053; 1.545; 0.4; 0.00270707; 0.992114; 0.987659; 0.996855; 0.992207
2.99593; 27.4503; 0.302099; 1.54498; 0.4; 0.00271845; 0.992114; 0.987658; 0.996858; 0.992209
2.99693; 27.4993; 0.303147; 1.54496; 0.4; 0.00272969; 0.992114; 0.987657; 0.996861; 0.992211
2.99793; 27.5485; 0.304197; 1.54495; 0.4; 0.00274082; 0.992113; 0.987656; 0.996864; 0.992212
2.99893; 27.598; 0.305249; 1.54493; 0.4; 0.00275182; 0.992113; 0.987655; 0.996867; 0.992214
2.99993; 27.6476; 0.306303; 1.54491; 0.4; 0.0027627; 0.992112; 0.987653; 0.99687; 0.992215
3.00093; 27.6974; 0.307359; 1.5449; 0.4; 0.00277346; 0.992112; 0.987652; 0.996872; 0.992216
3.00193; 27.7474; 0.308417; 1.54488; 0.4; 0.00278409; 0.992111; 0.98765; 0.996875; 0.992217
3.00293; 27.7976; 0.309477; 1.54486; 0.4; 0.0027946; 0.99211; 0.987648; 0.996877; 0.992218
3.00393; 27.848; 0.310538; 1.54485; 0.4; 0.00280498; 0.992109; 0.987646; 0.99688; 0.992218
3.00493; 27.8986; 0.311601; 1.54483; 0.4; 0.00281524; 0.992107; 0.987644; 0.996882; 0.992219
3.00593; 27.9494; 0.312666; 1.54482; 0.4; 0.00282537; 0.992106; 0.987642; 0.996884; 0.992219
3.00693; 28.0003; 0.313733; 1.5448; 0.4; 0.00283538; 0.992105; 0.987639; 0.996886; 0.99222
3.00793; 28.0515; 0.314801; 1.54478; 0.4; 0.00284526; 0.992103; 0.987637; 0.996888; 0.99222
3.00893; 28.1028; 0.31587; 1.54477; 0.4; 0.00285502; 0.992101; 0.987634; 0.99689; 0.99222
3.00993; 28.1543; 0.316942; 1.54475; 0.4; 0.00286465; 0.992099; 0.987631; 0.996891; 0.992219
3.01093; 28.2059; 0.318014; 1.54473; 0.4; 0.00287416; 0.992097; 0.987628; 0.996893; 0.992219
3.01192; 28.2577; 0.319088; 1.54472; 0.4; 0.00288354; 0.992095; 0.987625; 0.996894; 0.992219
3.01292; 28.3097; 0.320164; 1.5447; 0.4; 0.0028928; 0.992093; 0.987622; 0.996895; 0.992218
3.01392; 28.3619; 0.321241; 1.54469; 0.4; 0.00290192; 0.99209; 0.987618; 0.996896; 0.992217
3.01492; 28.4142; 0.322319; 1.54467; 0.4; 0.00291093; 0.992088; 0.987614; 0.996897; 0.992217
3.01592; 28.4667; 0.323398; 1.54466; 0.4; 0.0029198; 0.992085; 0.987611; 0.996898; 0.992216
3.01692; 28.5193; 0.324479; 1.54464; 0.4; 0.00292855; 0.992082; 0.987607; 0.996899; 0.992215
3.01792; 28.5721; 0.325561; 1.54462; 0.4; 0.00293718; 0.992079; 0.987602; 0.9969; 0.992213
3.01892; 28.625; 0.326643; 1.54461; 0.4; 0.00294567; 0.992076; 0.987598; 0.9969; 0.992212
3.01992; 28.6781; 0.327727; 1.54459; 0.4; 0.00295404; 0.992073; 0.987594; 0.9969; 0.99221
3.02092; 28.7314; 0.328812; 1.54458; 0.4; 0.00296228; 0.992069; 0.987589; 0.996901; 0.992208
3.02192; 28.7848; 0.329898; 1.54456; 0.4; 0.0029704; 0.992066; 0.987584; 0.996901; 0.992207
3.02292; 28.8383; 0.330985; 1.54455; 0.4; 0.00297838; 0.992062; 0.987579; 0.996901; 0.992205
3.02392; 28.892; 0.332073; 1.54453; 0.4; 0.00298625; 0.992058; 0.987574; 0.996901; 0.992202
3.02492; 28.9458; 0.333162; 1.54452; 0.4; 0.00299398; 0.992054; 0.987569; 0.9969; 0.9922
3.02592; 28.9998; 0.334251; 1.5445; 0.4; 0.00300158; 0.99205; 0.987564; 0.9969; 0.992198
3.02692; 29.0539; 0.335342; 1.54449; 0.4; 0.00300906; 0.992046; 0.987558; 0.996899; 0.992195
3.02792; 29.1081; 0.336433; 1.54447; 0.4; 0.00301641; 0.992041; 0.987552; 0.996899; 0.992192
3.02892; 29.1625; 0.337524; 1.54446; 0.4; 0.00302363; 0.992037; 0.987546; 0.996898; 0.992189
3.02992; 29.217; 0.338617; 1.54444; 0.4; 0.00303072; 0.992032; 0.98754; 0.996897; 0.992186
3.03092; 29.2716; 0.33971; 1.54443; 0.4; 0.00303769; 0.992027; 0.987534; 0.996896; 0.992183
3.03192; 29.3263; 0.340803; 1.54441; 0.4; 0.00304453; 0.992022; 0.987528; 0.996895; 0.99218
3.03292; 29.3812; 0.341897; 1.5444; 0.4; 0.00305124; 0.992017; 0.987521; 0.996894; 0.992176
3.03392; 29.4362; 0.342992; 1.54439; 0.4; 0.00305782; 0.992011; 0.987514; 0.996892; 0.992173
3.03492; 29.4913; 0.344087; 1.54437; 0.4; 0.00306427; 0.992006; 0.987508; 0.996891; 0.992169
3.03592; 29.5465; 0.345182; 1.54436; 0.4; 0.0030706; 0.992; 0.9875; 0.996889; 0.992165
3.03692; 29.6018; 0.346278; 1.54434; 0.4; 0.00307679; 0.991995; 0.987493; 0.996887; 0.992161
3.03792; 29.6572; 0.347374; 1.54433; 0.4; 0.00308286; 0.991989; 0.987486; 0.996885; 0.992157
3.03892; 29.7128; 0.34847; 1.54431; 0.4; 0.0030888; 0.991983; 0.987478; 0.996883; 0.992152
3.03992; 29.7684; 0.349566; 1.5443; 0.4; 0.00309461; 0.991976; 0.987471; 0.996881; 0.992148
3.04092; 29.8242; 0.350663; 1.54429; 0.4; 0.0031003; 0.99197; 0.987463; 0.996878; 0.992143
3.04192; 29.8801; 0.35176; 1.54427; 0.4; 0.00310585; 0.991963; 0.987455; 0.996876; 0.992138
3.04292; 29.936; 0.352857; 1.54426; 0.4; 0.00311128; 0.991957; 0.987447; 0.996873; 0.992133
3.04392; 29.9921; 0.353954; 1.54424; 0.4; 0.00311658; 0.99195; 0.987438; 0.996871; 0.992128
3.04492; 30.0482; 0.355051; 1.54423; 0.4; 0.00312175; 0.991943; 0.98743; 0.996868; 0.992123
3.04592; 30.1045; 0.356148; 1.54422; 0.4; 0.00312679; 0.991936; 0.987421; 0.996865; 0.992117
3.04692; 30.1608; 0.357245; 1.5442; 0.4; 0.0031317; 0.991929; 0.987412; 0.996862; 0.992112
3.04792; 30.2172; 0.358341; 1.54419; 0.4; 0.00313649; 0.991921; 0.987403; 0.996858; 0.992106
3.04892; 30.2737; 0.359438; 1.54418; 0.4; 0.00314114; 0.991914; 0.987394; 0.996855; 0.9921
3.04992; 30.3303; 0.360534; 1.54416; 0.4; 0.00314567; 0.991906; 0.987385; 0.996851; 0.992094
3.05092; 30.3869; 0.36163; 1.54415; 0.4; 0.00315007; 0.991898; 0.987376; 0.996848; 0.992088
3.05192; 30.4437; 0.362726; 1.54414; 0.4; 0.00315434; 0.99189; 0.987366; 0.996844; 0.992082
3.05292; 30.5005; 0.363822; 1.54412; 0.4; 0.00315849; 0.991882; 0.987356; 0.99684; 0.992075
3.05392; 30.5574; 0.364917; 1.54411; 0.4; 0.0031625; 0.991874; 0.987346; 0.996836; 0.992069
3.05492; 30.6143; 0.366012; 1.5441; 0.4; 0.00316639; 0.991866; 0.987336; 0.996832; 0.992062
3.05592; 30.6714; 0.367106; 1.54408; 0.4; 0.00317015; 0.991857; 0.987326; 0.996827; 0.992055
3.05692; 30.7285; 0.3682; 1.54407; 0.4; 0.00317378; 0.991848; 0.987316; 0.996823; 0.992048
3.05792; 30.7856; 0.369293; 1.54406; 0.4; 0.00317728; 0.991839; 0.987305; 0.996818; 0.992041
3.05892; 30.8429; 0.370386; 1.54404; 0.4; 0.00318066; 0.99183; 0.987294; 0.996814; 0.992033
3.05992; 30.9001; 0.371478; 1.54403; 0.4; 0.00318391; 0.991821; 0.987283; 0.996809; 0.992026
3.06092; 30.9575; 0.37257; 1.54402; 0.4; 0.00318703; 0.991812; 0.987272; 0.996804; 0.992018
3.06192; 31.0149; 0.37366; 1.54401; 0.4; 0.00319002; 0.991803; 0.987261; 0.996799; 0.99201
3.06292; 31.0723; 0.37475; 1.54399; 0.4; 0.00319288; 0.991793; 0.98725; 0.996794; 0.992002
3.06392; 31.1298; 0.37584; 1.54398; 0.4; 0.00319562; 0.991783; 0.987238; 0.996788; 0.991994
3.06492; 31.1874; 0.376928; 1.54397; 0.4; 0.00319823; 0.991774; 0.987227; 0.996783; 0.991986
3.06592; 31.245; 0.378016; 1.54396; 0.4; 0.00320071; 0.991764; 0.987215; 0.996777; 0.991978
3.06692; 31.3026; 0.379103; 1.54395; 0.4; 0.00320307; 0.991754; 0.987203; 0.996771; 0.991969
3.06792; 31.3603; 0.380188; 1.54394; 0.4; 0.0032053; 0.991743; 0.987191; 0.996766; 0.991961
3.06892; 31.418; 0.381273; 1.54392; 0.4; 0.0032074; 0.991733; 0.987179; 0.99676; 0.991952
3.06992; 31.4757; 0.382357; 1.54391; 0.4; 0.00320937; 0.991722; 0.987166; 0.996754; 0.991943
3.07092; 31.5335; 0.38344; 1.5439; 0.4; 0.00321122; 0.991712; 0.987154; 0.996747; 0.991934
3.07192; 31.5913; 0.384521; 1.54389; 0.4; 0.00321294; 0.991701; 0.987141; 0.996741; 0.991925
3.07292; 31.6492; 0.385602; 1.54388; 0.4; 0.00321454; 0.99169; 0.987128; 0.996734; 0.991915
3.07392; 31.7071; 0.386681; 1.54387; 0.4; 0.00321601; 0.991679; 0.987115; 0.996728; 0.991906
3.07492; 31.765; 0.38776; 1.54386; 0.4; 0.00321735; 0.991668; 0.987102; 0.996721; 0.991896
3.07592; 31.8229; 0.388837; 1.54385; 0.4; 0.00321857; 0.991656; 0.987089; 0.996714; 0.991887
3.07692; 31.8808; 0.389912; 1.54384; 0.4; 0.00321966; 0.991645; 0.987076; 0.996707; 0.991877
3.07792; 31.9388; 0.390987; 1.54383; 0.4; 0.00322062; 0.991633; 0.987062; 0.9967; 0.991867
3.07892; 31.9968; 0.39206; 1.54382; 0.4; 0.00322146; 0.991622; 0.987048; 0.996693; 0.991857
3.07992; 32.0548; 0.393131; 1.54381; 0.4; 0.00322218; 0.99161; 0.987035; 0.996686; 0.991846
3.08092; 32.1128; 0.394201; 1.5438; 0.4; 0.00322277; 0.991598; 0.987021; 0.996678; 0.991836
3.08192; 32.1708; 0.39527; 1.54379; 0.4; 0.00322323; 0.991586; 0.987007; 0.996671; 0.991825
3.08292; 32.2288; 0.396337; 1.54378; 0.4; 0.00322357; 0.991574; 0.986992; 0.996663; 0.991815
3.08392; 32.2868; 0.397403; 1.54377; 0.4; 0.00322379; 0.991561; 0.986978; 0.996655; 0.991804
3.08492; 32.3449; 0.398467; 1.54376; 0.4; 0.00322388; 0.991549; 0.986963; 0.996648; 0.991793
3.08592; 32.4029; 0.399529; 1.54375; 0.4; 0.00322385; 0.991536; 0.986949; 0.99664; 0.991782
3.08692; 32.4609; 0.40059; 1.54374; 0.4; 0.00322369; 0.991524; 0.986934; 0.996632; 0.991771
3.08792; 32.519; 0.401649; 1.54373; 0.4; 0.00322341; 0.991511; 0.986919; 0.996623; 0.99176
3.08892; 32.577; 0.402706; 1.54372; 0.4; 0.003223; 0.991498; 0.986904; 0.996615; 0.991748
3.08992; 32.635; 0.403762; 1.54371; 0.4; 0.00322248; 0.991485; 0.986889; 0.996607; 0.991737
3.09092; 32.693; 0.404815; 1.5437; 0.4; 0.00322182; 0.991472; 0.986874; 0.996598; 0.991725
3.09192; 32.751; 0.405867; 1.54369; 0.4; 0.00322105; 0.991458; 0.986858; 0.996589; 0.991713
3.09292; 32.8089; 0.406917; 1.54368; 0.4; 0.00322015; 0.991445; 0.986843; 0.996581; 0.991701
3.09392; 32.8669; 0.407965; 1.54367; 0.4; 0.00321913; 0.991432; 0.986827; 0.996572; 0.991689
3.09492; 32.9248; 0.409011; 1.54366; 0.4; 0.00321799; 0.991418; 0.986812; 0.996563; 0.991677
3.09592; 32.9828; 0.410056; 1.54366; 0.4; 0.00321673; 0.991404; 0.986796; 0.996554; 0.991665
3.09692; 33.0406; 0.411098; 1.54365; 0.4; 0.00321534; 0.991391; 0.98678; 0.996544; 0.991653
3.09792; 33.0985; 0.412138; 1.54364; 0.4; 0.00321384; 0.991376; 0.986764; 0.996535; 0.99164
