Time(s); generator.delta; generator.PELEC; eSST4B.EFD; generator.PMECH; generator.SPEED; GEN1.V; LOAD.V; GEN2.V; FAULT.V
2.79994; 13.6075; 0.109874; 2.5326; 0.4; -0.00153931; 1.07891; 1.03809; 1.02935; 1.03353
2.80094; 13.5801; 0.109851; 2.52977; 0.4; -0.00150534; 1.07896; 1.03812; 1.02937; 1.03355
2.80194; 13.5533; 0.109841; 2.52695; 0.4; -0.00147137; 1.07901; 1.03815; 1.02939; 1.03357
2.80294; 13.5271; 0.109843; 2.52412; 0.4; -0.00143741; 1.07906; 1.03817; 1.02941; 1.0336
2.80394; 13.5015; 0.109859; 2.5213; 0.4; -0.00140344; 1.07911; 1.0382; 1.02943; 1.03362
2.80494; 13.4766; 0.109887; 2.51849; 0.4; -0.00136949; 1.07916; 1.03823; 1.02945; 1.03364
2.80594; 13.4522; 0.109927; 2.51567; 0.4; -0.00133553; 1.07921; 1.03826; 1.02947; 1.03367
2.80694; 13.4285; 0.10998; 2.51287; 0.4; -0.00130159; 1.07926; 1.03829; 1.02948; 1.03369
2.80794; 13.4054; 0.110046; 2.51006; 0.4; -0.00126765; 1.0793; 1.03832; 1.0295; 1.03372
2.80894; 13.3829; 0.110124; 2.50726; 0.4; -0.00123372; 1.07935; 1.03835; 1.02952; 1.03374
2.80994; 13.361; 0.110215; 2.50446; 0.4; -0.0011998; 1.0794; 1.03838; 1.02954; 1.03377
2.81094; 13.3397; 0.110318; 2.50167; 0.4; -0.0011659; 1.07945; 1.03841; 1.02956; 1.03379
2.81194; 13.319; 0.110434; 2.49888; 0.4; -0.00113201; 1.07949; 1.03843; 1.02958; 1.03382
2.81294; 13.2989; 0.110562; 2.49609; 0.4; -0.00109814; 1.07954; 1.03846; 1.02961; 1.03384
2.81394; 13.2795; 0.110703; 2.49331; 0.4; -0.00106428; 1.07959; 1.03849; 1.02963; 1.03387
2.81494; 13.2606; 0.110856; 2.49053; 0.4; -0.00103044; 1.07964; 1.03852; 1.02965; 1.03389
2.81594; 13.2424; 0.111022; 2.48776; 0.4; -0.000996628; 1.07968; 1.03855; 1.02967; 1.03392
2.81694; 13.2247; 0.1112; 2.48498; 0.4; -0.000962833; 1.07973; 1.03858; 1.02969; 1.03394
2.81794; 13.2077; 0.11139; 2.48222; 0.4; -0.00092906; 1.07978; 1.03861; 1.02971; 1.03397
2.81894; 13.1913; 0.111593; 2.47946; 0.4; -0.000895313; 1.07982; 1.03864; 1.02973; 1.034
2.81994; 13.1755; 0.111808; 2.4767; 0.4; -0.000861591; 1.07987; 1.03867; 1.02975; 1.03402
2.82094; 13.1603; 0.112035; 2.47394; 0.4; -0.000827897; 1.07992; 1.0387; 1.02978; 1.03405
2.82194; 13.1457; 0.112275; 2.47119; 0.4; -0.000794231; 1.07996; 1.03873; 1.0298; 1.03407
2.82294; 13.1317; 0.112526; 2.46844; 0.4; -0.000760596; 1.08001; 1.03876; 1.02982; 1.0341
2.82394; 13.1183; 0.11279; 2.46569; 0.4; -0.000726993; 1.08005; 1.03879; 1.02984; 1.03413
2.82494; 13.1055; 0.113066; 2.46295; 0.4; -0.000693423; 1.0801; 1.03882; 1.02986; 1.03415
2.82594; 13.0933; 0.113354; 2.46021; 0.4; -0.000659887; 1.08014; 1.03885; 1.02988; 1.03418
2.82694; 13.0817; 0.113654; 2.45747; 0.4; -0.000626387; 1.08019; 1.03888; 1.02991; 1.0342
2.82794; 13.0708; 0.113967; 2.45474; 0.4; -0.000592924; 1.08023; 1.03891; 1.02993; 1.03423
2.82894; 13.0604; 0.114291; 2.45201; 0.4; -0.0005595; 1.08028; 1.03894; 1.02995; 1.03426
2.82994; 13.0506; 0.114627; 2.44929; 0.4; -0.000526117; 1.08032; 1.03897; 1.02997; 1.03428
2.83094; 13.0415; 0.114975; 2.44657; 0.4; -0.000492775; 1.08037; 1.039; 1.03; 1.03431
2.83194; 13.0329; 0.115336; 2.44385; 0.4; -0.000459475; 1.08041; 1.03903; 1.03002; 1.03434
2.83294; 13.0249; 0.115708; 2.44114; 0.4; -0.000426221; 1.08046; 1.03906; 1.03004; 1.03436
2.83394; 13.0175; 0.116092; 2.43843; 0.4; -0.000393011; 1.0805; 1.03909; 1.03006; 1.03439
2.83494; 13.0108; 0.116487; 2.43572; 0.4; -0.000359849; 1.08055; 1.03913; 1.03009; 1.03442
2.83594; 13.0046; 0.116895; 2.43302; 0.4; -0.000326736; 1.08059; 1.03916; 1.03011; 1.03445
2.83694; 12.999; 0.117314; 2.43032; 0.4; -0.000293672; 1.08063; 1.03919; 1.03013; 1.03447
2.83794; 12.994; 0.117745; 2.42762; 0.4; -0.00026066; 1.08068; 1.03922; 1.03016; 1.0345
2.83894; 12.9896; 0.118188; 2.42493; 0.4; -0.0002277; 1.08072; 1.03925; 1.03018; 1.03453
2.83994; 12.9858; 0.118643; 2.42224; 0.4; -0.000194794; 1.08077; 1.03928; 1.0302; 1.03455
2.84094; 12.9826; 0.119109; 2.41955; 0.4; -0.000161943; 1.08081; 1.03931; 1.03023; 1.03458
2.84194; 12.98; 0.119587; 2.41687; 0.4; -0.000129149; 1.08085; 1.03934; 1.03025; 1.03461
2.84294; 12.978; 0.120076; 2.41419; 0.4; -9.64132e-05; 1.0809; 1.03937; 1.03028; 1.03464
2.84394; 12.9765; 0.120576; 2.41152; 0.4; -6.37366e-05; 1.08094; 1.0394; 1.0303; 1.03467
2.84494; 12.9757; 0.121089; 2.40884; 0.4; -3.11207e-05; 1.08098; 1.03943; 1.03032; 1.03469
2.84594; 12.9754; 0.121612; 2.40617; 0.4; 1.43319e-06; 1.08102; 1.03946; 1.03035; 1.03472
2.84694; 12.9757; 0.122147; 2.40351; 0.4; 3.39237e-05; 1.08107; 1.03949; 1.03037; 1.03475
2.84794; 12.9766; 0.122693; 2.40085; 0.4; 6.63496e-05; 1.08111; 1.03952; 1.0304; 1.03478
2.84894; 12.9781; 0.123251; 2.39819; 0.4; 9.87094e-05; 1.08115; 1.03955; 1.03042; 1.0348
2.84994; 12.9802; 0.12382; 2.39554; 0.4; 0.000131002; 1.08119; 1.03958; 1.03045; 1.03483
2.85094; 12.9828; 0.1244; 2.39288; 0.4; 0.000163226; 1.08123; 1.03961; 1.03047; 1.03486
2.85194; 12.9861; 0.124991; 2.39024; 0.4; 0.00019538; 1.08128; 1.03964; 1.03049; 1.03489
2.85294; 12.9899; 0.125594; 2.38759; 0.4; 0.000227463; 1.08132; 1.03968; 1.03052; 1.03492
2.85394; 12.9942; 0.126207; 2.38495; 0.4; 0.000259473; 1.08136; 1.03971; 1.03054; 1.03495
2.85494; 12.9992; 0.126832; 2.38231; 0.4; 0.000291409; 1.0814; 1.03974; 1.03057; 1.03497
2.85594; 13.0047; 0.127467; 2.37968; 0.4; 0.000323271; 1.08144; 1.03977; 1.03059; 1.035
2.85694; 13.0108; 0.128114; 2.37705; 0.4; 0.000355056; 1.08148; 1.0398; 1.03062; 1.03503
2.85794; 13.0175; 0.128771; 2.37442; 0.4; 0.000386763; 1.08152; 1.03983; 1.03064; 1.03506
2.85894; 13.0248; 0.12944; 2.37179; 0.4; 0.000418391; 1.08156; 1.03986; 1.03067; 1.03509
2.85994; 13.0326; 0.130119; 2.36917; 0.4; 0.000449939; 1.0816; 1.03989; 1.03069; 1.03512
2.86094; 13.041; 0.130809; 2.36655; 0.4; 0.000481406; 1.08164; 1.03992; 1.03072; 1.03514
2.86194; 13.0499; 0.131509; 2.36394; 0.4; 0.00051279; 1.08168; 1.03995; 1.03074; 1.03517
2.86294; 13.0594; 0.132221; 2.36133; 0.4; 0.00054409; 1.08172; 1.03998; 1.03077; 1.0352
2.86394; 13.0695; 0.132943; 2.35872; 0.4; 0.000575305; 1.08176; 1.04001; 1.03079; 1.03523
2.86494; 13.0801; 0.133675; 2.35612; 0.4; 0.000606434; 1.0818; 1.04004; 1.03082; 1.03526
2.86594; 13.0913; 0.134418; 2.35351; 0.4; 0.000637475; 1.08184; 1.04007; 1.03085; 1.03529
2.86694; 13.1031; 0.135172; 2.35092; 0.4; 0.000668427; 1.08188; 1.0401; 1.03087; 1.03532
2.86794; 13.1154; 0.135936; 2.34832; 0.4; 0.000699289; 1.08192; 1.04014; 1.0309; 1.03535
2.86894; 13.1283; 0.136711; 2.34573; 0.4; 0.000730059; 1.08196; 1.04017; 1.03092; 1.03537
2.86994; 13.1417; 0.137495; 2.34314; 0.4; 0.000760737; 1.082; 1.0402; 1.03095; 1.0354
2.87094; 13.1556; 0.138291; 2.34055; 0.4; 0.000791322; 1.08204; 1.04023; 1.03097; 1.03543
2.87194; 13.1702; 0.139096; 2.33797; 0.4; 0.000821811; 1.08208; 1.04026; 1.031; 1.03546
2.87294; 13.1852; 0.139911; 2.33539; 0.4; 0.000852204; 1.08212; 1.04029; 1.03103; 1.03549
2.87393; 13.2008; 0.140737; 2.33282; 0.4; 0.0008825; 1.08215; 1.04032; 1.03105; 1.03552
2.87493; 13.217; 0.141573; 2.33024; 0.4; 0.000912698; 1.08219; 1.04035; 1.03108; 1.03555
2.87593; 13.2337; 0.142419; 2.32767; 0.4; 0.000942796; 1.08223; 1.04038; 1.0311; 1.03558
2.87693; 13.2509; 0.143275; 2.32511; 0.4; 0.000972793; 1.08227; 1.04041; 1.03113; 1.0356
2.87793; 13.2687; 0.14414; 2.32255; 0.4; 0.00100269; 1.08231; 1.04044; 1.03115; 1.03563
2.87893; 13.287; 0.145016; 2.31999; 0.4; 0.00103248; 1.08234; 1.04047; 1.03118; 1.03566
2.87993; 13.3059; 0.145901; 2.31743; 0.4; 0.00106217; 1.08238; 1.0405; 1.03121; 1.03569
2.88093; 13.3253; 0.146797; 2.31487; 0.4; 0.00109175; 1.08242; 1.04053; 1.03123; 1.03572
2.88193; 13.3452; 0.147702; 2.31232; 0.4; 0.00112123; 1.08245; 1.04056; 1.03126; 1.03575
2.88293; 13.3656; 0.148616; 2.30978; 0.4; 0.00115059; 1.08249; 1.04059; 1.03128; 1.03578
2.88393; 13.3866; 0.14954; 2.30723; 0.4; 0.00117985; 1.08253; 1.04062; 1.03131; 1.0358
2.88493; 13.4081; 0.150474; 2.30469; 0.4; 0.001209; 1.08256; 1.04065; 1.03133; 1.03583
2.88593; 13.4301; 0.151417; 2.30215; 0.4; 0.00123804; 1.0826; 1.04068; 1.03136; 1.03586
2.88693; 13.4527; 0.15237; 2.29962; 0.4; 0.00126697; 1.08263; 1.04071; 1.03139; 1.03589
2.88793; 13.4758; 0.153332; 2.29709; 0.4; 0.00129578; 1.08267; 1.04073; 1.03141; 1.03592
2.88893; 13.4993; 0.154303; 2.29456; 0.4; 0.00132448; 1.0827; 1.04076; 1.03144; 1.03595
2.88993; 13.5234; 0.155284; 2.29203; 0.4; 0.00135306; 1.08274; 1.04079; 1.03146; 1.03597
2.89093; 13.5481; 0.156274; 2.28951; 0.4; 0.00138153; 1.08277; 1.04082; 1.03149; 1.036
2.89193; 13.5732; 0.157273; 2.28699; 0.4; 0.00140988; 1.08281; 1.04085; 1.03151; 1.03603
2.89293; 13.5988; 0.158281; 2.28447; 0.4; 0.00143811; 1.08284; 1.04088; 1.03154; 1.03606
2.89393; 13.625; 0.159299; 2.28196; 0.4; 0.00146622; 1.08288; 1.04091; 1.03157; 1.03609
2.89493; 13.6516; 0.160325; 2.27945; 0.4; 0.00149422; 1.08291; 1.04094; 1.03159; 1.03611
2.89593; 13.6787; 0.16136; 2.27694; 0.4; 0.00152208; 1.08294; 1.04097; 1.03162; 1.03614
2.89693; 13.7064; 0.162404; 2.27444; 0.4; 0.00154983; 1.08298; 1.04099; 1.03164; 1.03617
2.89793; 13.7345; 0.163456; 2.27193; 0.4; 0.00157745; 1.08301; 1.04102; 1.03167; 1.0362
2.89893; 13.7632; 0.164518; 2.26944; 0.4; 0.00160495; 1.08304; 1.04105; 1.03169; 1.03623
2.89993; 13.7923; 0.165588; 2.26694; 0.4; 0.00163232; 1.08308; 1.04108; 1.03172; 1.03625
2.90093; 13.8219; 0.166667; 2.26445; 0.4; 0.00165957; 1.08311; 1.04111; 1.03174; 1.03628
2.90193; 13.8521; 0.167754; 2.26196; 0.4; 0.00168669; 1.08314; 1.04113; 1.03177; 1.03631
2.90293; 13.8827; 0.16885; 2.25947; 0.4; 0.00171368; 1.08317; 1.04116; 1.03179; 1.03633
2.90393; 13.9138; 0.169954; 2.25699; 0.4; 0.00174053; 1.08321; 1.04119; 1.03182; 1.03636
2.90493; 13.9453; 0.171066; 2.25451; 0.4; 0.00176726; 1.08324; 1.04122; 1.03184; 1.03639
2.90593; 13.9774; 0.172187; 2.25203; 0.4; 0.00179386; 1.08327; 1.04124; 1.03187; 1.03642
2.90693; 14.0099; 0.173316; 2.24956; 0.4; 0.00182032; 1.0833; 1.04127; 1.03189; 1.03644
2.90793; 14.0429; 0.174453; 2.24708; 0.4; 0.00184665; 1.08333; 1.0413; 1.03192; 1.03647
2.90893; 14.0764; 0.175599; 2.24462; 0.4; 0.00187285; 1.08336; 1.04132; 1.03194; 1.0365
2.90993; 14.1103; 0.176752; 2.24215; 0.4; 0.00189891; 1.08339; 1.04135; 1.03197; 1.03652
2.91093; 14.1448; 0.177914; 2.23969; 0.4; 0.00192483; 1.08342; 1.04138; 1.03199; 1.03655
2.91193; 14.1796; 0.179083; 2.23723; 0.4; 0.00195062; 1.08345; 1.0414; 1.03202; 1.03657
2.91293; 14.215; 0.18026; 2.23477; 0.4; 0.00197627; 1.08348; 1.04143; 1.03204; 1.0366
2.91393; 14.2508; 0.181445; 2.23232; 0.4; 0.00200178; 1.08351; 1.04145; 1.03207; 1.03663
2.91493; 14.287; 0.182638; 2.22986; 0.4; 0.00202715; 1.08354; 1.04148; 1.03209; 1.03665
2.91593; 14.3238; 0.183838; 2.22742; 0.4; 0.00205237; 1.08357; 1.0415; 1.03211; 1.03668
2.91693; 14.3609; 0.185046; 2.22497; 0.4; 0.00207746; 1.08359; 1.04153; 1.03214; 1.0367
2.91793; 14.3985; 0.186261; 2.22253; 0.4; 0.0021024; 1.08362; 1.04155; 1.03216; 1.03673
2.91893; 14.4366; 0.187484; 2.22009; 0.4; 0.0021272; 1.08365; 1.04158; 1.03219; 1.03675
2.91993; 14.4751; 0.188714; 2.21765; 0.4; 0.00215186; 1.08368; 1.0416; 1.03221; 1.03678
2.92093; 14.5141; 0.189952; 2.21522; 0.4; 0.00217637; 1.0837; 1.04163; 1.03223; 1.0368
2.92193; 14.5535; 0.191197; 2.21279; 0.4; 0.00220073; 1.08373; 1.04165; 1.03226; 1.03683
2.92293; 14.5933; 0.192449; 2.21036; 0.4; 0.00222495; 1.08376; 1.04167; 1.03228; 1.03685
2.92393; 14.6336; 0.193708; 2.20793; 0.4; 0.00224902; 1.08378; 1.0417; 1.0323; 1.03688
2.92493; 14.6743; 0.194974; 2.20551; 0.4; 0.00227294; 1.08381; 1.04172; 1.03232; 1.0369
2.92593; 14.7154; 0.196248; 2.20309; 0.4; 0.00229671; 1.08383; 1.04174; 1.03235; 1.03692
2.92693; 14.757; 0.197528; 2.20068; 0.4; 0.00232033; 1.08386; 1.04177; 1.03237; 1.03695
2.92793; 14.7989; 0.198815; 2.19826; 0.4; 0.0023438; 1.08388; 1.04179; 1.03239; 1.03697
2.92893; 14.8413; 0.200108; 2.19585; 0.4; 0.00236712; 1.08391; 1.04181; 1.03241; 1.03699
2.92993; 14.8842; 0.201409; 2.19344; 0.4; 0.00239028; 1.08393; 1.04184; 1.03244; 1.03702
2.93093; 14.9274; 0.202716; 2.19104; 0.4; 0.0024133; 1.08396; 1.04186; 1.03246; 1.03704
2.93193; 14.971; 0.204029; 2.18863; 0.4; 0.00243615; 1.08398; 1.04188; 1.03248; 1.03706
2.93293; 15.0151; 0.20535; 2.18623; 0.4; 0.00245886; 1.084; 1.0419; 1.0325; 1.03709
2.93393; 15.0596; 0.206676; 2.18384; 0.4; 0.0024814; 1.08403; 1.04192; 1.03252; 1.03711
2.93493; 15.1044; 0.208009; 2.18144; 0.4; 0.0025038; 1.08405; 1.04194; 1.03254; 1.03713
2.93593; 15.1497; 0.209348; 2.17905; 0.4; 0.00252603; 1.08407; 1.04196; 1.03257; 1.03715
2.93693; 15.1954; 0.210694; 2.17667; 0.4; 0.0025481; 1.08409; 1.04198; 1.03259; 1.03717
2.93793; 15.2414; 0.212045; 2.17428; 0.4; 0.00257002; 1.08411; 1.042; 1.03261; 1.0372
2.93893; 15.2879; 0.213403; 2.1719; 0.4; 0.00259178; 1.08413; 1.04202; 1.03263; 1.03722
2.93993; 15.3347; 0.214766; 2.16952; 0.4; 0.00261338; 1.08415; 1.04204; 1.03265; 1.03724
2.94093; 15.382; 0.216136; 2.16714; 0.4; 0.00263482; 1.08417; 1.04206; 1.03267; 1.03726
2.94193; 15.4296; 0.217511; 2.16477; 0.4; 0.00265609; 1.08419; 1.04208; 1.03269; 1.03728
2.94293; 15.4776; 0.218893; 2.1624; 0.4; 0.00267721; 1.08421; 1.0421; 1.03271; 1.0373
2.94393; 15.526; 0.220279; 2.16003; 0.4; 0.00269816; 1.08423; 1.04212; 1.03273; 1.03732
2.94493; 15.5747; 0.221672; 2.15766; 0.4; 0.00271895; 1.08425; 1.04214; 1.03275; 1.03734
2.94593; 15.6239; 0.22307; 2.1553; 0.4; 0.00273957; 1.08427; 1.04215; 1.03277; 1.03736
2.94693; 15.6734; 0.224474; 2.15294; 0.4; 0.00276003; 1.08429; 1.04217; 1.03279; 1.03738
2.94793; 15.7232; 0.225883; 2.15058; 0.4; 0.00278032; 1.08431; 1.04219; 1.0328; 1.0374
2.94893; 15.7734; 0.227297; 2.14823; 0.4; 0.00280045; 1.08432; 1.04221; 1.03282; 1.03741
2.94993; 15.824; 0.228717; 2.14588; 0.4; 0.00282041; 1.08434; 1.04222; 1.03284; 1.03743
2.95093; 15.875; 0.230141; 2.14353; 0.4; 0.00284021; 1.08436; 1.04224; 1.03286; 1.03745
2.95193; 15.9263; 0.231571; 2.14119; 0.4; 0.00285984; 1.08437; 1.04225; 1.03288; 1.03747
2.95293; 15.9779; 0.233006; 2.13884; 0.4; 0.0028793; 1.08439; 1.04227; 1.03289; 1.03749
2.95393; 16.0299; 0.234446; 2.1365; 0.4; 0.00289859; 1.0844; 1.04229; 1.03291; 1.0375
2.95493; 16.0823; 0.235891; 2.13417; 0.4; 0.00291771; 1.08442; 1.0423; 1.03293; 1.03752
2.95593; 16.135; 0.237341; 2.13183; 0.4; 0.00293666; 1.08443; 1.04232; 1.03295; 1.03754
2.95693; 16.188; 0.238795; 2.1295; 0.4; 0.00295544; 1.08445; 1.04233; 1.03296; 1.03755
2.95793; 16.2414; 0.240254; 2.12717; 0.4; 0.00297405; 1.08446; 1.04234; 1.03298; 1.03757
2.95893; 16.2951; 0.241718; 2.12485; 0.4; 0.00299249; 1.08447; 1.04236; 1.033; 1.03759
2.95993; 16.3491; 0.243186; 2.12253; 0.4; 0.00301075; 1.08449; 1.04237; 1.03301; 1.0376
2.96093; 16.4035; 0.244659; 2.12021; 0.4; 0.00302884; 1.0845; 1.04238; 1.03303; 1.03762
2.96193; 16.4582; 0.246136; 2.11789; 0.4; 0.00304676; 1.08451; 1.0424; 1.03304; 1.03763
2.96293; 16.5132; 0.247618; 2.11558; 0.4; 0.00306451; 1.08452; 1.04241; 1.03306; 1.03765
2.96393; 16.5685; 0.249103; 2.11327; 0.4; 0.00308208; 1.08453; 1.04242; 1.03307; 1.03766
2.96493; 16.6241; 0.250593; 2.11096; 0.4; 0.00309948; 1.08454; 1.04243; 1.03309; 1.03768
2.96593; 16.6801; 0.252087; 2.10865; 0.4; 0.0031167; 1.08455; 1.04244; 1.0331; 1.03769
2.96693; 16.7363; 0.253585; 2.10635; 0.4; 0.00313375; 1.08456; 1.04245; 1.03312; 1.0377
2.96793; 16.7929; 0.255087; 2.10405; 0.4; 0.00315062; 1.08457; 1.04246; 1.03313; 1.03772
2.96893; 16.8497; 0.256592; 2.10175; 0.4; 0.00316731; 1.08458; 1.04247; 1.03314; 1.03773
2.96993; 16.9069; 0.258102; 2.09946; 0.4; 0.00318383; 1.08459; 1.04248; 1.03316; 1.03774
2.97093; 16.9644; 0.259615; 2.09717; 0.4; 0.00320017; 1.0846; 1.04249; 1.03317; 1.03775
2.97193; 17.0221; 0.261132; 2.09488; 0.4; 0.00321633; 1.08461; 1.0425; 1.03318; 1.03776
2.97293; 17.0801; 0.262652; 2.0926; 0.4; 0.00323232; 1.08461; 1.04251; 1.0332; 1.03778
2.97393; 17.1385; 0.264176; 2.09032; 0.4; 0.00324812; 1.08462; 1.04252; 1.03321; 1.03779
2.97493; 17.1971; 0.265703; 2.08804; 0.4; 0.00326375; 1.08463; 1.04253; 1.03322; 1.0378
2.97593; 17.256; 0.267233; 2.08576; 0.4; 0.0032792; 1.08463; 1.04254; 1.03323; 1.03781
2.97693; 17.3151; 0.268767; 2.08349; 0.4; 0.00329446; 1.08464; 1.04254; 1.03324; 1.03782
2.97793; 17.3746; 0.270304; 2.08122; 0.4; 0.00330955; 1.08464; 1.04255; 1.03325; 1.03783
2.97893; 17.4343; 0.271844; 2.07895; 0.4; 0.00332446; 1.08465; 1.04256; 1.03327; 1.03784
2.97993; 17.4943; 0.273387; 2.07669; 0.4; 0.00333919; 1.08465; 1.04256; 1.03328; 1.03785
2.98093; 17.5545; 0.274933; 2.07443; 0.4; 0.00335373; 1.08465; 1.04257; 1.03329; 1.03786
2.98193; 17.615; 0.276482; 2.07217; 0.4; 0.00336809; 1.08466; 1.04257; 1.0333; 1.03786
2.98293; 17.6757; 0.278034; 2.06991; 0.4; 0.00338228; 1.08466; 1.04258; 1.03331; 1.03787
2.98393; 17.7368; 0.279588; 2.06766; 0.4; 0.00339628; 1.08466; 1.04258; 1.03332; 1.03788
2.98493; 17.798; 0.281145; 2.06541; 0.4; 0.00341009; 1.08466; 1.04258; 1.03333; 1.03789
2.98593; 17.8595; 0.282704; 2.06316; 0.4; 0.00342373; 1.08466; 1.04259; 1.03333; 1.03789
2.98693; 17.9213; 0.284266; 2.06092; 0.4; 0.00343718; 1.08466; 1.04259; 1.03334; 1.0379
2.98793; 17.9833; 0.285831; 2.05868; 0.4; 0.00345045; 1.08466; 1.04259; 1.03335; 1.03791
2.98893; 18.0455; 0.287398; 2.05644; 0.4; 0.00346353; 1.08466; 1.0426; 1.03336; 1.03791
2.98993; 18.108; 0.288967; 2.05421; 0.4; 0.00347644; 1.08466; 1.0426; 1.03337; 1.03792
2.99093; 18.1706; 0.290538; 2.05198; 0.4; 0.00348915; 1.08466; 1.0426; 1.03337; 1.03792
2.99193; 18.2336; 0.292111; 2.04975; 0.4; 0.00350169; 1.08466; 1.0426; 1.03338; 1.03793
2.99293; 18.2967; 0.293686; 2.04752; 0.4; 0.00351403; 1.08466; 1.0426; 1.03339; 1.03793
2.99393; 18.3601; 0.295264; 2.0453; 0.4; 0.0035262; 1.08466; 1.0426; 1.03339; 1.03794
2.99493; 18.4237; 0.296843; 2.04308; 0.4; 0.00353818; 1.08465; 1.0426; 1.0334; 1.03794
2.99593; 18.4874; 0.298424; 2.04087; 0.4; 0.00354997; 1.08465; 1.0426; 1.03341; 1.03795
2.99693; 18.5515; 0.300006; 2.03865; 0.4; 0.00356158; 1.08465; 1.0426; 1.03341; 1.03795
2.99793; 18.6157; 0.30159; 2.03644; 0.4; 0.003573; 1.08464; 1.0426; 1.03342; 1.03795
2.99893; 18.6801; 0.303176; 2.03424; 0.4; 0.00358424; 1.08464; 1.0426; 1.03342; 1.03795
2.99993; 18.7447; 0.304764; 2.03203; 0.4; 0.00359529; 1.08463; 1.0426; 1.03342; 1.03796
3.00093; 18.8095; 0.306352; 2.02983; 0.4; 0.00360616; 1.08462; 1.04259; 1.03343; 1.03796
3.00193; 18.8745; 0.307943; 2.02764; 0.4; 0.00361684; 1.08462; 1.04259; 1.03343; 1.03796
3.00293; 18.9397; 0.309534; 2.02544; 0.4; 0.00362733; 1.08461; 1.04259; 1.03344; 1.03796
3.00393; 19.0051; 0.311126; 2.02325; 0.4; 0.00363764; 1.0846; 1.04258; 1.03344; 1.03796
3.00493; 19.0707; 0.31272; 2.02106; 0.4; 0.00364775; 1.08459; 1.04258; 1.03344; 1.03796
3.00593; 19.1364; 0.314315; 2.01888; 0.4; 0.00365769; 1.08459; 1.04257; 1.03344; 1.03796
3.00693; 19.2024; 0.31591; 2.0167; 0.4; 0.00366743; 1.08458; 1.04257; 1.03345; 1.03796
3.00793; 19.2685; 0.317507; 2.01452; 0.4; 0.00367699; 1.08457; 1.04256; 1.03345; 1.03796
3.00893; 19.3347; 0.319104; 2.01234; 0.4; 0.00368637; 1.08456; 1.04256; 1.03345; 1.03796
3.00993; 19.4012; 0.320702; 2.01017; 0.4; 0.00369555; 1.08455; 1.04255; 1.03345; 1.03795
3.01093; 19.4678; 0.322301; 2.008; 0.4; 0.00370455; 1.08454; 1.04254; 1.03345; 1.03795
3.01192; 19.5345; 0.3239; 2.00583; 0.4; 0.00371336; 1.08453; 1.04254; 1.03345; 1.03795
3.01292; 19.6015; 0.3255; 2.00367; 0.4; 0.00372198; 1.08451; 1.04253; 1.03345; 1.03795
3.01392; 19.6685; 0.3271; 2.00151; 0.4; 0.00373042; 1.0845; 1.04252; 1.03345; 1.03794
3.01492; 19.7358; 0.328701; 1.99936; 0.4; 0.00373867; 1.08449; 1.04251; 1.03345; 1.03794
3.01592; 19.8031; 0.330302; 1.9972; 0.4; 0.00374673; 1.08447; 1.0425; 1.03345; 1.03793
3.01692; 19.8706; 0.331903; 1.99505; 0.4; 0.00375461; 1.08446; 1.04249; 1.03345; 1.03793
3.01792; 19.9383; 0.333504; 1.99291; 0.4; 0.00376229; 1.08445; 1.04248; 1.03345; 1.03792
3.01892; 20.0061; 0.335105; 1.99076; 0.4; 0.00376979; 1.08443; 1.04247; 1.03345; 1.03792
3.01992; 20.074; 0.336707; 1.98862; 0.4; 0.0037771; 1.08442; 1.04246; 1.03345; 1.03791
3.02092; 20.1421; 0.338308; 1.98649; 0.4; 0.00378423; 1.0844; 1.04245; 1.03344; 1.03791
3.02192; 20.2102; 0.339909; 1.98435; 0.4; 0.00379117; 1.08438; 1.04244; 1.03344; 1.0379
3.02292; 20.2785; 0.34151; 1.98222; 0.4; 0.00379791; 1.08437; 1.04243; 1.03344; 1.03789
3.02392; 20.347; 0.34311; 1.9801; 0.4; 0.00380448; 1.08435; 1.04241; 1.03343; 1.03789
3.02492; 20.4155; 0.34471; 1.97797; 0.4; 0.00381085; 1.08433; 1.0424; 1.03343; 1.03788
3.02592; 20.4842; 0.34631; 1.97585; 0.4; 0.00381704; 1.08431; 1.04239; 1.03343; 1.03787
3.02692; 20.5529; 0.347909; 1.97374; 0.4; 0.00382304; 1.08429; 1.04237; 1.03342; 1.03786
3.02792; 20.6218; 0.349508; 1.97162; 0.4; 0.00382886; 1.08427; 1.04236; 1.03342; 1.03785
3.02892; 20.6908; 0.351106; 1.96951; 0.4; 0.00383448; 1.08425; 1.04234; 1.03341; 1.03784
3.02992; 20.7598; 0.352703; 1.96741; 0.4; 0.00383992; 1.08423; 1.04233; 1.03341; 1.03783
3.03092; 20.829; 0.354299; 1.9653; 0.4; 0.00384518; 1.08421; 1.04231; 1.0334; 1.03782
3.03192; 20.8983; 0.355894; 1.9632; 0.4; 0.00385024; 1.08419; 1.0423; 1.03339; 1.03781
3.03292; 20.9676; 0.357489; 1.96111; 0.4; 0.00385512; 1.08417; 1.04228; 1.03339; 1.0378
3.03392; 21.037; 0.359082; 1.95902; 0.4; 0.00385982; 1.08415; 1.04227; 1.03338; 1.03779
3.03492; 21.1066; 0.360674; 1.95693; 0.4; 0.00386432; 1.08413; 1.04225; 1.03337; 1.03778
