Time(s) " gENROE.delta" " gENROE.PELEC" " sEXS.EFD" " gENROE.PMECH" " gENROE.SPEED" " GEN1.V" " LOAD.V" " GEN2.V" " FAULT.V"
2.34597 " 46.7485" " 0.864291" " 7.40854" " 0.4" " -0.00361783" " 1.08892" " 1.03717" " 1.029" " 1.03295"
2.34697 " 46.6828" " 0.863526" " 7.39364" " 0.4" " -0.00367186" " 1.08967" " 1.03765" " 1.02933" " 1.03336"
2.34797 " 46.6163" " 0.862738" " 7.37868" " 0.4" " -0.00372579" " 1.09041" " 1.03814" " 1.02966" " 1.03377"
2.34897 " 46.5487" " 0.861924" " 7.36366" " 0.4" " -0.00377963" " 1.09116" " 1.03862" " 1.02999" " 1.03418"
2.34997 " 46.4802" " 0.861086" " 7.34859" " 0.4" " -0.00383337" " 1.0919" " 1.0391" " 1.03032" " 1.03458"
2.35097 " 46.4107" " 0.860222" " 7.33345" " 0.4" " -0.003887" " 1.09264" " 1.03958" " 1.03065" " 1.03499"
2.35197 " 46.3403" " 0.859334" " 7.31825" " 0.4" " -0.00394053" " 1.09338" " 1.04006" " 1.03098" " 1.0354"
2.35297 " 46.2689" " 0.85842" " 7.303" " 0.4" " -0.00399395" " 1.09412" " 1.04054" " 1.03131" " 1.0358"
2.35397 " 46.1965" " 0.857482" " 7.28768" " 0.4" " -0.00404726" " 1.09486" " 1.04102" " 1.03164" " 1.03621"
2.35497 " 46.1231" " 0.856519" " 7.27231" " 0.4" " -0.00410046" " 1.0956" " 1.0415" " 1.03196" " 1.03661"
2.35597 " 46.0489" " 0.855531" " 7.25688" " 0.4" " -0.00415355" " 1.09633" " 1.04198" " 1.03229" " 1.03702"
2.35697 " 45.9736" " 0.854518" " 7.24139" " 0.4" " -0.00420651" " 1.09707" " 1.04246" " 1.03262" " 1.03742"
2.35797 " 45.8974" " 0.85348" " 7.22585" " 0.4" " -0.00425935" " 1.0978" " 1.04294" " 1.03295" " 1.03783"
2.35897 " 45.8203" " 0.852417" " 7.21025" " 0.4" " -0.00431206" " 1.09853" " 1.04342" " 1.03328" " 1.03823"
2.35997 " 45.7422" " 0.851329" " 7.19459" " 0.4" " -0.00436465" " 1.09926" " 1.0439" " 1.03361" " 1.03864"
2.36097 " 45.6632" " 0.850216" " 7.17887" " 0.4" " -0.0044171" " 1.09999" " 1.04438" " 1.03393" " 1.03904"
2.36197 " 45.5832" " 0.849078" " 7.16309" " 0.4" " -0.00446943" " 1.10071" " 1.04486" " 1.03426" " 1.03944"
2.36297 " 45.5023" " 0.847915" " 7.14726" " 0.4" " -0.00452161" " 1.10144" " 1.04533" " 1.03459" " 1.03985"
2.36397 " 45.4204" " 0.846727" " 7.13137" " 0.4" " -0.00457366" " 1.10216" " 1.04581" " 1.03492" " 1.04025"
2.36497 " 45.3376" " 0.845515" " 7.11543" " 0.4" " -0.00462556" " 1.10288" " 1.04629" " 1.03524" " 1.04065"
2.36597 " 45.2539" " 0.844278" " 7.09943" " 0.4" " -0.00467732" " 1.1036" " 1.04676" " 1.03557" " 1.04106"
2.36697 " 45.1692" " 0.843015" " 7.08337" " 0.4" " -0.00472892" " 1.10432" " 1.04724" " 1.0359" " 1.04146"
2.36797 " 45.0836" " 0.841728" " 7.06726" " 0.4" " -0.00478038" " 1.10504" " 1.04771" " 1.03622" " 1.04186"
2.36897 " 44.9971" " 0.840415" " 7.05109" " 0.4" " -0.00483168" " 1.10575" " 1.04819" " 1.03655" " 1.04226"
2.36997 " 44.9097" " 0.839078" " 7.03487" " 0.4" " -0.00488283" " 1.10647" " 1.04866" " 1.03688" " 1.04266"
2.37097 " 44.8213" " 0.837716" " 7.01859" " 0.4" " -0.00493382" " 1.10718" " 1.04913" " 1.0372" " 1.04306"
2.37197 " 44.7321" " 0.83633" " 7.00226" " 0.4" " -0.00498464" " 1.10789" " 1.04961" " 1.03753" " 1.04346"
2.37297 " 44.6419" " 0.834918" " 6.98587" " 0.4" " -0.00503529" " 1.1086" " 1.05008" " 1.03785" " 1.04386"
2.37397 " 44.5508" " 0.833481" " 6.96943" " 0.4" " -0.00508578" " 1.10931" " 1.05055" " 1.03818" " 1.04426"
2.37497 " 44.4588" " 0.83202" " 6.95293" " 0.4" " -0.0051361" " 1.11002" " 1.05102" " 1.0385" " 1.04466"
2.37597 " 44.3659" " 0.830534" " 6.93638" " 0.4" " -0.00518624" " 1.11072" " 1.0515" " 1.03883" " 1.04506"
2.37697 " 44.2721" " 0.829024" " 6.91978" " 0.4" " -0.00523621" " 1.11143" " 1.05197" " 1.03915" " 1.04546"
2.37797 " 44.1774" " 0.827489" " 6.90312" " 0.4" " -0.00528599" " 1.11213" " 1.05244" " 1.03948" " 1.04586"
2.37897 " 44.0818" " 0.825929" " 6.88641" " 0.4" " -0.00533559" " 1.11283" " 1.05291" " 1.0398" " 1.04626"
2.37997 " 43.9853" " 0.824344" " 6.86965" " 0.4" " -0.00538501" " 1.11353" " 1.05337" " 1.04012" " 1.04666"
2.38097 " 43.8879" " 0.822735" " 6.85283" " 0.4" " -0.00543423" " 1.11423" " 1.05384" " 1.04045" " 1.04705"
2.38197 " 43.7897" " 0.821101" " 6.83596" " 0.4" " -0.00548327" " 1.11493" " 1.05431" " 1.04077" " 1.04745"
2.38297 " 43.6905" " 0.819443" " 6.81903" " 0.4" " -0.00553211" " 1.11562" " 1.05478" " 1.04109" " 1.04785"
2.38397 " 43.5905" " 0.81776" " 6.80206" " 0.4" " -0.00558075" " 1.11631" " 1.05524" " 1.04141" " 1.04824"
2.38497 " 43.4896" " 0.816053" " 6.78503" " 0.4" " -0.00562919" " 1.11701" " 1.05571" " 1.04174" " 1.04864"
2.38597 " 43.3879" " 0.814322" " 6.76795" " 0.4" " -0.00567743" " 1.1177" " 1.05618" " 1.04206" " 1.04903"
2.38697 " 43.2852" " 0.812566" " 6.75082" " 0.4" " -0.00572546" " 1.11838" " 1.05664" " 1.04238" " 1.04942"
2.38797 " 43.1817" " 0.810785" " 6.73363" " 0.4" " -0.00577329" " 1.11907" " 1.0571" " 1.0427" " 1.04982"
2.38897 " 43.0774" " 0.808981" " 6.7164" " 0.4" " -0.0058209" " 1.11976" " 1.05757" " 1.04302" " 1.05021"
2.38997 " 42.9722" " 0.807153" " 6.69911" " 0.4" " -0.0058683" " 1.12044" " 1.05803" " 1.04334" " 1.0506"
2.39097 " 42.8661" " 0.8053" " 6.68177" " 0.4" " -0.00591548" " 1.12112" " 1.05849" " 1.04366" " 1.05099"
2.39197 " 42.7592" " 0.803423" " 6.66439" " 0.4" " -0.00596244" " 1.1218" " 1.05895" " 1.04397" " 1.05139"
2.39297 " 42.6515" " 0.801522" " 6.64695" " 0.4" " -0.00600918" " 1.12248" " 1.05941" " 1.04429" " 1.05178"
2.39397 " 42.5429" " 0.799597" " 6.62946" " 0.4" " -0.00605569" " 1.12316" " 1.05987" " 1.04461" " 1.05217"
2.39497 " 42.4335" " 0.797648" " 6.61192" " 0.4" " -0.00610197" " 1.12383" " 1.06033" " 1.04493" " 1.05255"
2.39597 " 42.3232" " 0.795675" " 6.59433" " 0.4" " -0.00614803" " 1.12451" " 1.06079" " 1.04524" " 1.05294"
2.39697 " 42.2121" " 0.793678" " 6.57669" " 0.4" " -0.00619384" " 1.12518" " 1.06124" " 1.04556" " 1.05333"
2.39797 " 42.1002" " 0.791658" " 6.559" " 0.4" " -0.00623942" " 1.12585" " 1.0617" " 1.04587" " 1.05372"
2.39897 " 41.9875" " 0.789614" " 6.54127" " 0.4" " -0.00628477" " 1.12652" " 1.06215" " 1.04619" " 1.0541"
2.39997 " 41.874" " 0.787547" " 6.52348" " 0.4" " -0.00632987" " 1.12718" " 1.06261" " 1.0465" " 1.05449"
2.40097 " 41.7597" " 0.785456" " 6.50565" " 0.4" " -0.00637472" " 1.12785" " 1.06306" " 1.04682" " 1.05487"
2.40197 " 41.6445" " 0.783341" " 6.48776" " 0.4" " -0.00641933" " 1.12851" " 1.06351" " 1.04713" " 1.05526"
2.40297 " 41.5286" " 0.781203" " 6.46983" " 0.4" " -0.00646368" " 1.12917" " 1.06396" " 1.04744" " 1.05564"
2.40397 " 41.4118" " 0.779042" " 6.45185" " 0.4" " -0.00650779" " 1.12983" " 1.06441" " 1.04775" " 1.05602"
2.40497 " 41.2943" " 0.776857" " 6.43382" " 0.4" " -0.00655163" " 1.13049" " 1.06486" " 1.04806" " 1.0564"
2.40597 " 41.1759" " 0.774649" " 6.41575" " 0.4" " -0.00659522" " 1.13115" " 1.06531" " 1.04837" " 1.05678"
2.40697 " 41.0568" " 0.772418" " 6.39762" " 0.4" " -0.00663855" " 1.1318" " 1.06576" " 1.04868" " 1.05716"
2.40797 " 40.937" " 0.770164" " 6.37946" " 0.4" " -0.00668161" " 1.13245" " 1.0662" " 1.04899" " 1.05754"
2.40897 " 40.8163" " 0.767888" " 6.36124" " 0.4" " -0.00672441" " 1.1331" " 1.06665" " 1.0493" " 1.05792"
2.40997 " 40.6949" " 0.765588" " 6.34298" " 0.4" " -0.00676694" " 1.13375" " 1.06709" " 1.04961" " 1.05829"
2.41097 " 40.5727" " 0.763266" " 6.32467" " 0.4" " -0.00680919" " 1.13439" " 1.06753" " 1.04991" " 1.05867"
2.41197 " 40.4497" " 0.760921" " 6.30631" " 0.4" " -0.00685117" " 1.13504" " 1.06797" " 1.05022" " 1.05904"
2.41297 " 40.326" " 0.758553" " 6.28791" " 0.4" " -0.00689288" " 1.13568" " 1.06841" " 1.05052" " 1.05942"
2.41397 " 40.2016" " 0.756163" " 6.26946" " 0.4" " -0.0069343" " 1.13632" " 1.06885" " 1.05083" " 1.05979"
2.41497 " 40.0764" " 0.753751" " 6.25097" " 0.4" " -0.00697544" " 1.13695" " 1.06929" " 1.05113" " 1.06016"
2.41597 " 39.9505" " 0.751316" " 6.23243" " 0.4" " -0.0070163" " 1.13759" " 1.06973" " 1.05143" " 1.06053"
2.41697 " 39.8238" " 0.74886" " 6.21385" " 0.4" " -0.00705686" " 1.13822" " 1.07016" " 1.05173" " 1.0609"
2.41797 " 39.6964" " 0.746381" " 6.19522" " 0.4" " -0.00709714" " 1.13885" " 1.0706" " 1.05203" " 1.06127"
2.41897 " 39.5683" " 0.74388" " 6.17655" " 0.4" " -0.00713713" " 1.13948" " 1.07103" " 1.05233" " 1.06164"
2.41997 " 39.4395" " 0.741358" " 6.15784" " 0.4" " -0.00717682" " 1.14011" " 1.07146" " 1.05263" " 1.062"
2.42097 " 39.3099" " 0.738814" " 6.13908" " 0.4" " -0.00721621" " 1.14073" " 1.07189" " 1.05293" " 1.06237"
2.42197 " 39.1797" " 0.736248" " 6.12027" " 0.4" " -0.0072553" " 1.14136" " 1.07232" " 1.05322" " 1.06273"
2.42297 " 39.0487" " 0.73366" " 6.10143" " 0.4" " -0.00729409" " 1.14197" " 1.07274" " 1.05352" " 1.06309"
2.42397 " 38.9171" " 0.731052" " 6.08254" " 0.4" " -0.00733258" " 1.14259" " 1.07317" " 1.05381" " 1.06345"
2.42497 " 38.7848" " 0.728422" " 6.06361" " 0.4" " -0.00737075" " 1.14321" " 1.07359" " 1.0541" " 1.06381"
2.42597 " 38.6518" " 0.725771" " 6.04463" " 0.4" " -0.00740862" " 1.14382" " 1.07401" " 1.05439" " 1.06417"
2.42697 " 38.5181" " 0.723099" " 6.02561" " 0.4" " -0.00744617" " 1.14443" " 1.07443" " 1.05468" " 1.06453"
2.42797 " 38.3837" " 0.720406" " 6.00656" " 0.4" " -0.00748341" " 1.14504" " 1.07485" " 1.05497" " 1.06488"
2.42897 " 38.2487" " 0.717693" " 5.98746" " 0.4" " -0.00752033" " 1.14564" " 1.07527" " 1.05526" " 1.06523"
2.42997 " 38.1129" " 0.714958" " 5.96832" " 0.4" " -0.00755693" " 1.14625" " 1.07568" " 1.05555" " 1.06559"
2.43097 " 37.9766" " 0.712204" " 5.94913" " 0.4" " -0.0075932" " 1.14685" " 1.0761" " 1.05584" " 1.06594"
2.43197 " 37.8396" " 0.709429" " 5.92991" " 0.4" " -0.00762916" " 1.14745" " 1.07651" " 1.05612" " 1.06629"
2.43297 " 37.7019" " 0.706634" " 5.91065" " 0.4" " -0.00766478" " 1.14804" " 1.07692" " 1.0564" " 1.06664"
2.43397 " 37.5637" " 0.703819" " 5.89134" " 0.4" " -0.00770008" " 1.14864" " 1.07733" " 1.05669" " 1.06698"
2.43497 " 37.4247" " 0.700984" " 5.872" " 0.4" " -0.00773505" " 1.14923" " 1.07774" " 1.05697" " 1.06733"
2.43597 " 37.2852" " 0.698129" " 5.85262" " 0.4" " -0.00776968" " 1.14981" " 1.07814" " 1.05725" " 1.06767"
2.43697 " 37.145" " 0.695254" " 5.83319" " 0.4" " -0.00780397" " 1.1504" " 1.07855" " 1.05752" " 1.06801"
2.43797 " 37.0042" " 0.692361" " 5.81373" " 0.4" " -0.00783793" " 1.15098" " 1.07895" " 1.0578" " 1.06835"
2.43897 " 36.8629" " 0.689447" " 5.79423" " 0.4" " -0.00787154" " 1.15156" " 1.07935" " 1.05808" " 1.06869"
2.43997 " 36.7209" " 0.686515" " 5.77469" " 0.4" " -0.00790481" " 1.15214" " 1.07975" " 1.05835" " 1.06903"
2.44097 " 36.5783" " 0.683563" " 5.75512" " 0.4" " -0.00793774" " 1.15272" " 1.08014" " 1.05862" " 1.06937"
2.44197 " 36.4351" " 0.680593" " 5.7355" " 0.4" " -0.00797032" " 1.15329" " 1.08054" " 1.0589" " 1.0697"
2.44297 " 36.2913" " 0.677604" " 5.71585" " 0.4" " -0.00800255" " 1.15386" " 1.08093" " 1.05917" " 1.07003"
2.44397 " 36.147" " 0.674597" " 5.69616" " 0.4" " -0.00803443" " 1.15442" " 1.08132" " 1.05944" " 1.07036"
2.44497 " 36.0021" " 0.671571" " 5.67644" " 0.4" " -0.00806595" " 1.15499" " 1.08171" " 1.0597" " 1.07069"
2.44597 " 35.8566" " 0.668527" " 5.65667" " 0.4" " -0.00809712" " 1.15555" " 1.0821" " 1.05997" " 1.07102"
2.44697 " 35.7106" " 0.665465" " 5.63688" " 0.4" " -0.00812793" " 1.15611" " 1.08248" " 1.06023" " 1.07134"
2.44797 " 35.564" " 0.662385" " 5.61704" " 0.4" " -0.00815838" " 1.15666" " 1.08286" " 1.06049" " 1.07167"
2.44897 " 35.4169" " 0.659288" " 5.59717" " 0.4" " -0.00818847" " 1.15722" " 1.08324" " 1.06076" " 1.07199"
2.44997 " 35.2692" " 0.656173" " 5.57727" " 0.4" " -0.00821819" " 1.15777" " 1.08362" " 1.06102" " 1.07231"
2.45097 " 35.121" " 0.65304" " 5.55733" " 0.4" " -0.00824755" " 1.15831" " 1.084" " 1.06127" " 1.07263"
2.45197 " 34.9723" " 0.64989" " 5.53735" " 0.4" " -0.00827654" " 1.15886" " 1.08437" " 1.06153" " 1.07294"
2.45297 " 34.8231" " 0.646724" " 5.51734" " 0.4" " -0.00830515" " 1.1594" " 1.08475" " 1.06179" " 1.07326"
2.45397 " 34.6733" " 0.643541" " 5.4973" " 0.4" " -0.0083334" " 1.15993" " 1.08511" " 1.06204" " 1.07357"
2.45497 " 34.5231" " 0.640341" " 5.47722" " 0.4" " -0.00836127" " 1.16047" " 1.08548" " 1.06229" " 1.07388"
2.45597 " 34.3723" " 0.637125" " 5.45711" " 0.4" " -0.00838877" " 1.161" " 1.08585" " 1.06254" " 1.07419"
2.45697 " 34.2211" " 0.633892" " 5.43697" " 0.4" " -0.00841589" " 1.16153" " 1.08621" " 1.06279" " 1.07449"
2.45797 " 34.0693" " 0.630643" " 5.4168" " 0.4" " -0.00844262" " 1.16206" " 1.08657" " 1.06303" " 1.0748"
2.45897 " 33.9171" " 0.627379" " 5.39659" " 0.4" " -0.00846898" " 1.16258" " 1.08693" " 1.06328" " 1.0751"
2.45996 " 33.7645" " 0.624099" " 5.37635" " 0.4" " -0.00849495" " 1.1631" " 1.08729" " 1.06352" " 1.0754"
2.46096 " 33.6113" " 0.620804" " 5.35608" " 0.4" " -0.00852054" " 1.16361" " 1.08764" " 1.06376" " 1.0757"
2.46196 " 33.4577" " 0.617493" " 5.33578" " 0.4" " -0.00854574" " 1.16413" " 1.08799" " 1.064" " 1.07599"
2.46296 " 33.3037" " 0.614168" " 5.31545" " 0.4" " -0.00857055" " 1.16464" " 1.08834" " 1.06424" " 1.07629"
2.46396 " 33.1492" " 0.610827" " 5.29508" " 0.4" " -0.00859497" " 1.16514" " 1.08869" " 1.06448" " 1.07658"
2.46496 " 32.9942" " 0.607472" " 5.27469" " 0.4" " -0.008619" " 1.16565" " 1.08903" " 1.06471" " 1.07687"
2.46596 " 32.8389" " 0.604102" " 5.25427" " 0.4" " -0.00864263" " 1.16615" " 1.08937" " 1.06494" " 1.07716"
2.46696 " 32.6831" " 0.600718" " 5.23382" " 0.4" " -0.00866587" " 1.16664" " 1.08971" " 1.06517" " 1.07744"
2.46796 " 32.5269" " 0.597321" " 5.21333" " 0.4" " -0.00868872" " 1.16714" " 1.09005" " 1.0654" " 1.07772"
2.46896 " 32.3703" " 0.593909" " 5.19282" " 0.4" " -0.00871116" " 1.16763" " 1.09038" " 1.06563" " 1.07801"
2.46996 " 32.2133" " 0.590484" " 5.17229" " 0.4" " -0.0087332" " 1.16811" " 1.09072" " 1.06586" " 1.07828"
2.47096 " 32.0559" " 0.587045" " 5.15172" " 0.4" " -0.00875484" " 1.1686" " 1.09105" " 1.06608" " 1.07856"
2.47196 " 31.8981" " 0.583593" " 5.13113" " 0.4" " -0.00877608" " 1.16908" " 1.09137" " 1.0663" " 1.07884"
2.47296 " 31.74" " 0.580129" " 5.11051" " 0.4" " -0.00879691" " 1.16955" " 1.0917" " 1.06652" " 1.07911"
2.47396 " 31.5814" " 0.576652" " 5.08986" " 0.4" " -0.00881734" " 1.17002" " 1.09202" " 1.06674" " 1.07938"
2.47496 " 31.4225" " 0.573162" " 5.06918" " 0.4" " -0.00883735" " 1.17049" " 1.09234" " 1.06695" " 1.07964"
2.47596 " 31.2633" " 0.56966" " 5.04848" " 0.4" " -0.00885696" " 1.17096" " 1.09265" " 1.06716" " 1.07991"
2.47696 " 31.1037" " 0.566146" " 5.02776" " 0.4" " -0.00887616" " 1.17142" " 1.09297" " 1.06738" " 1.08017"
2.47796 " 30.9437" " 0.562619" " 5.00701" " 0.4" " -0.00889494" " 1.17188" " 1.09328" " 1.06759" " 1.08043"
2.47896 " 30.7835" " 0.559082" " 4.98623" " 0.4" " -0.00891332" " 1.17234" " 1.09359" " 1.06779" " 1.08069"
2.47996 " 30.6228" " 0.555533" " 4.96543" " 0.4" " -0.00893127" " 1.17279" " 1.09389" " 1.068" " 1.08095"
2.48096 " 30.4619" " 0.551973" " 4.9446" " 0.4" " -0.00894881" " 1.17324" " 1.0942" " 1.0682" " 1.0812"
2.48196 " 30.3007" " 0.548402" " 4.92375" " 0.4" " -0.00896594" " 1.17368" " 1.0945" " 1.0684" " 1.08145"
2.48296 " 30.1391" " 0.544821" " 4.90288" " 0.4" " -0.00898264" " 1.17412" " 1.09479" " 1.0686" " 1.0817"
2.48396 " 29.9773" " 0.541229" " 4.88199" " 0.4" " -0.00899893" " 1.17456" " 1.09509" " 1.0688" " 1.08194"
2.48496 " 29.8152" " 0.537627" " 4.86107" " 0.4" " -0.00901479" " 1.175" " 1.09538" " 1.06899" " 1.08219"
2.48596 " 29.6528" " 0.534015" " 4.84013" " 0.4" " -0.00903023" " 1.17543" " 1.09567" " 1.06919" " 1.08243"
2.48696 " 29.4901" " 0.530394" " 4.81917" " 0.4" " -0.00904525" " 1.17585" " 1.09596" " 1.06938" " 1.08267"
2.48796 " 29.3271" " 0.526763" " 4.79818" " 0.4" " -0.00905985" " 1.17628" " 1.09624" " 1.06957" " 1.0829"
2.48896 " 29.1639" " 0.523122" " 4.77718" " 0.4" " -0.00907402" " 1.1767" " 1.09652" " 1.06975" " 1.08314"
2.48996 " 29.0005" " 0.519473" " 4.75615" " 0.4" " -0.00908776" " 1.17711" " 1.0968" " 1.06994" " 1.08337"
2.49096 " 28.8368" " 0.515815" " 4.7351" " 0.4" " -0.00910107" " 1.17752" " 1.09707" " 1.07012" " 1.0836"
2.49196 " 28.6728" " 0.512148" " 4.71404" " 0.4" " -0.00911396" " 1.17793" " 1.09735" " 1.0703" " 1.08382"
2.49296 " 28.5087" " 0.508474" " 4.69295" " 0.4" " -0.00912642" " 1.17834" " 1.09762" " 1.07048" " 1.08404"
2.49396 " 28.3443" " 0.504791" " 4.67185" " 0.4" " -0.00913844" " 1.17874" " 1.09788" " 1.07065" " 1.08427"
2.49496 " 28.1797" " 0.501101" " 4.65072" " 0.4" " -0.00915004" " 1.17913" " 1.09815" " 1.07083" " 1.08448"
2.49596 " 28.0149" " 0.497403" " 4.62958" " 0.4" " -0.0091612" " 1.17953" " 1.09841" " 1.071" " 1.0847"
2.49696 " 27.8499" " 0.493698" " 4.60842" " 0.4" " -0.00917193" " 1.17991" " 1.09866" " 1.07117" " 1.08491"
2.49796 " 27.6847" " 0.489987" " 4.58725" " 0.4" " -0.00918223" " 1.1803" " 1.09892" " 1.07133" " 1.08512"
2.49896 " 27.5193" " 0.486268" " 4.56605" " 0.4" " -0.00919209" " 1.18068" " 1.09917" " 1.0715" " 1.08533"
2.49996 " 27.3538" " 0.482543" " 4.54484" " 0.4" " -0.00920152" " 1.18106" " 1.09942" " 1.07166" " 1.08554"
2.50096 " 27.188" " 0.478811" " 4.52361" " 0.4" " -0.00921051" " 1.18143" " 1.09967" " 1.07182" " 1.08574"
2.50196 " 27.0222" " 0.475074" " 4.50237" " 0.4" " -0.00921907" " 1.1818" " 1.09991" " 1.07198" " 1.08594"
2.50296 " 26.8561" " 0.471331" " 4.48111" " 0.4" " -0.00922718" " 1.18217" " 1.10015" " 1.07214" " 1.08614"
2.50396 " 26.69" " 0.467583" " 4.45984" " 0.4" " -0.00923486" " 1.18253" " 1.10039" " 1.07229" " 1.08633"
2.50496 " 26.5237" " 0.46383" " 4.43855" " 0.4" " -0.0092421" " 1.18289" " 1.10062" " 1.07244" " 1.08652"
2.50596 " 26.3573" " 0.460071" " 4.41724" " 0.4" " -0.0092489" " 1.18324" " 1.10085" " 1.07259" " 1.08671"
2.50696 " 26.1907" " 0.456308" " 4.39593" " 0.4" " -0.00925527" " 1.18359" " 1.10108" " 1.07274" " 1.0869"
2.50796 " 26.0241" " 0.452541" " 4.3746" " 0.4" " -0.00926119" " 1.18394" " 1.1013" " 1.07288" " 1.08708"
2.50896 " 25.8573" " 0.448769" " 4.35325" " 0.4" " -0.00926667" " 1.18428" " 1.10152" " 1.07302" " 1.08726"
2.50996 " 25.6905" " 0.444994" " 4.3319" " 0.4" " -0.00927171" " 1.18462" " 1.10174" " 1.07316" " 1.08744"
2.51096 " 25.5235" " 0.441215" " 4.31053" " 0.4" " -0.00927631" " 1.18495" " 1.10196" " 1.0733" " 1.08762"
2.51196 " 25.3565" " 0.437433" " 4.28915" " 0.4" " -0.00928046" " 1.18529" " 1.10217" " 1.07344" " 1.08779"
2.51296 " 25.1894" " 0.433648" " 4.26775" " 0.4" " -0.00928418" " 1.18561" " 1.10238" " 1.07357" " 1.08796"
2.51396 " 25.0223" " 0.42986" " 4.24635" " 0.4" " -0.00928745" " 1.18593" " 1.10259" " 1.0737" " 1.08813"
2.51496 " 24.8551" " 0.426069" " 4.22494" " 0.4" " -0.00929028" " 1.18625" " 1.10279" " 1.07383" " 1.08829"
2.51596 " 24.6878" " 0.422276" " 4.20351" " 0.4" " -0.00929266" " 1.18657" " 1.10299" " 1.07396" " 1.08846"
2.51696 " 24.5205" " 0.418481" " 4.18208" " 0.4" " -0.00929461" " 1.18688" " 1.10319" " 1.07408" " 1.08861"
2.51796 " 24.3532" " 0.414685" " 4.16064" " 0.4" " -0.00929611" " 1.18718" " 1.10338" " 1.0742" " 1.08877"
2.51896 " 24.1859" " 0.410887" " 4.13918" " 0.4" " -0.00929716" " 1.18749" " 1.10357" " 1.07432" " 1.08893"
2.51996 " 24.0185" " 0.407088" " 4.11772" " 0.4" " -0.00929777" " 1.18778" " 1.10376" " 1.07444" " 1.08908"
2.52096 " 23.8512" " 0.403288" " 4.09625" " 0.4" " -0.00929794" " 1.18808" " 1.10395" " 1.07455" " 1.08923"
2.52196 " 23.6838" " 0.399487" " 4.07478" " 0.4" " -0.00929766" " 1.18837" " 1.10413" " 1.07466" " 1.08937"
2.52296 " 23.5164" " 0.395686" " 4.05329" " 0.4" " -0.00929694" " 1.18866" " 1.10431" " 1.07477" " 1.08951"
2.52396 " 23.3491" " 0.391884" " 4.0318" " 0.4" " -0.00929578" " 1.18894" " 1.10448" " 1.07488" " 1.08965"
2.52496 " 23.1818" " 0.388083" " 4.01031" " 0.4" " -0.00929417" " 1.18922" " 1.10465" " 1.07499" " 1.08979"
2.52596 " 23.0145" " 0.384282" " 3.9888" " 0.4" " -0.00929212" " 1.18949" " 1.10482" " 1.07509" " 1.08993"
2.52696 " 22.8473" " 0.380483" " 3.96729" " 0.4" " -0.00928962" " 1.18976" " 1.10499" " 1.07519" " 1.09006"
2.52796 " 22.6801" " 0.376683" " 3.94578" " 0.4" " -0.00928668" " 1.19003" " 1.10515" " 1.07529" " 1.09019"
2.52896 " 22.5129" " 0.372885" " 3.92426" " 0.4" " -0.00928329" " 1.19029" " 1.10531" " 1.07539" " 1.09032"
2.52996 " 22.3459" " 0.369089" " 3.90273" " 0.4" " -0.00927947" " 1.19055" " 1.10547" " 1.07548" " 1.09044"
2.53096 " 22.1789" " 0.365294" " 3.88121" " 0.4" " -0.0092752" " 1.1908" " 1.10562" " 1.07557" " 1.09056"
2.53196 " 22.012" " 0.361502" " 3.85968" " 0.4" " -0.00927048" " 1.19105" " 1.10577" " 1.07566" " 1.09068"
2.53296 " 21.8451" " 0.357711" " 3.83814" " 0.4" " -0.00926533" " 1.19129" " 1.10592" " 1.07575" " 1.0908"
2.53396 " 21.6784" " 0.353924" " 3.8166" " 0.4" " -0.00925973" " 1.19154" " 1.10607" " 1.07583" " 1.09091"
2.53496 " 21.5118" " 0.350139" " 3.79506" " 0.4" " -0.00925369" " 1.19177" " 1.10621" " 1.07591" " 1.09102"
2.53596 " 21.3453" " 0.346357" " 3.77352" " 0.4" " -0.00924721" " 1.19201" " 1.10635" " 1.07599" " 1.09113"
2.53696 " 21.1789" " 0.342578" " 3.75198" " 0.4" " -0.00924028" " 1.19224" " 1.10648" " 1.07607" " 1.09123"
2.53796 " 21.0126" " 0.338803" " 3.73043" " 0.4" " -0.00923292" " 1.19246" " 1.10661" " 1.07615" " 1.09133"
2.53896 " 20.8465" " 0.335032" " 3.70889" " 0.4" " -0.00922511" " 1.19268" " 1.10674" " 1.07622" " 1.09143"
2.53996 " 20.6805" " 0.331265" " 3.68734" " 0.4" " -0.00921687" " 1.1929" " 1.10687" " 1.07629" " 1.09153"
2.54096 " 20.5147" " 0.327503" " 3.66579" " 0.4" " -0.00920818" " 1.19311" " 1.10699" " 1.07636" " 1.09163"
2.54196 " 20.349" " 0.323745" " 3.64425" " 0.4" " -0.00919906" " 1.19332" " 1.10711" " 1.07643" " 1.09172"
2.54296 " 20.1835" " 0.319992" " 3.6227" " 0.4" " -0.0091895" " 1.19353" " 1.10723" " 1.07649" " 1.09181"
2.54396 " 20.0182" " 0.316244" " 3.60116" " 0.4" " -0.0091795" " 1.19373" " 1.10734" " 1.07655" " 1.09189"
2.54496 " 19.853" " 0.312502" " 3.57962" " 0.4" " -0.00916906" " 1.19393" " 1.10745" " 1.07661" " 1.09198"
2.54596 " 19.6881" " 0.308765" " 3.55808" " 0.4" " -0.00915819" " 1.19412" " 1.10756" " 1.07667" " 1.09206"
