Time(s), gENROE.delta, gENROE.PELEC, eXAC1_1.EFD, gENROE.PMECH, gENROE.SPEED, GEN1.V, LOAD.V, GEN2.V, FAULT.V
2.98493, 23.2795, 0.285806, 1.38407, 0.4, 0.00357077, 1.01209, 0.999521, 1.00469, 1.00205
2.98593, 23.3439, 0.28717, 1.38423, 0.4, 0.00358386, 1.01206, 0.999505, 1.00469, 1.00204
2.98693, 23.4085, 0.288535, 1.38438, 0.4, 0.0035968, 1.01203, 0.999489, 1.00468, 1.00203
2.98793, 23.4734, 0.289903, 1.38453, 0.4, 0.00360957, 1.012, 0.999473, 1.00467, 1.00202
2.98893, 23.5385, 0.291273, 1.38468, 0.4, 0.00362218, 1.01197, 0.999457, 1.00467, 1.00201
2.98993, 23.6038, 0.292644, 1.38482, 0.4, 0.00363464, 1.01195, 0.99944, 1.00466, 1.002
2.99093, 23.6693, 0.294018, 1.38496, 0.4, 0.00364693, 1.01192, 0.999424, 1.00466, 1.00199
2.99193, 23.7351, 0.295393, 1.3851, 0.4, 0.00365906, 1.01189, 0.999407, 1.00465, 1.00198
2.99293, 23.801, 0.296771, 1.38524, 0.4, 0.00367103, 1.01186, 0.99939, 1.00465, 1.00196
2.99393, 23.8672, 0.29815, 1.38537, 0.4, 0.00368284, 1.01183, 0.999372, 1.00464, 1.00195
2.99493, 23.9336, 0.29953, 1.3855, 0.4, 0.00369448, 1.0118, 0.999355, 1.00463, 1.00194
2.99593, 24.0002, 0.300912, 1.38562, 0.4, 0.00370597, 1.01177, 0.999337, 1.00463, 1.00193
2.99693, 24.067, 0.302296, 1.38575, 0.4, 0.00371729, 1.01174, 0.999319, 1.00462, 1.00192
2.99793, 24.1341, 0.303682, 1.38587, 0.4, 0.00372845, 1.01172, 0.999301, 1.00461, 1.00191
2.99893, 24.2013, 0.305068, 1.38598, 0.4, 0.00373945, 1.01169, 0.999283, 1.0046, 1.00189
2.99993, 24.2687, 0.306457, 1.3861, 0.4, 0.00375028, 1.01166, 0.999264, 1.0046, 1.00188
3.00093, 24.3363, 0.307846, 1.38621, 0.4, 0.00376095, 1.01163, 0.999245, 1.00459, 1.00187
3.00193, 24.4041, 0.309237, 1.38633, 0.4, 0.00377146, 1.0116, 0.999226, 1.00458, 1.00186
3.00293, 24.4721, 0.310629, 1.38644, 0.4, 0.00378181, 1.01157, 0.999207, 1.00457, 1.00184
3.00393, 24.5402, 0.312022, 1.38654, 0.4, 0.00379199, 1.01153, 0.999188, 1.00457, 1.00183
3.00493, 24.6086, 0.313416, 1.38665, 0.4, 0.00380201, 1.0115, 0.999168, 1.00456, 1.00182
3.00593, 24.6771, 0.314811, 1.38675, 0.4, 0.00381187, 1.01147, 0.999148, 1.00455, 1.0018
3.00693, 24.7458, 0.316207, 1.38685, 0.4, 0.00382156, 1.01144, 0.999128, 1.00454, 1.00179
3.00793, 24.8147, 0.317604, 1.38695, 0.4, 0.00383109, 1.01141, 0.999108, 1.00453, 1.00178
3.00893, 24.8837, 0.319002, 1.38705, 0.4, 0.00384045, 1.01138, 0.999087, 1.00452, 1.00176
3.00993, 24.9529, 0.320401, 1.38715, 0.4, 0.00384966, 1.01135, 0.999066, 1.00451, 1.00175
3.01093, 25.0223, 0.321801, 1.38725, 0.4, 0.00385869, 1.01132, 0.999045, 1.0045, 1.00173
3.01192, 25.0918, 0.323201, 1.38734, 0.4, 0.00386757, 1.01128, 0.999024, 1.00449, 1.00172
3.01292, 25.1615, 0.324602, 1.38744, 0.4, 0.00387628, 1.01125, 0.999002, 1.00448, 1.0017
3.01392, 25.2314, 0.326003, 1.38753, 0.4, 0.00388482, 1.01122, 0.998981, 1.00447, 1.00169
3.01492, 25.3014, 0.327405, 1.38762, 0.4, 0.0038932, 1.01119, 0.998959, 1.00446, 1.00167
3.01592, 25.3716, 0.328807, 1.38771, 0.4, 0.00390142, 1.01115, 0.998937, 1.00445, 1.00166
3.01692, 25.4419, 0.33021, 1.3878, 0.4, 0.00390948, 1.01112, 0.998914, 1.00444, 1.00164
3.01792, 25.5123, 0.331613, 1.38789, 0.4, 0.00391736, 1.01109, 0.998891, 1.00443, 1.00162
3.01892, 25.5829, 0.333016, 1.38798, 0.4, 0.00392509, 1.01106, 0.998868, 1.00442, 1.00161
3.01992, 25.6536, 0.33442, 1.38807, 0.4, 0.00393265, 1.01102, 0.998845, 1.00441, 1.00159
3.02092, 25.7245, 0.335823, 1.38815, 0.4, 0.00394005, 1.01099, 0.998822, 1.0044, 1.00158
3.02192, 25.7954, 0.337227, 1.38824, 0.4, 0.00394728, 1.01095, 0.998798, 1.00439, 1.00156
3.02292, 25.8666, 0.338631, 1.38833, 0.4, 0.00395434, 1.01092, 0.998775, 1.00437, 1.00154
3.02392, 25.9378, 0.340035, 1.38841, 0.4, 0.00396125, 1.01089, 0.99875, 1.00436, 1.00152
3.02492, 26.0092, 0.341439, 1.3885, 0.4, 0.00396799, 1.01085, 0.998726, 1.00435, 1.00151
3.02592, 26.0806, 0.342843, 1.38859, 0.4, 0.00397456, 1.01082, 0.998702, 1.00434, 1.00149
3.02692, 26.1523, 0.344246, 1.38867, 0.4, 0.00398097, 1.01078, 0.998677, 1.00433, 1.00147
3.02792, 26.224, 0.34565, 1.38876, 0.4, 0.00398722, 1.01075, 0.998652, 1.00431, 1.00145
3.02892, 26.2958, 0.347053, 1.38885, 0.4, 0.0039933, 1.01071, 0.998626, 1.0043, 1.00143
3.02992, 26.3677, 0.348455, 1.38893, 0.4, 0.00399922, 1.01068, 0.998601, 1.00429, 1.00141
3.03092, 26.4398, 0.349858, 1.38902, 0.4, 0.00400497, 1.01064, 0.998575, 1.00427, 1.0014
3.03192, 26.5119, 0.35126, 1.38911, 0.4, 0.00401056, 1.0106, 0.998549, 1.00426, 1.00138
3.03292, 26.5841, 0.352661, 1.3892, 0.4, 0.00401598, 1.01057, 0.998523, 1.00425, 1.00136
3.03392, 26.6565, 0.354062, 1.38929, 0.4, 0.00402125, 1.01053, 0.998497, 1.00423, 1.00134
3.03492, 26.7289, 0.355462, 1.38938, 0.4, 0.00402634, 1.0105, 0.99847, 1.00422, 1.00132
3.03592, 26.8014, 0.356862, 1.38947, 0.4, 0.00403128, 1.01046, 0.998443, 1.0042, 1.0013
3.03692, 26.874, 0.358261, 1.38956, 0.4, 0.00403605, 1.01042, 0.998416, 1.00419, 1.00128
3.03792, 26.9467, 0.359659, 1.38965, 0.4, 0.00404065, 1.01038, 0.998388, 1.00417, 1.00126
3.03892, 27.0195, 0.361056, 1.38975, 0.4, 0.0040451, 1.01035, 0.998361, 1.00416, 1.00123
3.03992, 27.0924, 0.362452, 1.38984, 0.4, 0.00404938, 1.01031, 0.998333, 1.00414, 1.00121
3.04092, 27.1653, 0.363848, 1.38994, 0.4, 0.00405349, 1.01027, 0.998305, 1.00413, 1.00119
3.04192, 27.2383, 0.365242, 1.39004, 0.4, 0.00405745, 1.01023, 0.998276, 1.00411, 1.00117
3.04292, 27.3114, 0.366636, 1.39013, 0.4, 0.00406124, 1.0102, 0.998248, 1.0041, 1.00115
3.04392, 27.3845, 0.368028, 1.39023, 0.4, 0.00406486, 1.01016, 0.998219, 1.00408, 1.00113
3.04492, 27.4577, 0.369419, 1.39034, 0.4, 0.00406833, 1.01012, 0.99819, 1.00407, 1.00111
3.04592, 27.5309, 0.370809, 1.39044, 0.4, 0.00407163, 1.01008, 0.998161, 1.00405, 1.00108
3.04692, 27.6043, 0.372198, 1.39054, 0.4, 0.00407477, 1.01004, 0.998131, 1.00403, 1.00106
3.04792, 27.6776, 0.373585, 1.39065, 0.4, 0.00407775, 1.01, 0.998102, 1.00402, 1.00104
3.04892, 27.7511, 0.374972, 1.39076, 0.4, 0.00408056, 1.00996, 0.998072, 1.004, 1.00102
3.04992, 27.8245, 0.376356, 1.39087, 0.4, 0.00408321, 1.00992, 0.998042, 1.00398, 1.00099
3.05092, 27.8981, 0.377739, 1.39098, 0.4, 0.0040857, 1.00988, 0.998011, 1.00396, 1.00097
3.05192, 27.9716, 0.379121, 1.3911, 0.4, 0.00408803, 1.00984, 0.997981, 1.00395, 1.00094
3.05292, 28.0452, 0.380501, 1.39121, 0.4, 0.0040902, 1.0098, 0.99795, 1.00393, 1.00092
3.05392, 28.1189, 0.38188, 1.39133, 0.4, 0.00409221, 1.00976, 0.997919, 1.00391, 1.0009
3.05492, 28.1926, 0.383257, 1.39145, 0.4, 0.00409405, 1.00972, 0.997887, 1.00389, 1.00087
3.05592, 28.2663, 0.384632, 1.39157, 0.4, 0.00409574, 1.00968, 0.997856, 1.00388, 1.00085
3.05692, 28.34, 0.386005, 1.3917, 0.4, 0.00409726, 1.00964, 0.997824, 1.00386, 1.00082
3.05792, 28.4138, 0.387377, 1.39183, 0.4, 0.00409863, 1.0096, 0.997792, 1.00384, 1.0008
3.05892, 28.4876, 0.388746, 1.39196, 0.4, 0.00409983, 1.00956, 0.99776, 1.00382, 1.00077
3.05992, 28.5614, 0.390114, 1.39209, 0.4, 0.00410087, 1.00952, 0.997728, 1.0038, 1.00075
3.06092, 28.6352, 0.39148, 1.39223, 0.4, 0.00410176, 1.00948, 0.997695, 1.00378, 1.00072
3.06192, 28.709, 0.392844, 1.39236, 0.4, 0.00410248, 1.00943, 0.997662, 1.00376, 1.0007
3.06292, 28.7829, 0.394205, 1.3925, 0.4, 0.00410305, 1.00939, 0.997629, 1.00374, 1.00067
3.06392, 28.8567, 0.395565, 1.39265, 0.4, 0.00410346, 1.00935, 0.997596, 1.00372, 1.00065
3.06492, 28.9306, 0.396922, 1.39279, 0.4, 0.0041037, 1.00931, 0.997563, 1.0037, 1.00062
3.06592, 29.0045, 0.398278, 1.39294, 0.4, 0.00410379, 1.00927, 0.997529, 1.00368, 1.00059
3.06692, 29.0783, 0.39963, 1.3931, 0.4, 0.00410372, 1.00922, 0.997495, 1.00366, 1.00057
3.06792, 29.1522, 0.400981, 1.39325, 0.4, 0.0041035, 1.00918, 0.997461, 1.00364, 1.00054
3.06892, 29.2261, 0.402329, 1.39341, 0.4, 0.00410311, 1.00914, 0.997427, 1.00362, 1.00051
3.06992, 29.2999, 0.403675, 1.39357, 0.4, 0.00410257, 1.00909, 0.997393, 1.0036, 1.00048
3.07092, 29.3738, 0.405018, 1.39373, 0.4, 0.00410187, 1.00905, 0.997358, 1.00358, 1.00046
3.07192, 29.4476, 0.406359, 1.3939, 0.4, 0.00410102, 1.00901, 0.997323, 1.00356, 1.00043
3.07292, 29.5214, 0.407698, 1.39407, 0.4, 0.0041, 1.00896, 0.997288, 1.00354, 1.0004
3.07392, 29.5952, 0.409033, 1.39425, 0.4, 0.00409884, 1.00892, 0.997253, 1.00352, 1.00037
3.07492, 29.669, 0.410366, 1.39443, 0.4, 0.00409751, 1.00888, 0.997218, 1.0035, 1.00035
3.07592, 29.7427, 0.411697, 1.39461, 0.4, 0.00409603, 1.00883, 0.997182, 1.00347, 1.00032
3.07692, 29.8164, 0.413024, 1.39479, 0.4, 0.0040944, 1.00879, 0.997146, 1.00345, 1.00029
3.07792, 29.8901, 0.414349, 1.39498, 0.4, 0.00409261, 1.00874, 0.99711, 1.00343, 1.00026
3.07892, 29.9637, 0.415671, 1.39517, 0.4, 0.00409066, 1.0087, 0.997074, 1.00341, 1.00023
3.07992, 30.0374, 0.41699, 1.39536, 0.4, 0.00408857, 1.00865, 0.997038, 1.00339, 1.0002
3.08092, 30.1109, 0.418306, 1.39556, 0.4, 0.00408631, 1.00861, 0.997002, 1.00336, 1.00017
3.08192, 30.1845, 0.41962, 1.39577, 0.4, 0.00408391, 1.00856, 0.996965, 1.00334, 1.00014
3.08292, 30.258, 0.42093, 1.39597, 0.4, 0.00408135, 1.00852, 0.996928, 1.00332, 1.00011
3.08392, 30.3314, 0.422237, 1.39618, 0.4, 0.00407864, 1.00847, 0.996891, 1.00329, 1.00008
3.08492, 30.4048, 0.423541, 1.39639, 0.4, 0.00407577, 1.00843, 0.996854, 1.00327, 1.00005
3.08592, 30.4781, 0.424842, 1.39661, 0.4, 0.00407276, 1.00838, 0.996817, 1.00325, 1.00002
3.08692, 30.5514, 0.42614, 1.39683, 0.4, 0.00406959, 1.00834, 0.996779, 1.00322, 0.999995
3.08792, 30.6246, 0.427434, 1.39706, 0.4, 0.00406627, 1.00829, 0.996742, 1.0032, 0.999964
3.08892, 30.6978, 0.428725, 1.39729, 0.4, 0.0040628, 1.00824, 0.996704, 1.00318, 0.999934
3.08992, 30.7709, 0.430013, 1.39752, 0.4, 0.00405918, 1.0082, 0.996666, 1.00315, 0.999903
3.09092, 30.8439, 0.431297, 1.39776, 0.4, 0.00405541, 1.00815, 0.996628, 1.00313, 0.999872
3.09192, 30.9169, 0.432578, 1.398, 0.4, 0.00405149, 1.0081, 0.99659, 1.00311, 0.999841
3.09292, 30.9898, 0.433856, 1.39824, 0.4, 0.00404742, 1.00806, 0.996551, 1.00308, 0.99981
3.09392, 31.0626, 0.43513, 1.39849, 0.4, 0.00404321, 1.00801, 0.996513, 1.00306, 0.999779
3.09492, 31.1353, 0.436401, 1.39874, 0.4, 0.00403884, 1.00796, 0.996474, 1.00303, 0.999748
3.09592, 31.208, 0.437667, 1.399, 0.4, 0.00403432, 1.00792, 0.996435, 1.00301, 0.999716
3.09692, 31.2806, 0.438931, 1.39926, 0.4, 0.00402966, 1.00787, 0.996396, 1.00298, 0.999685
3.09792, 31.3531, 0.44019, 1.39953, 0.4, 0.00402485, 1.00782, 0.996357, 1.00296, 0.999653
3.09892, 31.4255, 0.441446, 1.3998, 0.4, 0.0040199, 1.00778, 0.996318, 1.00293, 0.999621
3.09992, 31.4978, 0.442699, 1.40007, 0.4, 0.00401479, 1.00773, 0.996279, 1.00291, 0.999589
3.10092, 31.57, 0.443947, 1.40035, 0.4, 0.00400955, 1.00768, 0.996239, 1.00288, 0.999557
3.10192, 31.6421, 0.445192, 1.40063, 0.4, 0.00400415, 1.00763, 0.9962, 1.00286, 0.999524
3.10292, 31.7142, 0.446432, 1.40092, 0.4, 0.00399861, 1.00759, 0.99616, 1.00283, 0.999492
3.10392, 31.7861, 0.447669, 1.40121, 0.4, 0.00399293, 1.00754, 0.99612, 1.00281, 0.99946
3.10492, 31.8579, 0.448902, 1.4015, 0.4, 0.00398711, 1.00749, 0.99608, 1.00278, 0.999427
3.10592, 31.9296, 0.450131, 1.4018, 0.4, 0.00398114, 1.00744, 0.99604, 1.00275, 0.999394
3.10692, 32.0012, 0.451356, 1.40211, 0.4, 0.00397502, 1.00739, 0.996, 1.00273, 0.999361
3.10792, 32.0727, 0.452576, 1.40241, 0.4, 0.00396877, 1.00735, 0.99596, 1.0027, 0.999328
3.10892, 32.1441, 0.453793, 1.40273, 0.4, 0.00396237, 1.0073, 0.99592, 1.00268, 0.999295
3.10992, 32.2154, 0.455006, 1.40304, 0.4, 0.00395583, 1.00725, 0.995879, 1.00265, 0.999262
3.11092, 32.2865, 0.456214, 1.40336, 0.4, 0.00394915, 1.0072, 0.995839, 1.00262, 0.999229
3.11192, 32.3576, 0.457418, 1.40369, 0.4, 0.00394233, 1.00715, 0.995798, 1.0026, 0.999195
3.11292, 32.4285, 0.458618, 1.40402, 0.4, 0.00393537, 1.00711, 0.995757, 1.00257, 0.999162
3.11392, 32.4992, 0.459813, 1.40435, 0.4, 0.00392826, 1.00706, 0.995717, 1.00254, 0.999128
3.11492, 32.5699, 0.461004, 1.40469, 0.4, 0.00392102, 1.00701, 0.995676, 1.00252, 0.999095
3.11592, 32.6404, 0.462191, 1.40503, 0.4, 0.00391365, 1.00696, 0.995635, 1.00249, 0.999061
3.11692, 32.7108, 0.463374, 1.40538, 0.4, 0.00390613, 1.00691, 0.995594, 1.00246, 0.999027
3.11792, 32.781, 0.464552, 1.40573, 0.4, 0.00389848, 1.00686, 0.995553, 1.00244, 0.998993
3.11892, 32.8511, 0.465725, 1.40609, 0.4, 0.00389068, 1.00681, 0.995512, 1.00241, 0.99896
3.11992, 32.9211, 0.466894, 1.40645, 0.4, 0.00388276, 1.00677, 0.99547, 1.00238, 0.998925
3.12092, 32.9909, 0.468058, 1.40681, 0.4, 0.00387469, 1.00672, 0.995429, 1.00236, 0.998891
3.12192, 33.0606, 0.469218, 1.40718, 0.4, 0.00386649, 1.00667, 0.995388, 1.00233, 0.998857
3.12292, 33.1301, 0.470374, 1.40756, 0.4, 0.00385816, 1.00662, 0.995347, 1.0023, 0.998823
3.12392, 33.1995, 0.471524, 1.40793, 0.4, 0.00384969, 1.00657, 0.995305, 1.00227, 0.998789
3.12492, 33.2687, 0.47267, 1.40831, 0.4, 0.00384109, 1.00652, 0.995264, 1.00225, 0.998754
3.12592, 33.3377, 0.473811, 1.4087, 0.4, 0.00383236, 1.00647, 0.995222, 1.00222, 0.99872
3.12692, 33.4066, 0.474947, 1.40909, 0.4, 0.00382349, 1.00642, 0.99518, 1.00219, 0.998686
3.12792, 33.4754, 0.476079, 1.40949, 0.4, 0.00381449, 1.00637, 0.995139, 1.00216, 0.998651
3.12892, 33.544, 0.477206, 1.40989, 0.4, 0.00380536, 1.00633, 0.995097, 1.00214, 0.998617
3.12992, 33.6124, 0.478328, 1.41029, 0.4, 0.00379609, 1.00628, 0.995056, 1.00211, 0.998582
3.13092, 33.6806, 0.479445, 1.4107, 0.4, 0.0037867, 1.00623, 0.995014, 1.00208, 0.998547
3.13192, 33.7487, 0.480557, 1.41111, 0.4, 0.00377718, 1.00618, 0.994972, 1.00205, 0.998513
3.13292, 33.8166, 0.481664, 1.41152, 0.4, 0.00376753, 1.00613, 0.994931, 1.00203, 0.998478
3.13392, 33.8843, 0.482766, 1.41194, 0.4, 0.00375775, 1.00608, 0.994889, 1.002, 0.998443
3.13492, 33.9519, 0.483863, 1.41237, 0.4, 0.00374784, 1.00603, 0.994847, 1.00197, 0.998409
3.13592, 34.0193, 0.484955, 1.4128, 0.4, 0.00373781, 1.00598, 0.994805, 1.00194, 0.998374
3.13692, 34.0865, 0.486042, 1.41323, 0.4, 0.00372764, 1.00593, 0.994763, 1.00192, 0.998339
3.13792, 34.1535, 0.487124, 1.41367, 0.4, 0.00371735, 1.00588, 0.994722, 1.00189, 0.998304
3.13892, 34.2203, 0.488201, 1.41411, 0.4, 0.00370694, 1.00584, 0.99468, 1.00186, 0.998269
3.13992, 34.2869, 0.489272, 1.41455, 0.4, 0.0036964, 1.00579, 0.994638, 1.00183, 0.998235
3.14092, 34.3534, 0.490338, 1.415, 0.4, 0.00368574, 1.00574, 0.994596, 1.0018, 0.9982
3.14192, 34.4196, 0.491399, 1.41545, 0.4, 0.00367495, 1.00569, 0.994555, 1.00178, 0.998165
3.14292, 34.4856, 0.492455, 1.41591, 0.4, 0.00366404, 1.00564, 0.994513, 1.00175, 0.99813
3.14392, 34.5515, 0.493506, 1.41637, 0.4, 0.00365301, 1.00559, 0.994471, 1.00172, 0.998095
3.14492, 34.6172, 0.494551, 1.41684, 0.4, 0.00364185, 1.00554, 0.994429, 1.00169, 0.99806
3.14592, 34.6826, 0.495591, 1.4173, 0.4, 0.00363058, 1.0055, 0.994388, 1.00166, 0.998026
3.14692, 34.7479, 0.496625, 1.41778, 0.4, 0.00361918, 1.00545, 0.994346, 1.00164, 0.997991
3.14792, 34.8129, 0.497654, 1.41825, 0.4, 0.00360766, 1.0054, 0.994304, 1.00161, 0.997956
3.14892, 34.8777, 0.498678, 1.41873, 0.4, 0.00359603, 1.00535, 0.994263, 1.00158, 0.997921
3.14991, 34.9424, 0.499696, 1.41922, 0.4, 0.00358427, 1.0053, 0.994221, 1.00155, 0.997887
3.15091, 35.0068, 0.500709, 1.4197, 0.4, 0.0035724, 1.00525, 0.99418, 1.00152, 0.997852
3.15191, 35.071, 0.501716, 1.42019, 0.4, 0.00356041, 1.00521, 0.994139, 1.0015, 0.997817
3.15291, 35.135, 0.502717, 1.42069, 0.4, 0.0035483, 1.00516, 0.994097, 1.00147, 0.997782
3.15391, 35.1987, 0.503714, 1.42119, 0.4, 0.00353608, 1.00511, 0.994056, 1.00144, 0.997748
3.15491, 35.2623, 0.504704, 1.42169, 0.4, 0.00352374, 1.00506, 0.994015, 1.00141, 0.997713
3.15591, 35.3256, 0.505689, 1.4222, 0.4, 0.00351129, 1.00501, 0.993973, 1.00138, 0.997679
3.15691, 35.3887, 0.506668, 1.4227, 0.4, 0.00349872, 1.00497, 0.993932, 1.00136, 0.997644
3.15791, 35.4515, 0.507641, 1.42322, 0.4, 0.00348604, 1.00492, 0.993891, 1.00133, 0.99761
3.15891, 35.5142, 0.508609, 1.42373, 0.4, 0.00347325, 1.00487, 0.99385, 1.0013, 0.997575
3.15991, 35.5766, 0.509571, 1.42425, 0.4, 0.00346034, 1.00482, 0.993809, 1.00127, 0.997541
3.16091, 35.6387, 0.510527, 1.42477, 0.4, 0.00344732, 1.00478, 0.993769, 1.00125, 0.997507
3.16191, 35.7007, 0.511478, 1.4253, 0.4, 0.00343419, 1.00473, 0.993728, 1.00122, 0.997473
3.16291, 35.7624, 0.512423, 1.42583, 0.4, 0.00342096, 1.00468, 0.993687, 1.00119, 0.997438
3.16391, 35.8238, 0.513362, 1.42636, 0.4, 0.00340761, 1.00464, 0.993647, 1.00116, 0.997404
3.16491, 35.885, 0.514295, 1.4269, 0.4, 0.00339415, 1.00459, 0.993606, 1.00113, 0.99737
3.16591, 35.946, 0.515222, 1.42744, 0.4, 0.00338059, 1.00454, 0.993566, 1.00111, 0.997336
3.16691, 36.0067, 0.516143, 1.42798, 0.4, 0.00336692, 1.0045, 0.993526, 1.00108, 0.997303
3.16791, 36.0672, 0.517059, 1.42852, 0.4, 0.00335314, 1.00445, 0.993486, 1.00105, 0.997269
3.16891, 36.1275, 0.517968, 1.42907, 0.4, 0.00333925, 1.0044, 0.993446, 1.00103, 0.997235
3.16991, 36.1874, 0.518872, 1.42962, 0.4, 0.00332526, 1.00436, 0.993406, 1.001, 0.997202
3.17091, 36.2472, 0.519769, 1.43017, 0.4, 0.00331117, 1.00431, 0.993366, 1.00097, 0.997168
3.17191, 36.3066, 0.520661, 1.43073, 0.4, 0.00329697, 1.00427, 0.993326, 1.00094, 0.997135
3.17291, 36.3659, 0.521546, 1.43129, 0.4, 0.00328267, 1.00422, 0.993287, 1.00092, 0.997101
3.17391, 36.4248, 0.522426, 1.43185, 0.4, 0.00326827, 1.00417, 0.993247, 1.00089, 0.997068
3.17491, 36.4835, 0.523299, 1.43241, 0.4, 0.00325376, 1.00413, 0.993208, 1.00086, 0.997035
3.17591, 36.542, 0.524166, 1.43298, 0.4, 0.00323915, 1.00408, 0.993169, 1.00084, 0.997002
3.17691, 36.6001, 0.525027, 1.43355, 0.4, 0.00322445, 1.00404, 0.99313, 1.00081, 0.996969
3.17791, 36.658, 0.525882, 1.43412, 0.4, 0.00320964, 1.004, 0.993091, 1.00078, 0.996936
3.17891, 36.7157, 0.526731, 1.43469, 0.4, 0.00319474, 1.00395, 0.993053, 1.00076, 0.996904
3.17991, 36.773, 0.527574, 1.43527, 0.4, 0.00317973, 1.00391, 0.993014, 1.00073, 0.996871
3.18091, 36.8301, 0.528411, 1.43584, 0.4, 0.00316463, 1.00386, 0.992976, 1.0007, 0.996839
3.18191, 36.887, 0.529241, 1.43642, 0.4, 0.00314944, 1.00382, 0.992938, 1.00068, 0.996807
3.18291, 36.9435, 0.530065, 1.43701, 0.4, 0.00313414, 1.00377, 0.992899, 1.00065, 0.996774
3.18391, 36.9998, 0.530883, 1.43759, 0.4, 0.00311876, 1.00373, 0.992862, 1.00063, 0.996742
3.18491, 37.0558, 0.531694, 1.43818, 0.4, 0.00310327, 1.00369, 0.992824, 1.0006, 0.99671
3.18591, 37.1115, 0.5325, 1.43877, 0.4, 0.0030877, 1.00364, 0.992786, 1.00057, 0.996679
3.18691, 37.167, 0.533298, 1.43936, 0.4, 0.00307203, 1.0036, 0.992749, 1.00055, 0.996647
3.18791, 37.2221, 0.534091, 1.43995, 0.4, 0.00305626, 1.00356, 0.992712, 1.00052, 0.996616
3.18891, 37.277, 0.534878, 1.44054, 0.4, 0.00304041, 1.00352, 0.992675, 1.0005, 0.996584
3.18991, 37.3316, 0.535658, 1.44114, 0.4, 0.00302447, 1.00347, 0.992638, 1.00047, 0.996553
3.19091, 37.3859, 0.536431, 1.44173, 0.4, 0.00300843, 1.00343, 0.992602, 1.00045, 0.996522
3.19191, 37.4399, 0.537198, 1.44233, 0.4, 0.00299231, 1.00339, 0.992565, 1.00042, 0.996491
3.19291, 37.4936, 0.53796, 1.44293, 0.4, 0.0029761, 1.00335, 0.992529, 1.0004, 0.996461
3.19391, 37.547, 0.538714, 1.44353, 0.4, 0.0029598, 1.00331, 0.992493, 1.00037, 0.99643
3.19491, 37.6001, 0.539462, 1.44413, 0.4, 0.00294341, 1.00327, 0.992457, 1.00035, 0.9964
3.19591, 37.653, 0.540203, 1.44474, 0.4, 0.00292694, 1.00323, 0.992421, 1.00032, 0.99637
3.19691, 37.7055, 0.540938, 1.44534, 0.4, 0.00291038, 1.00319, 0.992386, 1.0003, 0.99634
3.19791, 37.7578, 0.541667, 1.44595, 0.4, 0.00289374, 1.00315, 0.992351, 1.00027, 0.99631
3.19891, 37.8097, 0.542389, 1.44655, 0.4, 0.00287701, 1.00311, 0.992316, 1.00025, 0.99628
3.19991, 37.8613, 0.543105, 1.44716, 0.4, 0.0028602, 1.00307, 0.992281, 1.00023, 0.996251
3.20091, 37.9127, 0.543814, 1.44777, 0.4, 0.00284331, 1.00303, 0.992247, 1.0002, 0.996222
3.20191, 37.9637, 0.544516, 1.44838, 0.4, 0.00282634, 1.00299, 0.992213, 1.00018, 0.996193
3.20291, 38.0144, 0.545213, 1.44899, 0.4, 0.00280928, 1.00295, 0.992178, 1.00015, 0.996164
3.20391, 38.0648, 0.545902, 1.4496, 0.4, 0.00279215, 1.00291, 0.992145, 1.00013, 0.996135
3.20491, 38.1149, 0.546585, 1.45021, 0.4, 0.00277493, 1.00287, 0.992111, 1.00011, 0.996107
3.20591, 38.1647, 0.547261, 1.45082, 0.4, 0.00275764, 1.00283, 0.992078, 1.00008, 0.996078
3.20691, 38.2142, 0.547931, 1.45144, 0.4, 0.00274027, 1.00279, 0.992045, 1.00006, 0.99605
3.20791, 38.2634, 0.548594, 1.45205, 0.4, 0.00272282, 1.00276, 0.992012, 1.00004, 0.996022
3.20891, 38.3122, 0.54925, 1.45266, 0.4, 0.00270529, 1.00272, 0.991979, 1.00002, 0.995995
3.20991, 38.3608, 0.5499, 1.45328, 0.4, 0.00268769, 1.00268, 0.991947, 0.999994, 0.995967
3.21091, 38.409, 0.550543, 1.45389, 0.4, 0.00267002, 1.00265, 0.991915, 0.999972, 0.99594
3.21191, 38.4569, 0.55118, 1.4545, 0.4, 0.00265227, 1.00261, 0.991883, 0.99995, 0.995913
3.21291, 38.5045, 0.55181, 1.45511, 0.4, 0.00263445, 1.00257, 0.991852, 0.999928, 0.995886
3.21391, 38.5517, 0.552433, 1.45573, 0.4, 0.00261656, 1.00254, 0.99182, 0.999906, 0.99586
3.21491, 38.5987, 0.553049, 1.45634, 0.4, 0.00259859, 1.0025, 0.991789, 0.999884, 0.995833
3.21591, 38.6453, 0.553659, 1.45695, 0.4, 0.00258055, 1.00247, 0.991759, 0.999863, 0.995807
3.21691, 38.6916, 0.554262, 1.45756, 0.4, 0.00256245, 1.00243, 0.991728, 0.999842, 0.995781
3.21791, 38.7375, 0.554859, 1.45818, 0.4, 0.00254427, 1.0024, 0.991698, 0.999821, 0.995756
3.21891, 38.7832, 0.555448, 1.45879, 0.4, 0.00252603, 1.00236, 0.991668, 0.9998, 0.99573
3.21991, 38.8285, 0.556031, 1.4594, 0.4, 0.00250772, 1.00233, 0.991639, 0.999779, 0.995705
