Time(s) " gENROE.delta" " gENROE.PELEC" " sCRX.EFD" " gENROE.PMECH" " gENROE.SPEED" " GEN1.V" " LOAD.V" " GEN2.V" " FAULT.V"
2.33597 " 47.9095" " 0.850658" " 6.97129" " 0.4" " -0.00268003" " 1.06432" " 1.02245" " 1.0192" " 1.02069"
2.33697 " 47.8608" " 0.850232" " 6.95636" " 0.4" " -0.00273252" " 1.06503" " 1.0229" " 1.01951" " 1.02107"
2.33797 " 47.8111" " 0.849784" " 6.94136" " 0.4" " -0.00278497" " 1.06573" " 1.02335" " 1.01981" " 1.02145"
2.33897 " 47.7605" " 0.849313" " 6.92629" " 0.4" " -0.00283735" " 1.06644" " 1.02379" " 1.02011" " 1.02182"
2.33997 " 47.709" " 0.848819" " 6.91114" " 0.4" " -0.00288968" " 1.06714" " 1.02424" " 1.02042" " 1.0222"
2.34097 " 47.6565" " 0.848302" " 6.89592" " 0.4" " -0.00294195" " 1.06784" " 1.02469" " 1.02072" " 1.02258"
2.34197 " 47.6031" " 0.847762" " 6.88062" " 0.4" " -0.00299415" " 1.06854" " 1.02513" " 1.02102" " 1.02295"
2.34297 " 47.5487" " 0.847199" " 6.86526" " 0.4" " -0.00304629" " 1.06924" " 1.02558" " 1.02133" " 1.02333"
2.34397 " 47.4934" " 0.846612" " 6.84981" " 0.4" " -0.00309835" " 1.06993" " 1.02602" " 1.02163" " 1.0237"
2.34497 " 47.4372" " 0.846003" " 6.8343" " 0.4" " -0.00315035" " 1.07062" " 1.02647" " 1.02193" " 1.02408"
2.34597 " 47.38" " 0.845371" " 6.81871" " 0.4" " -0.00320227" " 1.07132" " 1.02691" " 1.02223" " 1.02445"
2.34697 " 47.3219" " 0.844715" " 6.80305" " 0.4" " -0.00325411" " 1.07201" " 1.02736" " 1.02254" " 1.02482"
2.34797 " 47.2628" " 0.844036" " 6.78732" " 0.4" " -0.00330587" " 1.0727" " 1.0278" " 1.02284" " 1.0252"
2.34897 " 47.2029" " 0.843335" " 6.77151" " 0.4" " -0.00335754" " 1.07338" " 1.02824" " 1.02314" " 1.02557"
2.34997 " 47.142" " 0.84261" " 6.75563" " 0.4" " -0.00340914" " 1.07407" " 1.02869" " 1.02344" " 1.02594"
2.35097 " 47.0801" " 0.841862" " 6.73968" " 0.4" " -0.00346064" " 1.07475" " 1.02913" " 1.02375" " 1.02632"
2.35197 " 47.0174" " 0.84109" " 6.72365" " 0.4" " -0.00351205" " 1.07544" " 1.02957" " 1.02405" " 1.02669"
2.35297 " 46.9537" " 0.840296" " 6.70756" " 0.4" " -0.00356337" " 1.07612" " 1.03001" " 1.02435" " 1.02706"
2.35397 " 46.8891" " 0.839478" " 6.69139" " 0.4" " -0.00361459" " 1.0768" " 1.03045" " 1.02465" " 1.02743"
2.35497 " 46.8236" " 0.838637" " 6.67515" " 0.4" " -0.00366571" " 1.07747" " 1.03089" " 1.02495" " 1.02781"
2.35597 " 46.7571" " 0.837774" " 6.65884" " 0.4" " -0.00371673" " 1.07815" " 1.03133" " 1.02525" " 1.02818"
2.35697 " 46.6898" " 0.836886" " 6.64245" " 0.4" " -0.00376765" " 1.07883" " 1.03178" " 1.02555" " 1.02855"
2.35797 " 46.6215" " 0.835975" " 6.626" " 0.4" " -0.00381846" " 1.0795" " 1.03221" " 1.02585" " 1.02892"
2.35897 " 46.5523" " 0.835042" " 6.60947" " 0.4" " -0.00386916" " 1.08017" " 1.03265" " 1.02616" " 1.02929"
2.35997 " 46.4822" " 0.834085" " 6.59288" " 0.4" " -0.00391974" " 1.08084" " 1.03309" " 1.02646" " 1.02966"
2.36097 " 46.4112" " 0.833104" " 6.57621" " 0.4" " -0.00397021" " 1.08151" " 1.03353" " 1.02676" " 1.03003"
2.36197 " 46.3393" " 0.832101" " 6.55947" " 0.4" " -0.00402056" " 1.08218" " 1.03397" " 1.02706" " 1.0304"
2.36297 " 46.2665" " 0.831074" " 6.54266" " 0.4" " -0.00407079" " 1.08285" " 1.03441" " 1.02736" " 1.03077"
2.36397 " 46.1927" " 0.830024" " 6.52578" " 0.4" " -0.0041209" " 1.08351" " 1.03484" " 1.02766" " 1.03114"
2.36497 " 46.1181" " 0.828951" " 6.50883" " 0.4" " -0.00417088" " 1.08417" " 1.03528" " 1.02796" " 1.03151"
2.36597 " 46.0426" " 0.827855" " 6.49181" " 0.4" " -0.00422073" " 1.08484" " 1.03572" " 1.02826" " 1.03188"
2.36697 " 45.9662" " 0.826735" " 6.47472" " 0.4" " -0.00427045" " 1.0855" " 1.03615" " 1.02856" " 1.03225"
2.36797 " 45.8888" " 0.825593" " 6.45756" " 0.4" " -0.00432004" " 1.08616" " 1.03659" " 1.02885" " 1.03262"
2.36897 " 45.8106" " 0.824427" " 6.44033" " 0.4" " -0.00436949" " 1.08681" " 1.03702" " 1.02915" " 1.03299"
2.36997 " 45.7315" " 0.823238" " 6.42303" " 0.4" " -0.0044188" " 1.08747" " 1.03746" " 1.02945" " 1.03335"
2.37097 " 45.6516" " 0.822026" " 6.40566" " 0.4" " -0.00446796" " 1.08812" " 1.03789" " 1.02975" " 1.03372"
2.37197 " 45.5707" " 0.82079" " 6.38822" " 0.4" " -0.00451698" " 1.08878" " 1.03833" " 1.03005" " 1.03409"
2.37297 " 45.4889" " 0.819532" " 6.37071" " 0.4" " -0.00456585" " 1.08943" " 1.03876" " 1.03035" " 1.03446"
2.37397 " 45.4063" " 0.81825" " 6.35314" " 0.4" " -0.00461458" " 1.09008" " 1.03919" " 1.03064" " 1.03482"
2.37497 " 45.3228" " 0.816945" " 6.3355" " 0.4" " -0.00466314" " 1.09073" " 1.03963" " 1.03094" " 1.03519"
2.37597 " 45.2384" " 0.815618" " 6.31779" " 0.4" " -0.00471156" " 1.09137" " 1.04006" " 1.03124" " 1.03555"
2.37697 " 45.1532" " 0.814267" " 6.30001" " 0.4" " -0.00475981" " 1.09202" " 1.04049" " 1.03154" " 1.03592"
2.37797 " 45.0671" " 0.812893" " 6.28216" " 0.4" " -0.0048079" " 1.09267" " 1.04092" " 1.03183" " 1.03628"
2.37897 " 44.9801" " 0.811496" " 6.26425" " 0.4" " -0.00485583" " 1.09331" " 1.04135" " 1.03213" " 1.03665"
2.37997 " 44.8923" " 0.810076" " 6.24626" " 0.4" " -0.00490359" " 1.09395" " 1.04178" " 1.03243" " 1.03701"
2.38097 " 44.8036" " 0.808633" " 6.22822" " 0.4" " -0.00495118" " 1.09459" " 1.04221" " 1.03272" " 1.03738"
2.38197 " 44.714" " 0.807168" " 6.2101" " 0.4" " -0.0049986" " 1.09523" " 1.04264" " 1.03302" " 1.03774"
2.38297 " 44.6236" " 0.805679" " 6.19192" " 0.4" " -0.00504585" " 1.09586" " 1.04307" " 1.03331" " 1.0381"
2.38397 " 44.5324" " 0.804167" " 6.17367" " 0.4" " -0.00509291" " 1.0965" " 1.04349" " 1.03361" " 1.03846"
2.38497 " 44.4403" " 0.802633" " 6.15536" " 0.4" " -0.0051398" " 1.09713" " 1.04392" " 1.0339" " 1.03883"
2.38597 " 44.3474" " 0.801075" " 6.13698" " 0.4" " -0.00518651" " 1.09776" " 1.04435" " 1.03419" " 1.03919"
2.38697 " 44.2536" " 0.799496" " 6.11853" " 0.4" " -0.00523302" " 1.0984" " 1.04477" " 1.03449" " 1.03955"
2.38797 " 44.159" " 0.797893" " 6.10002" " 0.4" " -0.00527936" " 1.09902" " 1.04519" " 1.03478" " 1.03991"
2.38897 " 44.0635" " 0.796267" " 6.08145" " 0.4" " -0.00532549" " 1.09965" " 1.04562" " 1.03507" " 1.04027"
2.38997 " 43.9672" " 0.794619" " 6.06281" " 0.4" " -0.00537144" " 1.10028" " 1.04604" " 1.03537" " 1.04063"
2.39097 " 43.8701" " 0.792949" " 6.0441" " 0.4" " -0.00541719" " 1.1009" " 1.04646" " 1.03566" " 1.04098"
2.39197 " 43.7722" " 0.791256" " 6.02534" " 0.4" " -0.00546274" " 1.10152" " 1.04689" " 1.03595" " 1.04134"
2.39297 " 43.6735" " 0.78954" " 6.0065" " 0.4" " -0.0055081" " 1.10214" " 1.04731" " 1.03624" " 1.0417"
2.39397 " 43.5739" " 0.787802" " 5.98761" " 0.4" " -0.00555324" " 1.10276" " 1.04773" " 1.03653" " 1.04206"
2.39497 " 43.4736" " 0.786041" " 5.96865" " 0.4" " -0.00559818" " 1.10338" " 1.04815" " 1.03682" " 1.04241"
2.39597 " 43.3724" " 0.784258" " 5.94963" " 0.4" " -0.00564291" " 1.104" " 1.04857" " 1.03711" " 1.04277"
2.39697 " 43.2704" " 0.782453" " 5.93055" " 0.4" " -0.00568743" " 1.10461" " 1.04898" " 1.0374" " 1.04312"
2.39797 " 43.1676" " 0.780625" " 5.9114" " 0.4" " -0.00573174" " 1.10522" " 1.0494" " 1.03769" " 1.04348"
2.39897 " 43.0641" " 0.778776" " 5.89219" " 0.4" " -0.00577583" " 1.10583" " 1.04982" " 1.03798" " 1.04383"
2.39997 " 42.9597" " 0.776904" " 5.87293" " 0.4" " -0.0058197" " 1.10644" " 1.05023" " 1.03826" " 1.04418"
2.40097 " 42.8546" " 0.775009" " 5.8536" " 0.4" " -0.00586334" " 1.10705" " 1.05065" " 1.03855" " 1.04453"
2.40197 " 42.7486" " 0.773093" " 5.83421" " 0.4" " -0.00590677" " 1.10765" " 1.05106" " 1.03884" " 1.04488"
2.40297 " 42.6419" " 0.771156" " 5.81476" " 0.4" " -0.00594996" " 1.10826" " 1.05147" " 1.03912" " 1.04523"
2.40397 " 42.5344" " 0.769196" " 5.79525" " 0.4" " -0.00599293" " 1.10886" " 1.05189" " 1.03941" " 1.04558"
2.40497 " 42.4262" " 0.767214" " 5.77568" " 0.4" " -0.00603566" " 1.10946" " 1.0523" " 1.03969" " 1.04593"
2.40597 " 42.3171" " 0.765211" " 5.75605" " 0.4" " -0.00607816" " 1.11006" " 1.05271" " 1.03997" " 1.04628"
2.40697 " 42.2074" " 0.763185" " 5.73636" " 0.4" " -0.00612042" " 1.11065" " 1.05312" " 1.04026" " 1.04663"
2.40797 " 42.0968" " 0.761138" " 5.71662" " 0.4" " -0.00616244" " 1.11125" " 1.05352" " 1.04054" " 1.04697"
2.40897 " 41.9855" " 0.75907" " 5.69681" " 0.4" " -0.00620422" " 1.11184" " 1.05393" " 1.04082" " 1.04732"
2.40997 " 41.8735" " 0.75698" " 5.67695" " 0.4" " -0.00624575" " 1.11243" " 1.05434" " 1.0411" " 1.04766"
2.41097 " 41.7607" " 0.754869" " 5.65703" " 0.4" " -0.00628704" " 1.11302" " 1.05474" " 1.04138" " 1.04801"
2.41197 " 41.6471" " 0.752737" " 5.63706" " 0.4" " -0.00632808" " 1.11361" " 1.05514" " 1.04166" " 1.04835"
2.41297 " 41.5328" " 0.750583" " 5.61703" " 0.4" " -0.00636886" " 1.11419" " 1.05555" " 1.04194" " 1.04869"
2.41397 " 41.4178" " 0.748408" " 5.59694" " 0.4" " -0.00640939" " 1.11477" " 1.05595" " 1.04222" " 1.04903"
2.41497 " 41.3021" " 0.746213" " 5.5768" " 0.4" " -0.00644966" " 1.11535" " 1.05635" " 1.04249" " 1.04937"
2.41597 " 41.1856" " 0.743996" " 5.5566" " 0.4" " -0.00648967" " 1.11593" " 1.05675" " 1.04277" " 1.04971"
2.41697 " 41.0685" " 0.741758" " 5.53634" " 0.4" " -0.00652943" " 1.11651" " 1.05714" " 1.04305" " 1.05005"
2.41797 " 40.9506" " 0.7395" " 5.51604" " 0.4" " -0.00656891" " 1.11708" " 1.05754" " 1.04332" " 1.05038"
2.41897 " 40.832" " 0.737221" " 5.49568" " 0.4" " -0.00660813" " 1.11765" " 1.05793" " 1.04359" " 1.05072"
2.41997 " 40.7127" " 0.734921" " 5.47526" " 0.4" " -0.00664708" " 1.11822" " 1.05833" " 1.04387" " 1.05105"
2.42097 " 40.5927" " 0.7326" " 5.4548" " 0.4" " -0.00668576" " 1.11879" " 1.05872" " 1.04414" " 1.05139"
2.42197 " 40.472" " 0.73026" " 5.43428" " 0.4" " -0.00672416" " 1.11936" " 1.05911" " 1.04441" " 1.05172"
2.42297 " 40.3506" " 0.727899" " 5.41371" " 0.4" " -0.00676229" " 1.11992" " 1.0595" " 1.04468" " 1.05205"
2.42397 " 40.2286" " 0.725518" " 5.39309" " 0.4" " -0.00680014" " 1.12048" " 1.05989" " 1.04495" " 1.05238"
2.42497 " 40.1058" " 0.723116" " 5.37241" " 0.4" " -0.00683771" " 1.12104" " 1.06028" " 1.04521" " 1.05271"
2.42597 " 39.9824" " 0.720695" " 5.35169" " 0.4" " -0.00687499" " 1.1216" " 1.06066" " 1.04548" " 1.05304"
2.42697 " 39.8583" " 0.718254" " 5.33092" " 0.4" " -0.00691199" " 1.12215" " 1.06105" " 1.04575" " 1.05336"
2.42797 " 39.7336" " 0.715793" " 5.3101" " 0.4" " -0.0069487" " 1.1227" " 1.06143" " 1.04601" " 1.05369"
2.42897 " 39.6082" " 0.713313" " 5.28923" " 0.4" " -0.00698512" " 1.12325" " 1.06181" " 1.04628" " 1.05401"
2.42997 " 39.4821" " 0.710813" " 5.26831" " 0.4" " -0.00702125" " 1.1238" " 1.06219" " 1.04654" " 1.05433"
2.43097 " 39.3554" " 0.708293" " 5.24734" " 0.4" " -0.00705708" " 1.12434" " 1.06257" " 1.0468" " 1.05465"
2.43197 " 39.228" " 0.705754" " 5.22633" " 0.4" " -0.00709262" " 1.12489" " 1.06295" " 1.04706" " 1.05497"
2.43297 " 39.1" " 0.703197" " 5.20527" " 0.4" " -0.00712785" " 1.12543" " 1.06332" " 1.04732" " 1.05529"
2.43397 " 38.9714" " 0.70062" " 5.18417" " 0.4" " -0.00716279" " 1.12596" " 1.06369" " 1.04758" " 1.05561"
2.43497 " 38.8422" " 0.698023" " 5.16301" " 0.4" " -0.00719742" " 1.1265" " 1.06407" " 1.04783" " 1.05592"
2.43597 " 38.7123" " 0.695409" " 5.14182" " 0.4" " -0.00723174" " 1.12703" " 1.06444" " 1.04809" " 1.05624"
2.43697 " 38.5818" " 0.692776" " 5.12058" " 0.4" " -0.00726576" " 1.12756" " 1.0648" " 1.04834" " 1.05655"
2.43797 " 38.4507" " 0.690124" " 5.0993" " 0.4" " -0.00729946" " 1.12809" " 1.06517" " 1.0486" " 1.05686"
2.43897 " 38.319" " 0.687453" " 5.07797" " 0.4" " -0.00733286" " 1.12861" " 1.06554" " 1.04885" " 1.05717"
2.43997 " 38.1868" " 0.684765" " 5.0566" " 0.4" " -0.00736594" " 1.12914" " 1.0659" " 1.0491" " 1.05748"
2.44097 " 38.0539" " 0.682058" " 5.03519" " 0.4" " -0.0073987" " 1.12966" " 1.06626" " 1.04935" " 1.05778"
2.44197 " 37.9204" " 0.679334" " 5.01373" " 0.4" " -0.00743114" " 1.13017" " 1.06662" " 1.0496" " 1.05809"
2.44297 " 37.7864" " 0.676591" " 4.99224" " 0.4" " -0.00746327" " 1.13069" " 1.06698" " 1.04984" " 1.05839"
2.44397 " 37.6517" " 0.673831" " 4.97071" " 0.4" " -0.00749507" " 1.1312" " 1.06734" " 1.05009" " 1.05869"
2.44497 " 37.5165" " 0.671053" " 4.94913" " 0.4" " -0.00752654" " 1.13171" " 1.06769" " 1.05033" " 1.05899"
2.44597 " 37.3808" " 0.668258" " 4.92752" " 0.4" " -0.00755769" " 1.13222" " 1.06804" " 1.05058" " 1.05929"
2.44697 " 37.2445" " 0.665445" " 4.90587" " 0.4" " -0.00758851" " 1.13272" " 1.06839" " 1.05082" " 1.05959"
2.44797 " 37.1076" " 0.662616" " 4.88419" " 0.4" " -0.00761899" " 1.13322" " 1.06874" " 1.05106" " 1.05988"
2.44897 " 36.9702" " 0.659769" " 4.86246" " 0.4" " -0.00764915" " 1.13372" " 1.06909" " 1.0513" " 1.06018"
2.44997 " 36.8322" " 0.656906" " 4.8407" " 0.4" " -0.00767897" " 1.13421" " 1.06943" " 1.05153" " 1.06047"
2.45097 " 36.6937" " 0.654026" " 4.8189" " 0.4" " -0.00770845" " 1.13471" " 1.06978" " 1.05177" " 1.06076"
2.45197 " 36.5547" " 0.651129" " 4.79707" " 0.4" " -0.00773759" " 1.1352" " 1.07012" " 1.052" " 1.06105"
2.45297 " 36.4152" " 0.648217" " 4.7752" " 0.4" " -0.0077664" " 1.13568" " 1.07046" " 1.05224" " 1.06133"
2.45397 " 36.2751" " 0.645288" " 4.7533" " 0.4" " -0.00779486" " 1.13617" " 1.07079" " 1.05247" " 1.06162"
2.45497 " 36.1345" " 0.642343" " 4.73137" " 0.4" " -0.00782297" " 1.13665" " 1.07113" " 1.0527" " 1.0619"
2.45597 " 35.9935" " 0.639382" " 4.70941" " 0.4" " -0.00785075" " 1.13712" " 1.07146" " 1.05293" " 1.06218"
2.45697 " 35.8519" " 0.636406" " 4.68741" " 0.4" " -0.00787817" " 1.1376" " 1.07179" " 1.05315" " 1.06246"
2.45797 " 35.7099" " 0.633414" " 4.66538" " 0.4" " -0.00790524" " 1.13807" " 1.07212" " 1.05338" " 1.06274"
2.45897 " 35.5673" " 0.630406" " 4.64332" " 0.4" " -0.00793196" " 1.13854" " 1.07244" " 1.0536" " 1.06302"
2.45996 " 35.4243" " 0.627384" " 4.62123" " 0.4" " -0.00795833" " 1.13901" " 1.07277" " 1.05382" " 1.06329"
2.46096 " 35.2808" " 0.624347" " 4.59912" " 0.4" " -0.00798434" " 1.13947" " 1.07309" " 1.05404" " 1.06356"
2.46196 " 35.1369" " 0.621295" " 4.57697" " 0.4" " -0.00800999" " 1.13993" " 1.07341" " 1.05426" " 1.06383"
2.46296 " 34.9925" " 0.618228" " 4.5548" " 0.4" " -0.00803529" " 1.14039" " 1.07373" " 1.05448" " 1.0641"
2.46396 " 34.8476" " 0.615147" " 4.5326" " 0.4" " -0.00806022" " 1.14084" " 1.07404" " 1.0547" " 1.06436"
2.46496 " 34.7023" " 0.612051" " 4.51037" " 0.4" " -0.0080848" " 1.14129" " 1.07435" " 1.05491" " 1.06463"
2.46596 " 34.5565" " 0.608942" " 4.48812" " 0.4" " -0.00810901" " 1.14174" " 1.07467" " 1.05512" " 1.06489"
2.46696 " 34.4104" " 0.605819" " 4.46584" " 0.4" " -0.00813285" " 1.14218" " 1.07497" " 1.05533" " 1.06515"
2.46796 " 34.2637" " 0.602681" " 4.44354" " 0.4" " -0.00815633" " 1.14262" " 1.07528" " 1.05554" " 1.06541"
2.46896 " 34.1167" " 0.599531" " 4.42122" " 0.4" " -0.00817944" " 1.14306" " 1.07558" " 1.05575" " 1.06566"
2.46996 " 33.9693" " 0.596367" " 4.39887" " 0.4" " -0.00820218" " 1.14349" " 1.07588" " 1.05595" " 1.06591"
2.47096 " 33.8214" " 0.59319" " 4.37651" " 0.4" " -0.00822455" " 1.14392" " 1.07618" " 1.05615" " 1.06617"
2.47196 " 33.6732" " 0.59" " 4.35412" " 0.4" " -0.00824654" " 1.14435" " 1.07648" " 1.05636" " 1.06642"
2.47296 " 33.5246" " 0.586797" " 4.33171" " 0.4" " -0.00826816" " 1.14478" " 1.07677" " 1.05656" " 1.06666"
2.47396 " 33.3755" " 0.583582" " 4.30928" " 0.4" " -0.00828941" " 1.1452" " 1.07706" " 1.05675" " 1.06691"
2.47496 " 33.2261" " 0.580355" " 4.28683" " 0.4" " -0.00831028" " 1.14561" " 1.07735" " 1.05695" " 1.06715"
2.47596 " 33.0764" " 0.577115" " 4.26436" " 0.4" " -0.00833077" " 1.14603" " 1.07764" " 1.05714" " 1.06739"
2.47696 " 32.9262" " 0.573864" " 4.24188" " 0.4" " -0.00835088" " 1.14644" " 1.07792" " 1.05734" " 1.06763"
2.47796 " 32.7757" " 0.570601" " 4.21938" " 0.4" " -0.0083706" " 1.14685" " 1.07821" " 1.05753" " 1.06787"
2.47896 " 32.6249" " 0.567326" " 4.19686" " 0.4" " -0.00838995" " 1.14725" " 1.07848" " 1.05771" " 1.0681"
2.47996 " 32.4737" " 0.56404" " 4.17433" " 0.4" " -0.00840891" " 1.14765" " 1.07876" " 1.0579" " 1.06833"
2.48096 " 32.3222" " 0.560743" " 4.15179" " 0.4" " -0.00842748" " 1.14805" " 1.07904" " 1.05809" " 1.06856"
2.48196 " 32.1703" " 0.557435" " 4.12923" " 0.4" " -0.00844567" " 1.14844" " 1.07931" " 1.05827" " 1.06879"
2.48296 " 32.0181" " 0.554116" " 4.10665" " 0.4" " -0.00846347" " 1.14883" " 1.07958" " 1.05845" " 1.06901"
2.48396 " 31.8656" " 0.550787" " 4.08407" " 0.4" " -0.00848088" " 1.14922" " 1.07984" " 1.05863" " 1.06923"
2.48496 " 31.7128" " 0.547448" " 4.06147" " 0.4" " -0.0084979" " 1.1496" " 1.0801" " 1.05881" " 1.06946"
2.48596 " 31.5597" " 0.544098" " 4.03887" " 0.4" " -0.00851453" " 1.14998" " 1.08037" " 1.05898" " 1.06967"
2.48696 " 31.4063" " 0.540739" " 4.01625" " 0.4" " -0.00853077" " 1.15036" " 1.08062" " 1.05915" " 1.06989"
2.48796 " 31.2526" " 0.53737" " 3.99363" " 0.4" " -0.00854661" " 1.15073" " 1.08088" " 1.05932" " 1.0701"
2.48896 " 31.0986" " 0.533992" " 3.97099" " 0.4" " -0.00856206" " 1.1511" " 1.08113" " 1.05949" " 1.07031"
2.48996 " 30.9443" " 0.530605" " 3.94835" " 0.4" " -0.00857711" " 1.15146" " 1.08138" " 1.05966" " 1.07052"
2.49096 " 30.7898" " 0.527208" " 3.9257" " 0.4" " -0.00859176" " 1.15183" " 1.08163" " 1.05983" " 1.07073"
2.49196 " 30.635" " 0.523804" " 3.90305" " 0.4" " -0.00860602" " 1.15218" " 1.08187" " 1.05999" " 1.07093"
2.49296 " 30.48" " 0.52039" " 3.88039" " 0.4" " -0.00861988" " 1.15254" " 1.08212" " 1.06015" " 1.07113"
2.49396 " 30.3247" " 0.516969" " 3.85773" " 0.4" " -0.00863334" " 1.15289" " 1.08235" " 1.06031" " 1.07133"
2.49496 " 30.1692" " 0.513539" " 3.83506" " 0.4" " -0.0086464" " 1.15324" " 1.08259" " 1.06047" " 1.07153"
2.49596 " 30.0134" " 0.510101" " 3.81239" " 0.4" " -0.00865905" " 1.15358" " 1.08282" " 1.06062" " 1.07172"
2.49696 " 29.8575" " 0.506657" " 3.78972" " 0.4" " -0.0086713" " 1.15392" " 1.08306" " 1.06077" " 1.07191"
2.49796 " 29.7013" " 0.503204" " 3.76704" " 0.4" " -0.00868315" " 1.15425" " 1.08328" " 1.06092" " 1.0721"
2.49896 " 29.5449" " 0.499745" " 3.74437" " 0.4" " -0.0086946" " 1.15459" " 1.08351" " 1.06107" " 1.07229"
2.49996 " 29.3883" " 0.496279" " 3.72169" " 0.4" " -0.00870564" " 1.15491" " 1.08373" " 1.06122" " 1.07247"
2.50096 " 29.2315" " 0.492806" " 3.69902" " 0.4" " -0.00871627" " 1.15524" " 1.08395" " 1.06136" " 1.07265"
2.50196 " 29.0745" " 0.489326" " 3.67635" " 0.4" " -0.0087265" " 1.15556" " 1.08417" " 1.0615" " 1.07283"
2.50296 " 28.9173" " 0.485841" " 3.65368" " 0.4" " -0.00873632" " 1.15588" " 1.08438" " 1.06164" " 1.07301"
2.50396 " 28.7599" " 0.482349" " 3.63101" " 0.4" " -0.00874573" " 1.15619" " 1.08459" " 1.06178" " 1.07318"
2.50496 " 28.6024" " 0.478852" " 3.60835" " 0.4" " -0.00875474" " 1.1565" " 1.0848" " 1.06192" " 1.07335"
2.50596 " 28.4448" " 0.475349" " 3.5857" " 0.4" " -0.00876333" " 1.1568" " 1.08501" " 1.06205" " 1.07352"
2.50696 " 28.287" " 0.471842" " 3.56305" " 0.4" " -0.00877152" " 1.15711" " 1.08521" " 1.06218" " 1.07369"
2.50796 " 28.129" " 0.468329" " 3.5404" " 0.4" " -0.00877929" " 1.1574" " 1.08541" " 1.06231" " 1.07385"
2.50896 " 27.9709" " 0.464811" " 3.51776" " 0.4" " -0.00878666" " 1.1577" " 1.0856" " 1.06244" " 1.07401"
2.50996 " 27.8127" " 0.461289" " 3.49513" " 0.4" " -0.00879361" " 1.15799" " 1.0858" " 1.06256" " 1.07417"
2.51096 " 27.6543" " 0.457763" " 3.47251" " 0.4" " -0.00880015" " 1.15827" " 1.08599" " 1.06269" " 1.07433"
2.51196 " 27.4959" " 0.454233" " 3.4499" " 0.4" " -0.00880627" " 1.15856" " 1.08618" " 1.06281" " 1.07448"
2.51296 " 27.3373" " 0.450699" " 3.4273" " 0.4" " -0.00881199" " 1.15883" " 1.08636" " 1.06293" " 1.07463"
2.51396 " 27.1786" " 0.447161" " 3.40471" " 0.4" " -0.00881729" " 1.15911" " 1.08654" " 1.06304" " 1.07478"
2.51496 " 27.0199" " 0.44362" " 3.38213" " 0.4" " -0.00882217" " 1.15938" " 1.08672" " 1.06316" " 1.07493"
2.51596 " 26.861" " 0.440076" " 3.35956" " 0.4" " -0.00882665" " 1.15965" " 1.0869" " 1.06327" " 1.07507"
2.51696 " 26.7021" " 0.436529" " 3.33701" " 0.4" " -0.00883071" " 1.15991" " 1.08707" " 1.06338" " 1.07521"
2.51796 " 26.5431" " 0.43298" " 3.31447" " 0.4" " -0.00883435" " 1.16017" " 1.08724" " 1.06349" " 1.07535"
2.51896 " 26.3841" " 0.429428" " 3.29194" " 0.4" " -0.00883758" " 1.16042" " 1.08741" " 1.06359" " 1.07548"
2.51996 " 26.225" " 0.425875" " 3.26944" " 0.4" " -0.00884039" " 1.16067" " 1.08757" " 1.06369" " 1.07562"
2.52096 " 26.0658" " 0.422319" " 3.24694" " 0.4" " -0.00884279" " 1.16092" " 1.08773" " 1.06379" " 1.07575"
2.52196 " 25.9066" " 0.418762" " 3.22447" " 0.4" " -0.00884477" " 1.16116" " 1.08789" " 1.06389" " 1.07587"
2.52296 " 25.7474" " 0.415203" " 3.20201" " 0.4" " -0.00884634" " 1.1614" " 1.08805" " 1.06399" " 1.076"
2.52396 " 25.5881" " 0.411644" " 3.17957" " 0.4" " -0.00884749" " 1.16164" " 1.0882" " 1.06408" " 1.07612"
2.52496 " 25.4289" " 0.408084" " 3.15715" " 0.4" " -0.00884823" " 1.16187" " 1.08835" " 1.06418" " 1.07624"
2.52596 " 25.2696" " 0.404523" " 3.13474" " 0.4" " -0.00884855" " 1.1621" " 1.08849" " 1.06427" " 1.07636"
2.52696 " 25.1103" " 0.400961" " 3.11236" " 0.4" " -0.00884845" " 1.16232" " 1.08864" " 1.06435" " 1.07647"
2.52796 " 24.9511" " 0.3974" " 3.09001" " 0.4" " -0.00884794" " 1.16254" " 1.08878" " 1.06444" " 1.07658"
2.52896 " 24.7918" " 0.393839" " 3.06767" " 0.4" " -0.00884701" " 1.16275" " 1.08891" " 1.06452" " 1.07669"
2.52996 " 24.6326" " 0.390278" " 3.04535" " 0.4" " -0.00884566" " 1.16297" " 1.08905" " 1.0646" " 1.0768"
2.53096 " 24.4734" " 0.386717" " 3.02306" " 0.4" " -0.0088439" " 1.16317" " 1.08918" " 1.06468" " 1.0769"
2.53196 " 24.3142" " 0.383158" " 3.0008" " 0.4" " -0.00884173" " 1.16338" " 1.08931" " 1.06476" " 1.07701"
2.53296 " 24.155" " 0.3796" " 2.97855" " 0.4" " -0.00883913" " 1.16358" " 1.08943" " 1.06483" " 1.0771"
2.53396 " 23.996" " 0.376043" " 2.95634" " 0.4" " -0.00883613" " 1.16377" " 1.08956" " 1.06491" " 1.0772"
2.53496 " 23.8369" " 0.372488" " 2.93415" " 0.4" " -0.0088327" " 1.16396" " 1.08968" " 1.06498" " 1.07729"
2.53596 " 23.678" " 0.368934" " 2.91198" " 0.4" " -0.00882887" " 1.16415" " 1.08979" " 1.06504" " 1.07738"
